Episode,RunnerAcc,PursuerAcc,DrawsPercentage,RunnerJitter,PursuerJitter,NearMissTime,EpisodeStepsAvg
15900,0.5,0.46,0.04,0.12443,0.1352095,0.8090065,185.58
16000,0.58,0.38,0.04,0.1169143,0.1367218,0.9648051,199.72
16100,0.53,0.42,0.05,0.1313671,0.1428881,1.042605,189.15
16200,0.54,0.43,0.03,0.1259003,0.1251879,1.017406,183.97
16300,0.54,0.42,0.04,0.1103275,0.1242597,0.9382065,180.03
16400,0.52,0.46,0.02,0.1173346,0.1211989,0.8722042,196.78
16500,0.58,0.4,0.02,0.1298206,0.1305016,0.7142028,197.72
16600,0.6,0.39,0.01,0.114348,0.1273177,0.6790017,180.93
16700,0.52,0.45,0.03,0.1233888,0.1412385,0.7978036,177.05
16800,0.52,0.45,0.03,0.1249651,0.1425303,0.5454014,198.28
16900,0.49,0.44,0.07,0.1269245,0.1314151,1.455213,233.56
17000,0.59,0.4,0.01,0.1169792,0.1248645,0.6456021,179.49
17100,0.51,0.47,0.02,0.1117263,0.119096,0.6502018,170.12
17200,0.54,0.44,0.02,0.1208194,0.1204278,0.8486038,174.09
17300,0.5,0.49,0.01,0.1153276,0.1205914,0.3529998,175.69
17400,0.52,0.45,0.03,0.1232359,0.1311575,1.124205,182.62
17500,0.59,0.38,0.03,0.1205477,0.131359,1.327006,205.05
17600,0.49,0.48,0.03,0.1196971,0.1288514,0.8692037,196.83
17700,0.59,0.37,0.04,0.121876,0.1303085,0.7320018,205.96
17800,0.48,0.47,0.05,0.123996,0.1317317,0.7598056,200.24
17900,0.58,0.41,0.01,0.1346427,0.1360707,0.6384014,177.91
18000,0.55,0.41,0.04,0.1235122,0.1338774,0.9800064,194.65
18100,0.59,0.39,0.02,0.1232298,0.1319508,0.8750045,180.76
18200,0.48,0.5,0.02,0.1242431,0.1357926,0.7692037,158.28
18300,0.58,0.34,0.08,0.117473,0.1249703,1.507411,209.94
18400,0.6,0.36,0.04,0.1155716,0.1247736,1.173609,209.6
18500,0.55,0.44,0.01,0.1185885,0.1211129,0.7610018,170.54
18600,0.57,0.34,0.09,0.1208152,0.1363658,1.912814,232.56
18700,0.55,0.41,0.04,0.114976,0.122123,0.737603,207.35
18800,0.52,0.45,0.03,0.1212465,0.135216,0.8842059,193.16
18900,0.53,0.43,0.04,0.1251638,0.128427,1.001606,212.51
19000,0.55,0.43,0.02,0.1206168,0.1316977,0.8144043,158.97
19100,0.54,0.41,0.05,0.1137687,0.1227712,1.117009,205.12
19200,0.6,0.38,0.02,0.1150504,0.1332811,0.7312016,194.33
19300,0.55,0.4,0.05,0.1313723,0.1327705,1.039406,202.05
19400,0.61,0.35,0.04,0.1237715,0.1461126,0.7580021,197.4
19500,0.6,0.38,0.02,0.135748,0.1274849,0.6936027,177.58
19600,0.61,0.36,0.03,0.1184599,0.1305614,1.016405,206.99
19700,0.54,0.43,0.03,0.1381161,0.1407184,0.9820056,198.55
19800,0.55,0.39,0.06,0.1096568,0.1243793,1.249005,254.09
19900,0.58,0.4,0.02,0.1186243,0.130725,0.8968043,190.61
20000,0.52,0.42,0.06,0.1247521,0.1272463,0.9014065,229.48
20100,0.59,0.37,0.04,0.1106555,0.1267913,0.9786055,192.27
