Episode,Winner,RunnerAcc,PursuerAcc,DrawsPercentage,RunnerJitter,PursuerJitter,NearMissTime,EpisodeSteps
3867,Runner,0.374,0.469,0.156,0.146,0.168,0.74,211.00
3868,Runner,0.374,0.469,0.156,0.147,0.142,0.00,416.00
3869,Runner,0.375,0.469,0.156,0.140,0.124,1.20,378.00
3870,Pursuer,0.374,0.469,0.156,0.138,0.140,0.00,200.00
3871,Pursuer,0.374,0.469,0.156,0.120,0.152,0.00,89.00
3872,Runner,0.374,0.469,0.156,0.137,0.172,1.28,125.00
3873,Pursuer,0.374,0.469,0.156,0.153,0.136,0.00,230.00
3874,Pursuer,0.374,0.470,0.156,0.120,0.160,0.00,160.00
3875,Runner,0.374,0.469,0.156,0.141,0.141,0.00,380.00
3876,Pursuer,0.374,0.470,0.156,0.155,0.133,0.00,216.00
3877,Pursuer,0.374,0.470,0.156,0.116,0.152,0.00,128.00
3878,Runner,0.374,0.470,0.156,0.127,0.120,0.00,141.00
3879,Pursuer,0.374,0.470,0.156,0.000,0.000,0.00,1.00
3880,Pursuer,0.374,0.470,0.156,0.134,0.146,0.00,826.00
3881,Pursuer,0.374,0.470,0.156,0.194,0.148,0.00,13.00
3882,Draw,0.374,0.470,0.156,0.130,0.144,12.92,999.00
3883,Pursuer,0.374,0.470,0.156,0.000,0.000,0.00,0.00
3884,Runner,0.374,0.470,0.156,0.116,0.139,2.48,124.00
3885,Pursuer,0.374,0.470,0.156,0.000,0.000,0.00,1.00
3886,Draw,0.374,0.470,0.156,0.136,0.148,0.00,999.00
3887,Pursuer,0.374,0.470,0.156,0.163,0.150,0.00,414.00
3888,Runner,0.374,0.470,0.156,0.138,0.142,2.90,263.00
3889,Pursuer,0.374,0.470,0.156,0.142,0.151,0.00,659.00
3890,Runner,0.374,0.470,0.156,0.000,0.000,0.00,1.00
3891,Pursuer,0.374,0.470,0.156,0.147,0.137,0.00,471.00
3892,Runner,0.374,0.470,0.156,0.127,0.124,0.22,163.00
3893,Pursuer,0.374,0.470,0.156,0.149,0.120,0.00,174.00
3894,Runner,0.374,0.470,0.156,0.149,0.091,0.00,24.00
3895,Draw,0.374,0.470,0.156,0.146,0.140,19.98,999.00
3896,Runner,0.374,0.470,0.156,0.151,0.150,0.00,425.00
3897,Pursuer,0.374,0.470,0.156,0.156,0.159,0.00,90.00
3898,Runner,0.374,0.470,0.156,0.153,0.105,0.92,91.00
3899,Pursuer,0.374,0.470,0.156,0.000,0.000,0.00,1.00
3900,Pursuer,0.374,0.470,0.156,0.175,0.099,0.00,10.00
3901,Runner,0.374,0.470,0.156,0.151,0.147,1.16,197.00
3902,Pursuer,0.374,0.470,0.156,0.156,0.143,0.00,144.00
3903,Pursuer,0.374,0.470,0.156,0.000,0.000,0.00,1.00
3904,Pursuer,0.374,0.470,0.156,0.139,0.118,0.00,483.00
3905,Runner,0.374,0.470,0.156,0.000,0.000,0.00,1.00
3906,Pursuer,0.374,0.470,0.156,0.141,0.131,0.00,587.00
3907,Pursuer,0.374,0.470,0.156,0.149,0.147,0.00,61.00
3908,Pursuer,0.374,0.471,0.156,0.137,0.148,0.00,183.00
3909,Pursuer,0.374,0.471,0.156,0.156,0.132,0.00,138.00
3910,Pursuer,0.374,0.471,0.155,0.129,0.141,0.00,226.00
3911,Runner,0.374,0.471,0.155,0.116,0.162,2.44,122.00
3912,Pursuer,0.374,0.471,0.155,0.118,0.134,0.00,97.00
3913,Runner,0.374,0.471,0.155,0.169,0.093,0.00,28.00
3914,Runner,0.374,0.471,0.155,0.137,0.153,0.00,277.00
3915,Pursuer,0.374,0.471,0.155,0.000,0.000,0.00,1.00
3916,Runner,0.374,0.471,0.155,0.166,0.174,0.00,112.00
3917,Runner,0.374,0.471,0.155,0.130,0.151,0.00,156.00
3918,Runner,0.374,0.470,0.155,0.129,0.166,0.00,333.00
3919,Pursuer,0.374,0.471,0.155,0.140,0.150,0.00,173.00
3920,Pursuer,0.374,0.471,0.155,0.153,0.121,0.00,58.00
3921,Pursuer,0.374,0.471,0.155,0.142,0.122,0.00,330.00
3922,Pursuer,0.374,0.471,0.155,0.152,0.132,0.00,501.00
3923,Pursuer,0.374,0.471,0.155,0.158,0.140,0.00,385.00
3924,Pursuer,0.374,0.471,0.155,0.152,0.161,0.00,76.00
3925,Runner,0.374,0.471,0.155,0.139,0.158,0.00,133.00
3926,Pursuer,0.374,0.471,0.155,0.148,0.131,0.00,720.00
3927,Runner,0.374,0.471,0.155,0.132,0.131,0.00,100.00
3928,Runner,0.374,0.471,0.155,0.120,0.108,0.00,40.00
3929,Pursuer,0.374,0.471,0.155,0.000,0.000,0.00,1.00
3930,Runner,0.374,0.471,0.155,0.150,0.121,2.62,421.00
3931,Pursuer,0.374,0.471,0.155,0.122,0.187,0.00,79.00
3932,Pursuer,0.374,0.471,0.155,0.112,0.129,0.00,60.00
3933,Pursuer,0.374,0.471,0.155,0.154,0.138,0.00,203.00
3934,Runner,0.374,0.471,0.155,0.138,0.153,3.06,276.00
3935,Runner,0.374,0.471,0.155,0.152,0.129,0.30,177.00
3936,Pursuer,0.374,0.471,0.154,0.183,0.672,0.00,2.00
3937,Draw,0.374,0.471,0.155,0.137,0.142,15.52,999.00
3938,Pursuer,0.374,0.471,0.155,0.152,0.137,0.00,72.00
3939,Pursuer,0.374,0.471,0.155,0.159,0.124,0.00,74.00
3940,Pursuer,0.374,0.472,0.155,0.158,0.162,0.00,5.00
3941,Pursuer,0.374,0.472,0.155,0.167,0.123,0.00,88.00
3942,Runner,0.374,0.472,0.154,0.153,0.149,10.74,791.00
3943,Draw,0.374,0.471,0.155,0.145,0.148,19.64,999.00
3944,Pursuer,0.374,0.472,0.155,0.134,0.162,0.00,273.00
3945,Runner,0.374,0.471,0.155,0.140,0.153,12.62,648.00
3946,Pursuer,0.374,0.472,0.155,0.124,0.108,0.00,119.00
3947,Draw,0.374,0.471,0.155,0.137,0.138,0.00,999.00
3948,Pursuer,0.374,0.472,0.155,0.000,0.000,0.00,0.00
3949,Pursuer,0.374,0.472,0.155,0.144,0.138,0.00,460.00
3950,Pursuer,0.373,0.472,0.155,0.127,0.120,0.00,114.00
3951,Pursuer,0.373,0.472,0.155,0.104,0.145,0.00,48.00
3952,Draw,0.373,0.472,0.155,0.139,0.145,0.00,999.00
3953,Pursuer,0.373,0.472,0.155,0.140,0.145,0.00,255.00
3954,Pursuer,0.373,0.472,0.155,0.117,0.132,0.00,90.00
3955,Pursuer,0.373,0.472,0.155,0.104,0.104,0.00,84.00
3956,Runner,0.373,0.472,0.155,0.125,0.167,1.92,255.00
3957,Runner,0.373,0.472,0.155,0.128,0.132,0.00,188.00
3958,Runner,0.373,0.472,0.155,0.157,0.147,0.00,180.00
3959,Pursuer,0.373,0.472,0.155,0.120,0.117,0.00,82.00
3960,Runner,0.373,0.472,0.155,0.155,0.135,0.00,228.00
3961,Pursuer,0.373,0.472,0.155,0.155,0.139,0.00,68.00
3962,Runner,0.374,0.472,0.154,0.164,0.157,0.00,73.00
3963,Pursuer,0.373,0.472,0.154,0.145,0.138,0.00,409.00
3964,Pursuer,0.373,0.472,0.154,0.148,0.110,0.00,120.00
3965,Runner,0.374,0.472,0.154,0.119,0.200,0.94,57.00
3966,Runner,0.374,0.472,0.154,0.128,0.138,2.68,609.00
3967,Runner,0.374,0.472,0.154,0.133,0.152,0.00,153.00
3968,Runner,0.374,0.472,0.154,0.148,0.155,1.50,286.00
3969,Runner,0.374,0.472,0.154,0.125,0.143,1.68,84.00
3970,Runner,0.374,0.472,0.154,0.140,0.140,0.00,537.00
3971,Runner,0.374,0.471,0.154,0.133,0.162,4.34,217.00
3972,Pursuer,0.374,0.472,0.154,0.150,0.142,0.00,174.00
3973,Pursuer,0.374,0.472,0.154,0.111,0.161,0.00,126.00
3974,Pursuer,0.374,0.472,0.154,0.141,0.145,0.00,311.00
3975,Pursuer,0.374,0.472,0.154,0.116,0.120,0.00,66.00
3976,Runner,0.374,0.472,0.154,0.137,0.128,2.32,171.00
3977,Pursuer,0.374,0.472,0.154,0.145,0.104,0.00,103.00
3978,Runner,0.374,0.472,0.154,0.126,0.134,0.00,241.00
3979,Pursuer,0.374,0.472,0.154,0.140,0.116,0.00,311.00
3980,Pursuer,0.374,0.472,0.154,0.124,0.194,0.00,65.00
3981,Pursuer,0.374,0.472,0.154,0.143,0.135,0.00,620.00
3982,Pursuer,0.374,0.472,0.154,0.207,0.275,0.00,2.00
3983,Runner,0.374,0.472,0.154,0.128,0.148,2.94,371.00
3984,Runner,0.374,0.472,0.154,0.127,0.143,0.06,131.00
3985,Runner,0.374,0.472,0.154,0.145,0.146,0.00,238.00
3986,Pursuer,0.374,0.472,0.154,0.000,0.000,0.00,1.00
3987,Pursuer,0.374,0.472,0.153,0.142,0.148,0.00,313.00
3988,Runner,0.374,0.472,0.153,0.140,0.140,0.00,160.00
3989,Runner,0.375,0.472,0.153,0.146,0.150,0.00,295.00
3990,Runner,0.375,0.472,0.153,0.120,0.135,0.00,143.00
3991,Pursuer,0.375,0.472,0.153,0.131,0.146,0.00,222.00
3992,Runner,0.375,0.472,0.153,0.102,0.143,1.24,65.00
3993,Pursuer,0.375,0.472,0.153,0.126,0.150,0.00,368.00
3994,Runner,0.375,0.472,0.153,0.122,0.158,0.00,257.00
3995,Runner,0.375,0.472,0.153,0.149,0.131,2.96,241.00
3996,Runner,0.375,0.472,0.153,0.135,0.128,6.08,343.00
3997,Runner,0.375,0.472,0.153,0.127,0.144,0.00,187.00
3998,Pursuer,0.375,0.472,0.153,0.143,0.137,0.00,41.00
3999,Pursuer,0.375,0.472,0.153,0.139,0.147,0.00,481.00
4000,Pursuer,0.375,0.472,0.153,0.120,0.140,0.00,38.00
4001,Runner,0.375,0.472,0.153,0.132,0.137,1.44,209.00
4002,Pursuer,0.375,0.472,0.153,0.000,0.000,0.00,1.00
4003,Pursuer,0.375,0.472,0.153,0.102,0.134,0.00,139.00
4004,Draw,0.375,0.472,0.153,0.138,0.123,17.86,999.00
4005,Runner,0.375,0.472,0.153,0.135,0.116,0.00,99.00
4006,Pursuer,0.375,0.472,0.153,0.146,0.128,0.00,595.00
4007,Pursuer,0.375,0.472,0.153,0.154,0.166,0.00,242.00
4008,Pursuer,0.375,0.472,0.153,0.104,0.092,0.00,83.00
4009,Runner,0.375,0.472,0.153,0.148,0.139,3.42,199.00
4010,Pursuer,0.375,0.472,0.153,0.130,0.132,0.00,111.00
4011,Runner,0.375,0.472,0.153,0.146,0.138,2.08,104.00
4012,Runner,0.375,0.472,0.153,0.141,0.142,0.00,267.00
4013,Pursuer,0.375,0.472,0.153,0.145,0.127,0.00,163.00
4014,Runner,0.375,0.472,0.153,0.144,0.131,0.00,285.00
4015,Pursuer,0.375,0.472,0.153,0.165,0.142,0.00,373.00
4016,Runner,0.375,0.472,0.153,0.109,0.141,0.00,293.00
4017,Runner,0.375,0.472,0.153,0.111,0.144,0.00,124.00
4018,Runner,0.376,0.472,0.153,0.150,0.156,0.00,368.00
4019,Runner,0.376,0.472,0.153,0.135,0.146,0.00,251.00
4020,Runner,0.376,0.472,0.152,0.148,0.172,0.36,120.00
4021,Pursuer,0.376,0.472,0.152,0.123,0.143,0.00,317.00
4022,Pursuer,0.376,0.472,0.152,0.184,0.121,0.00,143.00
4023,Pursuer,0.376,0.472,0.152,0.169,0.153,0.00,112.00
4024,Runner,0.376,0.472,0.152,0.143,0.163,0.00,21.00
4025,Runner,0.376,0.472,0.152,0.147,0.128,0.18,216.00
4026,Pursuer,0.376,0.472,0.152,0.155,0.145,0.00,381.00
4027,Runner,0.376,0.472,0.152,0.133,0.145,2.86,325.00
4028,Pursuer,0.376,0.472,0.152,0.127,0.139,0.00,345.00
4029,Runner,0.376,0.472,0.152,0.117,0.129,0.00,147.00
4030,Pursuer,0.376,0.472,0.152,0.152,0.133,0.00,354.00
4031,Pursuer,0.376,0.472,0.152,0.128,0.142,0.00,141.00
4032,Runner,0.376,0.472,0.152,0.107,0.139,0.64,86.00
4033,Runner,0.376,0.472,0.152,0.136,0.128,2.30,212.00
4034,Pursuer,0.376,0.472,0.152,0.123,0.137,0.00,123.00
4035,Pursuer,0.376,0.472,0.152,0.121,0.125,0.00,117.00
4036,Pursuer,0.376,0.472,0.152,0.087,0.165,0.00,21.00
4037,Pursuer,0.376,0.472,0.152,0.163,0.135,0.00,195.00
4038,Runner,0.376,0.472,0.152,0.137,0.143,1.64,366.00
4039,Runner,0.376,0.472,0.152,0.153,0.145,4.64,402.00
4040,Pursuer,0.376,0.472,0.152,0.148,0.156,0.00,893.00
4041,Runner,0.376,0.472,0.152,0.132,0.140,0.06,381.00
4042,Pursuer,0.376,0.472,0.152,0.147,0.156,0.00,153.00
4043,Runner,0.376,0.472,0.152,0.132,0.138,3.80,190.00
4044,Pursuer,0.376,0.472,0.152,0.156,0.117,0.00,48.00
4045,Runner,0.376,0.472,0.152,0.128,0.098,0.00,111.00
4046,Pursuer,0.376,0.472,0.152,0.144,0.118,0.00,64.00
4047,Runner,0.376,0.472,0.151,0.143,0.154,0.00,339.00
4048,Pursuer,0.376,0.472,0.151,0.178,0.143,0.00,55.00
4049,Pursuer,0.376,0.472,0.151,0.135,0.140,0.00,403.00
4050,Runner,0.376,0.472,0.151,0.114,0.150,1.26,63.00
4051,Pursuer,0.376,0.472,0.151,0.145,0.137,0.00,807.00
4052,Runner,0.376,0.472,0.151,0.143,0.149,3.14,204.00
4053,Pursuer,0.376,0.472,0.151,0.181,0.127,0.00,36.00
4054,Pursuer,0.376,0.473,0.151,0.149,0.138,0.00,582.00
4055,Pursuer,0.376,0.473,0.151,0.150,0.152,0.00,105.00
4056,Runner,0.376,0.473,0.151,0.154,0.150,0.04,327.00
4057,Pursuer,0.376,0.473,0.151,0.181,0.123,0.00,36.00
4058,Runner,0.376,0.473,0.151,0.118,0.150,1.16,231.00
4059,Pursuer,0.376,0.473,0.151,0.145,0.138,0.00,601.00
4060,Draw,0.376,0.473,0.151,0.134,0.145,18.90,999.00
4061,Runner,0.376,0.473,0.151,0.060,0.090,0.08,4.00
4062,Runner,0.376,0.472,0.151,0.155,0.143,0.80,131.00
4063,Runner,0.377,0.472,0.151,0.129,0.144,0.00,398.00
4064,Runner,0.377,0.472,0.151,0.138,0.135,1.42,221.00
4065,Pursuer,0.377,0.472,0.151,0.157,0.118,0.00,85.00
4066,Pursuer,0.377,0.472,0.151,0.129,0.154,0.00,127.00
4067,Runner,0.377,0.472,0.151,0.134,0.122,0.76,127.00
4068,Runner,0.377,0.472,0.151,0.126,0.126,0.00,306.00
4069,Runner,0.377,0.472,0.151,0.151,0.168,0.14,254.00
4070,Runner,0.377,0.472,0.151,0.141,0.130,0.00,277.00
4071,Pursuer,0.377,0.472,0.151,0.154,0.110,0.00,79.00
4072,Pursuer,0.377,0.472,0.151,0.138,0.167,0.00,165.00
4073,Pursuer,0.377,0.472,0.151,0.130,0.154,0.00,512.00
4074,Pursuer,0.377,0.473,0.151,0.118,0.147,0.00,75.00
4075,Runner,0.377,0.472,0.151,0.141,0.158,0.00,161.00
4076,Draw,0.377,0.472,0.151,0.137,0.135,0.00,999.00
4077,Runner,0.377,0.472,0.151,0.137,0.141,0.88,397.00
4078,Pursuer,0.377,0.472,0.151,0.136,0.134,0.00,234.00
4079,Pursuer,0.377,0.472,0.151,0.129,0.128,0.00,99.00
4080,Pursuer,0.377,0.473,0.151,0.142,0.135,0.00,160.00
4081,Runner,0.377,0.472,0.151,0.138,0.153,0.76,252.00
4082,Runner,0.377,0.472,0.151,0.129,0.159,0.62,378.00
4083,Pursuer,0.377,0.472,0.151,0.100,0.144,0.00,30.00
4084,Runner,0.377,0.472,0.151,0.166,0.148,1.54,113.00
4085,Runner,0.377,0.472,0.151,0.144,0.130,1.40,467.00
4086,Pursuer,0.377,0.472,0.151,0.109,0.144,0.00,107.00
4087,Pursuer,0.377,0.472,0.150,0.150,0.164,0.00,288.00
4088,Runner,0.377,0.472,0.150,0.165,0.146,0.00,71.00
4089,Runner,0.377,0.472,0.150,0.126,0.137,0.00,342.00
4090,Runner,0.378,0.472,0.150,0.134,0.124,1.12,325.00
4091,Pursuer,0.377,0.472,0.150,0.149,0.162,0.00,72.00
4092,Pursuer,0.377,0.472,0.150,0.159,0.125,0.00,83.00
4093,Pursuer,0.377,0.473,0.150,0.163,0.149,0.00,302.00
4094,Runner,0.377,0.472,0.150,0.151,0.123,5.82,291.00
4095,Runner,0.378,0.472,0.150,0.134,0.147,0.00,215.00
4096,Runner,0.378,0.472,0.150,0.160,0.164,1.48,112.00
4097,Pursuer,0.378,0.472,0.150,0.141,0.132,0.00,387.00
4098,Pursuer,0.378,0.472,0.150,0.160,0.149,0.00,110.00
4099,Draw,0.377,0.472,0.150,0.144,0.137,19.56,999.00
4100,Pursuer,0.377,0.472,0.150,0.138,0.157,0.00,169.00
4101,Pursuer,0.377,0.473,0.150,0.121,0.160,0.00,38.00
4102,Runner,0.377,0.472,0.150,0.120,0.140,2.28,114.00
4103,Pursuer,0.377,0.473,0.150,0.152,0.127,0.00,167.00
4104,Runner,0.377,0.472,0.150,0.145,0.142,0.00,239.00
4105,Pursuer,0.377,0.473,0.150,0.121,0.119,0.00,10.00
4106,Draw,0.377,0.472,0.150,0.142,0.148,19.86,999.00
4107,Runner,0.377,0.472,0.150,0.151,0.150,1.64,215.00
4108,Pursuer,0.377,0.472,0.150,0.116,0.177,0.00,119.00
4109,Pursuer,0.377,0.473,0.150,0.125,0.117,0.00,134.00
4110,Runner,0.377,0.473,0.150,0.169,0.097,0.00,41.00
4111,Pursuer,0.377,0.473,0.150,0.138,0.156,0.00,638.00
4112,Pursuer,0.377,0.473,0.150,0.173,0.144,0.00,70.00
4113,Pursuer,0.377,0.473,0.150,0.116,0.129,0.00,137.00
4114,Draw,0.377,0.473,0.150,0.134,0.139,0.00,999.00
4115,Pursuer,0.377,0.473,0.150,0.151,0.124,0.00,140.00
4116,Draw,0.377,0.473,0.150,0.136,0.145,19.68,999.00
4117,Runner,0.377,0.473,0.150,0.155,0.125,2.96,148.00
4118,Pursuer,0.377,0.473,0.150,0.159,0.156,0.00,117.00
4119,Pursuer,0.377,0.473,0.150,0.151,0.125,0.00,316.00
4120,Runner,0.377,0.473,0.150,0.125,0.128,1.44,136.00
4121,Runner,0.377,0.473,0.150,0.155,0.129,2.58,189.00
4122,Runner,0.377,0.473,0.150,0.145,0.123,0.92,90.00
4123,Pursuer,0.377,0.473,0.150,0.152,0.122,0.00,271.00
4124,Pursuer,0.377,0.473,0.150,0.153,0.160,0.00,482.00
4125,Runner,0.377,0.473,0.150,0.106,0.172,0.00,140.00
4126,Runner,0.377,0.473,0.150,0.145,0.135,11.50,577.00
4127,Pursuer,0.377,0.473,0.150,0.126,0.120,0.00,336.00
4128,Runner,0.377,0.473,0.150,0.174,0.138,0.00,144.00
4129,Runner,0.378,0.473,0.150,0.150,0.120,0.00,189.00
4130,Pursuer,0.377,0.473,0.150,0.170,0.140,0.00,416.00
4131,Runner,0.378,0.473,0.150,0.141,0.127,0.00,199.00
4132,Pursuer,0.378,0.473,0.150,0.109,0.143,0.00,231.00
4133,Runner,0.378,0.473,0.150,0.122,0.132,0.00,89.00
4134,Runner,0.378,0.472,0.150,0.141,0.161,1.04,279.00
4135,Pursuer,0.378,0.473,0.150,0.153,0.127,0.00,208.00
4136,Runner,0.378,0.472,0.150,0.144,0.175,1.50,172.00
4137,Runner,0.378,0.472,0.150,0.160,0.151,0.00,86.00
4138,Runner,0.378,0.472,0.150,0.147,0.166,3.02,335.00
4139,Runner,0.378,0.472,0.150,0.124,0.193,0.00,2.00
4140,Pursuer,0.378,0.472,0.150,0.129,0.138,0.00,428.00
4141,Draw,0.378,0.472,0.150,0.144,0.147,10.40,999.00
4142,Runner,0.378,0.472,0.150,0.128,0.124,0.62,149.00
4143,Runner,0.378,0.472,0.150,0.140,0.166,2.14,201.00
4144,Pursuer,0.378,0.472,0.150,0.148,0.128,0.00,452.00
4145,Pursuer,0.378,0.472,0.150,0.131,0.140,0.00,306.00
4146,Pursuer,0.378,0.472,0.150,0.141,0.133,0.00,499.00
4147,Pursuer,0.378,0.472,0.150,0.147,0.151,0.00,548.00
4148,Pursuer,0.378,0.473,0.149,0.146,0.129,0.00,147.00
4149,Pursuer,0.378,0.473,0.149,0.125,0.148,0.00,77.00
4150,Runner,0.378,0.473,0.149,0.154,0.170,0.00,127.00
4151,Runner,0.378,0.472,0.149,0.162,0.151,0.16,97.00
4152,Pursuer,0.378,0.473,0.149,0.175,0.130,0.00,241.00
4153,Pursuer,0.378,0.473,0.149,0.137,0.138,0.00,401.00
4154,Pursuer,0.378,0.473,0.149,0.143,0.143,0.00,259.00
4155,Pursuer,0.378,0.473,0.149,0.176,0.103,0.00,110.00
4156,Runner,0.378,0.473,0.149,0.132,0.144,0.36,343.00
4157,Runner,0.378,0.473,0.149,0.171,0.146,0.26,124.00
4158,Pursuer,0.378,0.473,0.149,0.156,0.143,0.00,676.00
4159,Runner,0.378,0.473,0.149,0.108,0.127,0.32,114.00
4160,Pursuer,0.378,0.473,0.149,0.148,0.130,0.00,31.00
4161,Pursuer,0.378,0.473,0.149,0.140,0.121,0.00,64.00
4162,Runner,0.378,0.473,0.149,0.131,0.134,0.00,232.00
4163,Runner,0.378,0.473,0.149,0.124,0.123,1.16,254.00
4164,Pursuer,0.378,0.473,0.149,0.127,0.130,0.00,204.00
4165,Runner,0.378,0.473,0.149,0.138,0.127,5.44,313.00
4166,Runner,0.379,0.473,0.149,0.139,0.152,0.00,567.00
4167,Pursuer,0.378,0.473,0.149,0.149,0.131,0.00,335.00
4168,Pursuer,0.378,0.473,0.149,0.146,0.117,0.00,310.00
4169,Runner,0.379,0.473,0.149,0.151,0.144,0.00,131.00
4170,Runner,0.379,0.473,0.149,0.118,0.122,0.00,113.00
4171,Draw,0.379,0.473,0.149,0.137,0.142,0.00,999.00
4172,Pursuer,0.378,0.473,0.149,0.149,0.135,0.00,467.00
4173,Pursuer,0.378,0.473,0.149,0.142,0.125,0.00,137.00
4174,Pursuer,0.378,0.473,0.149,0.139,0.115,0.00,51.00
4175,Pursuer,0.378,0.473,0.149,0.148,0.131,0.00,656.00
4176,Runner,0.378,0.473,0.149,0.160,0.160,0.00,163.00
4177,Runner,0.379,0.473,0.149,0.139,0.141,2.22,521.00
4178,Pursuer,0.378,0.473,0.149,0.138,0.189,0.00,51.00
4179,Draw,0.378,0.473,0.149,0.155,0.141,0.00,999.00
4180,Pursuer,0.378,0.473,0.149,0.154,0.137,0.00,800.00
4181,Pursuer,0.378,0.473,0.149,0.151,0.138,0.00,453.00
4182,Runner,0.378,0.473,0.149,0.132,0.134,2.24,169.00
4183,Pursuer,0.378,0.473,0.149,0.141,0.130,0.00,349.00
4184,Runner,0.378,0.473,0.149,0.159,0.142,3.68,220.00
4185,Pursuer,0.378,0.473,0.149,0.134,0.165,0.00,48.00
4186,Runner,0.378,0.473,0.149,0.152,0.166,0.50,25.00
4187,Runner,0.379,0.473,0.149,0.139,0.132,1.86,385.00
4188,Pursuer,0.378,0.473,0.149,0.144,0.140,0.00,409.00
4189,Pursuer,0.378,0.473,0.148,0.150,0.136,0.00,417.00
4190,Pursuer,0.378,0.473,0.148,0.139,0.108,0.00,31.00
4191,Runner,0.378,0.473,0.148,0.137,0.141,4.10,352.00
4192,Runner,0.379,0.473,0.148,0.144,0.127,0.10,106.00
4193,Runner,0.379,0.473,0.148,0.139,0.151,2.62,260.00
4194,Pursuer,0.379,0.473,0.148,0.147,0.154,0.00,407.00
4195,Runner,0.379,0.473,0.148,0.131,0.143,0.00,332.00
4196,Runner,0.379,0.473,0.148,0.141,0.166,0.64,230.00
4197,Runner,0.379,0.473,0.148,0.132,0.129,0.00,152.00
4198,Pursuer,0.379,0.473,0.148,0.000,0.000,0.00,1.00
4199,Runner,0.379,0.473,0.148,0.127,0.150,0.10,146.00
4200,Runner,0.379,0.473,0.148,0.141,0.143,0.00,213.00
4201,Runner,0.379,0.473,0.148,0.160,0.124,2.82,141.00
4202,Runner,0.380,0.472,0.148,0.140,0.155,0.96,365.00
4203,Pursuer,0.379,0.473,0.148,0.153,0.139,0.00,392.00
4204,Pursuer,0.379,0.473,0.148,0.144,0.138,0.00,509.00
4205,Pursuer,0.379,0.473,0.148,0.152,0.134,0.00,394.00
4206,Pursuer,0.379,0.473,0.148,0.140,0.142,0.00,636.00
4207,Pursuer,0.379,0.473,0.148,0.120,0.143,0.00,394.00
4208,Pursuer,0.379,0.473,0.148,0.218,0.174,0.00,53.00
4209,Runner,0.379,0.473,0.148,0.170,0.117,2.62,131.00
4210,Runner,0.379,0.473,0.148,0.166,0.120,0.00,75.00
4211,Runner,0.379,0.473,0.148,0.123,0.127,2.96,148.00
4212,Draw,0.379,0.473,0.148,0.133,0.141,19.98,999.00
4213,Pursuer,0.379,0.473,0.148,0.153,0.133,0.00,268.00
4214,Pursuer,0.379,0.473,0.148,0.150,0.135,0.00,469.00
4215,Pursuer,0.379,0.473,0.148,0.141,0.139,0.00,638.00
4216,Runner,0.379,0.473,0.148,0.144,0.121,4.48,299.00
4217,Pursuer,0.379,0.473,0.148,0.000,0.000,0.00,1.00
4218,Runner,0.379,0.473,0.148,0.145,0.129,0.00,55.00
4219,Runner,0.379,0.473,0.148,0.155,0.151,0.00,165.00
4220,Pursuer,0.379,0.473,0.148,0.147,0.141,0.00,506.00
4221,Pursuer,0.379,0.473,0.148,0.133,0.126,0.00,756.00
4222,Pursuer,0.379,0.473,0.148,0.157,0.120,0.00,89.00
4223,Pursuer,0.379,0.473,0.148,0.139,0.132,0.00,421.00
4224,Pursuer,0.379,0.473,0.147,0.128,0.107,0.00,63.00
4225,Runner,0.379,0.473,0.147,0.139,0.134,15.32,766.00
4226,Pursuer,0.379,0.473,0.147,0.174,0.148,0.00,118.00
4227,Pursuer,0.379,0.474,0.147,0.157,0.129,0.00,414.00
4228,Draw,0.379,0.474,0.148,0.141,0.152,14.84,999.00
4229,Pursuer,0.379,0.474,0.148,0.128,0.122,0.00,85.00
4230,Pursuer,0.379,0.474,0.148,0.125,0.175,0.00,190.00
4231,Runner,0.379,0.474,0.147,0.131,0.129,1.22,124.00
4232,Pursuer,0.379,0.474,0.147,0.174,0.149,0.00,54.00
4233,Runner,0.379,0.474,0.147,0.155,0.079,0.00,20.00
4234,Runner,0.379,0.474,0.147,0.131,0.174,1.52,125.00
4235,Pursuer,0.379,0.474,0.147,0.141,0.132,0.00,259.00
4236,Runner,0.379,0.474,0.147,0.116,0.142,0.26,170.00
4237,Runner,0.379,0.473,0.147,0.123,0.144,0.00,359.00
4238,Pursuer,0.379,0.474,0.147,0.169,0.149,0.00,90.00
4239,Runner,0.379,0.473,0.147,0.131,0.156,1.78,89.00
4240,Runner,0.379,0.473,0.147,0.117,0.154,4.96,379.00
4241,Pursuer,0.379,0.473,0.147,0.149,0.119,0.00,348.00
4242,Runner,0.380,0.473,0.147,0.138,0.170,0.00,51.00
4243,Pursuer,0.379,0.473,0.147,0.000,0.000,0.00,1.00
4244,Pursuer,0.379,0.474,0.147,0.126,0.183,0.00,105.00
4245,Pursuer,0.379,0.474,0.147,0.154,0.149,0.00,332.00
4246,Pursuer,0.379,0.474,0.147,0.136,0.139,0.00,628.00
4247,Runner,0.379,0.474,0.147,0.151,0.131,0.06,161.00
4248,Runner,0.379,0.474,0.147,0.152,0.140,4.16,571.00
4249,Pursuer,0.379,0.474,0.147,0.155,0.148,0.00,323.00
4250,Runner,0.380,0.474,0.147,0.119,0.127,2.40,279.00
4251,Pursuer,0.379,0.474,0.147,0.146,0.131,0.00,417.00
4252,Pursuer,0.379,0.474,0.147,0.148,0.134,0.00,594.00
