Episode,Winner,RunnerJitter,PursuerJitter,NearMissTime
748,Runner,0.139,0.149,7.90
749,Draw,0.131,0.140,0.26
750,Runner,0.145,0.154,0.00
751,Pursuer,0.129,0.135,0.00
752,Pursuer,0.151,0.143,0.00
753,Draw,0.136,0.146,13.50
754,Draw,0.148,0.148,15.26
755,Pursuer,0.109,0.154,0.00
756,Runner,0.151,0.140,0.00
757,Pursuer,0.237,0.133,0.00
758,Runner,0.147,0.135,3.98
759,Pursuer,0.141,0.156,0.00
760,Pursuer,0.142,0.141,0.00
761,Runner,0.118,0.152,1.48
762,Pursuer,0.169,0.142,0.00
763,Pursuer,0.121,0.127,0.00
764,Draw,0.143,0.141,0.00
765,Draw,0.151,0.147,3.68
766,Runner,0.204,0.187,0.00
767,Pursuer,0.154,0.133,0.00
768,Draw,0.151,0.140,0.00
769,Draw,0.164,0.152,0.00
770,Draw,0.155,0.143,0.00
771,Runner,0.159,0.140,0.52
772,Pursuer,0.142,0.122,0.00
773,Runner,0.141,0.154,0.00
774,Runner,0.155,0.158,0.00
775,Runner,0.144,0.143,3.08
