Episode,Winner,RunnerJitter,PursuerJitter,NearMissTime
744,Draw,0.154,0.144,1.22
745,Pursuer,0.146,0.157,0.00
746,Runner,0.279,0.153,0.22
747,Pursuer,0.126,0.152,0.00
748,Runner,0.147,0.163,5.44
749,Pursuer,0.148,0.149,0.00
750,Pursuer,0.209,0.135,0.00
751,Pursuer,0.205,0.047,0.00
752,Pursuer,0.108,0.124,0.00
753,Runner,0.149,0.149,0.00
754,Pursuer,0.144,0.140,0.00
755,Pursuer,0.134,0.150,0.00
756,Draw,0.138,0.143,9.94
757,Pursuer,0.141,0.156,0.00
758,Runner,0.135,0.143,0.00
759,Runner,0.150,0.156,0.00
760,Pursuer,0.141,0.150,0.00
761,Runner,0.148,0.166,0.00
762,Runner,0.139,0.132,3.66
763,Pursuer,0.157,0.145,0.00
764,Pursuer,0.150,0.154,0.00
765,Draw,0.156,0.153,1.62
766,Runner,0.170,0.163,1.38
767,Runner,0.131,0.157,0.50
768,Runner,0.152,0.157,0.02
769,Runner,0.130,0.143,0.00
770,Runner,0.143,0.156,0.00
771,Pursuer,0.142,0.138,0.00
772,Draw,0.152,0.146,0.00
773,Runner,0.150,0.137,1.68
774,Runner,0.138,0.141,0.00
775,Pursuer,0.160,0.139,0.00
776,Runner,0.165,0.154,0.16
777,Runner,0.150,0.149,4.78
778,Pursuer,0.150,0.148,0.00
779,Pursuer,0.125,0.176,0.00
780,Pursuer,0.183,0.149,0.00
781,Pursuer,0.169,0.141,0.00
782,Pursuer,0.135,0.145,0.00
783,Runner,0.000,0.000,0.00
784,Runner,0.156,0.153,6.10
785,Pursuer,0.135,0.158,0.00
786,Draw,0.144,0.154,0.00
787,Pursuer,0.152,0.156,0.00
788,Runner,0.137,0.148,5.32
789,Pursuer,0.161,0.135,0.00
790,Runner,0.136,0.146,1.88
791,Runner,0.152,0.169,12.74
792,Runner,0.155,0.158,7.20
793,Pursuer,0.143,0.150,0.00
794,Pursuer,0.135,0.144,0.00
795,Runner,0.139,0.158,4.82
796,Pursuer,0.138,0.141,0.00
797,Pursuer,0.169,0.151,0.00
798,Runner,0.155,0.129,2.68
799,Runner,0.142,0.145,0.00
800,Pursuer,0.129,0.157,0.00
801,Runner,0.148,0.132,0.00
802,Runner,0.126,0.160,0.00
803,Pursuer,0.147,0.123,0.00
804,Runner,0.162,0.152,9.90
805,Pursuer,0.153,0.164,0.00
806,Runner,0.163,0.151,4.10
807,Pursuer,0.118,0.148,0.00
808,Pursuer,0.138,0.131,0.00
809,Runner,0.183,0.175,2.52
810,Pursuer,0.160,0.148,0.00
811,Pursuer,0.146,0.142,0.00
812,Runner,0.149,0.149,1.96
813,Pursuer,0.132,0.156,0.00
814,Pursuer,0.140,0.145,0.00
815,Pursuer,0.146,0.137,0.00
816,Pursuer,0.089,0.116,0.00
817,Runner,0.157,0.160,3.08
818,Pursuer,0.124,0.147,0.00
819,Pursuer,0.172,0.161,0.00
820,Pursuer,0.152,0.139,0.00
821,Runner,0.166,0.164,0.00
822,Pursuer,0.156,0.134,0.00
823,Pursuer,0.156,0.176,0.00
824,Pursuer,0.180,0.134,0.00
825,Draw,0.145,0.135,0.00
826,Runner,0.133,0.169,2.48
827,Pursuer,0.000,0.000,0.00
828,Pursuer,0.153,0.141,0.00
829,Runner,0.138,0.162,6.66
830,Pursuer,0.146,0.150,0.00
831,Runner,0.140,0.132,0.72
832,Pursuer,0.141,0.125,0.00
833,Pursuer,0.147,0.131,0.00
834,Pursuer,0.130,0.122,0.00
835,Pursuer,0.144,0.152,0.00
836,Pursuer,0.112,0.109,0.00
837,Pursuer,0.129,0.143,0.00
838,Pursuer,0.140,0.179,0.00
839,Runner,0.154,0.160,3.90
840,Draw,0.145,0.152,13.84
841,Runner,0.158,0.144,0.00
842,Draw,0.149,0.147,19.78
843,Draw,0.144,0.154,7.42
844,Runner,0.152,0.153,2.88
845,Pursuer,0.178,0.141,0.00
846,Draw,0.147,0.147,17.58
847,Draw,0.165,0.153,6.20
848,Runner,0.163,0.148,0.00
849,Pursuer,0.146,0.149,0.00
850,Pursuer,0.153,0.138,0.00
851,Draw,0.148,0.150,15.84
852,Pursuer,0.142,0.154,0.00
853,Draw,0.155,0.150,2.12
854,Runner,0.000,0.000,0.00
855,Pursuer,0.145,0.151,0.00
856,Runner,0.140,0.148,0.00
857,Runner,0.154,0.154,0.00
858,Runner,0.112,0.123,0.00
859,Pursuer,0.145,0.136,0.00
860,Runner,0.145,0.151,7.84
861,Pursuer,0.167,0.138,0.00
862,Pursuer,0.123,0.114,0.00
863,Runner,0.150,0.145,3.68
864,Runner,0.124,0.142,0.00
865,Draw,0.156,0.160,0.00
866,Pursuer,0.139,0.163,0.00
867,Pursuer,0.162,0.158,0.00
868,Draw,0.150,0.161,0.00
869,Draw,0.152,0.141,15.04
870,Runner,0.146,0.138,0.00
871,Runner,0.138,0.155,1.74
872,Pursuer,0.138,0.143,0.00
873,Runner,0.155,0.156,0.00
874,Pursuer,0.152,0.156,0.00
875,Pursuer,0.139,0.158,0.00
876,Draw,0.143,0.154,0.00
877,Pursuer,0.158,0.162,0.00
878,Runner,0.154,0.130,0.00
879,Pursuer,0.137,0.160,0.00
880,Pursuer,0.150,0.148,0.00
881,Pursuer,0.156,0.145,0.00
882,Pursuer,0.144,0.153,0.00
883,Pursuer,0.154,0.145,0.00
884,Pursuer,0.145,0.145,0.00
885,Pursuer,0.136,0.168,0.00
886,Runner,0.152,0.160,2.58
887,Pursuer,0.141,0.143,0.00
888,Pursuer,0.134,0.157,0.00
889,Runner,0.154,0.139,0.00
890,Pursuer,0.155,0.135,0.00
891,Pursuer,0.147,0.147,0.00
892,Runner,0.140,0.137,0.00
893,Pursuer,0.141,0.163,0.00
894,Pursuer,0.141,0.144,0.00
895,Runner,0.149,0.147,6.88
896,Pursuer,0.138,0.136,0.00
897,Pursuer,0.169,0.169,0.00
898,Pursuer,0.151,0.143,0.00
899,Pursuer,0.115,0.193,0.00
900,Runner,0.167,0.146,0.00
901,Runner,0.128,0.155,0.00
902,Runner,0.146,0.141,3.26
903,Runner,0.132,0.166,4.80
904,Draw,0.155,0.138,13.12
905,Runner,0.158,0.146,0.00
906,Pursuer,0.000,0.000,0.00
907,Runner,0.163,0.148,4.88
908,Runner,0.140,0.137,0.00
909,Pursuer,0.147,0.143,0.00
910,Pursuer,0.139,0.160,0.00
911,Pursuer,0.151,0.146,0.00
912,Draw,0.137,0.154,15.86
913,Pursuer,0.137,0.139,0.00
914,Runner,0.150,0.155,0.00
915,Pursuer,0.131,0.145,0.00
916,Pursuer,0.171,0.154,0.00
917,Pursuer,0.145,0.146,0.00
918,Pursuer,0.136,0.116,0.00
919,Runner,0.149,0.145,5.72
920,Draw,0.140,0.153,2.02
921,Pursuer,0.146,0.146,0.00
922,Pursuer,0.118,0.146,0.00
923,Pursuer,0.162,0.142,0.00
924,Pursuer,0.164,0.147,0.00
925,Runner,0.140,0.161,0.00
926,Runner,0.139,0.150,0.00
927,Pursuer,0.124,0.110,0.00
928,Draw,0.142,0.141,9.52
929,Runner,0.158,0.156,0.00
930,Runner,0.139,0.142,2.00
931,Pursuer,0.146,0.129,0.00
932,Draw,0.151,0.147,9.52
933,Runner,0.154,0.139,4.76
934,Pursuer,0.148,0.145,0.00
935,Pursuer,0.157,0.154,0.00
936,Runner,0.143,0.154,0.00
937,Runner,0.152,0.167,0.00
938,Runner,0.123,0.138,7.46
939,Runner,0.126,0.151,0.00
940,Pursuer,0.141,0.150,0.00
941,Runner,0.111,0.141,0.22
942,Pursuer,0.473,0.593,0.00
943,Pursuer,0.142,0.140,0.00
944,Draw,0.154,0.141,16.82
945,Pursuer,0.136,0.177,0.00
946,Pursuer,0.150,0.143,0.00
947,Runner,0.134,0.159,0.00
948,Runner,0.154,0.147,0.00
949,Pursuer,0.151,0.141,0.00
950,Pursuer,0.153,0.141,0.00
951,Pursuer,0.139,0.135,0.00
952,Runner,0.171,0.147,4.80
953,Pursuer,0.163,0.148,0.00
954,Draw,0.138,0.151,7.50
955,Runner,0.157,0.150,1.86
956,Pursuer,0.131,0.140,0.00
957,Runner,0.159,0.139,0.00
958,Draw,0.141,0.152,11.30
959,Runner,0.148,0.135,3.76
960,Runner,0.145,0.152,8.40
961,Pursuer,0.141,0.135,0.00
962,Pursuer,0.147,0.152,0.00
963,Draw,0.157,0.142,0.74
964,Runner,0.140,0.141,7.32
965,Pursuer,0.621,0.283,0.00
966,Runner,0.152,0.143,7.82
967,Runner,0.132,0.156,7.32
968,Pursuer,0.275,0.121,0.00
969,Pursuer,0.136,0.163,0.00
970,Pursuer,0.138,0.142,0.00
971,Pursuer,0.151,0.149,0.00
972,Draw,0.140,0.148,19.98
973,Draw,0.149,0.153,0.00
974,Pursuer,0.150,0.166,0.00
975,Pursuer,0.151,0.156,0.00
976,Pursuer,0.137,0.137,0.00
977,Draw,0.155,0.146,0.00
978,Runner,0.150,0.140,0.00
979,Runner,0.154,0.145,8.90
980,Draw,0.148,0.139,0.00
981,Draw,0.153,0.141,11.92
982,Runner,0.159,0.155,6.34
983,Runner,0.158,0.150,0.66
984,Pursuer,0.050,0.065,0.00
985,Pursuer,0.270,0.078,0.00
986,Draw,0.152,0.147,9.28
987,Draw,0.148,0.147,0.00
988,Runner,0.149,0.142,6.70
989,Pursuer,0.000,0.000,0.00
990,Pursuer,0.168,0.144,0.00
991,Draw,0.150,0.144,14.02
992,Runner,0.154,0.154,2.94
993,Draw,0.153,0.142,17.48
994,Draw,0.141,0.153,16.82
995,Pursuer,0.000,0.000,0.00
996,Pursuer,0.152,0.164,0.00
997,Pursuer,0.152,0.145,0.00
998,Pursuer,0.148,0.132,0.00
999,Draw,0.138,0.148,0.72
1000,Pursuer,0.137,0.147,0.00
1001,Draw,0.152,0.154,18.04
1002,Runner,0.133,0.195,0.00
1003,Draw,0.143,0.149,10.66
1004,Runner,0.112,0.112,0.60
1005,Pursuer,0.151,0.170,0.00
1006,Pursuer,0.143,0.138,0.00
1007,Draw,0.153,0.150,17.96
1008,Pursuer,0.145,0.175,0.00
1009,Pursuer,0.150,0.174,0.00
1010,Runner,0.118,0.152,0.00
1011,Runner,0.159,0.146,0.00
1012,Draw,0.134,0.144,0.00
1013,Runner,0.127,0.141,0.00
1014,Pursuer,0.161,0.158,0.00
1015,Pursuer,0.166,0.153,0.00
1016,Pursuer,0.141,0.146,0.00
1017,Pursuer,0.148,0.143,0.00
1018,Runner,0.131,0.176,0.00
1019,Pursuer,0.146,0.142,0.00
1020,Pursuer,0.143,0.155,0.00
1021,Pursuer,0.139,0.146,0.00
1022,Draw,0.136,0.155,8.48
1023,Pursuer,0.000,0.000,0.00
1024,Runner,0.169,0.136,0.00
1025,Pursuer,0.148,0.135,0.00
1026,Pursuer,0.083,0.086,0.00
1027,Pursuer,0.171,0.139,0.00
1028,Pursuer,0.140,0.165,0.00
1029,Runner,0.149,0.149,6.48
1030,Pursuer,0.143,0.144,0.00
1031,Draw,0.147,0.143,0.00
1032,Pursuer,0.123,0.139,0.00
1033,Pursuer,0.143,0.156,0.00
1034,Draw,0.137,0.154,12.42
1035,Pursuer,0.000,0.000,0.00
1036,Draw,0.133,0.142,13.60
1037,Runner,0.126,0.182,0.00
1038,Runner,0.137,0.132,1.90
1039,Pursuer,0.173,0.171,0.00
1040,Draw,0.153,0.155,0.00
1041,Pursuer,0.160,0.143,0.00
1042,Pursuer,0.160,0.126,0.00
1043,Pursuer,0.174,0.086,0.00
1044,Pursuer,0.171,0.136,0.00
1045,Runner,0.145,0.146,3.90
1046,Runner,0.158,0.141,0.00
1047,Runner,0.146,0.158,10.94
1048,Runner,0.121,0.145,0.44
1049,Draw,0.146,0.145,0.00
1050,Pursuer,0.000,0.000,0.00
1051,Runner,0.123,0.162,0.00
1052,Draw,0.145,0.145,0.50
1053,Runner,0.150,0.140,8.60
1054,Runner,0.142,0.142,3.44
1055,Runner,0.153,0.157,16.22
1056,Pursuer,0.142,0.150,0.00
1057,Runner,0.083,0.078,0.00
1058,Pursuer,0.000,0.000,0.00
1059,Runner,0.141,0.147,1.08
1060,Runner,0.163,0.164,0.64
1061,Draw,0.138,0.162,3.30
1062,Runner,0.158,0.141,0.00
1063,Draw,0.157,0.144,14.46
1064,Runner,0.153,0.152,0.00
1065,Pursuer,0.159,0.133,0.00
1066,Pursuer,0.169,0.147,0.00
1067,Pursuer,0.163,0.138,0.00
1068,Pursuer,0.152,0.163,0.00
1069,Runner,0.111,0.096,0.26
1070,Pursuer,0.133,0.173,0.00
1071,Runner,0.146,0.139,3.64
1072,Draw,0.146,0.157,16.30
1073,Runner,0.152,0.163,4.04
1074,Pursuer,0.141,0.150,0.00
1075,Runner,0.136,0.144,3.68
1076,Pursuer,0.119,0.134,0.00
1077,Pursuer,0.172,0.223,0.00
1078,Pursuer,0.134,0.145,0.00
1079,Pursuer,0.162,0.136,0.00
1080,Pursuer,0.170,0.139,0.00
1081,Pursuer,0.137,0.141,0.00
1082,Runner,0.148,0.143,6.76
1083,Runner,0.163,0.149,0.00
1084,Pursuer,0.148,0.143,0.00
1085,Draw,0.143,0.153,14.66
1086,Runner,0.000,0.000,0.00
1087,Draw,0.141,0.147,17.46
1088,Draw,0.137,0.142,0.00
1089,Draw,0.151,0.157,15.82
1090,Runner,0.174,0.154,2.90
1091,Runner,0.146,0.146,0.00
1092,Runner,0.138,0.161,0.00
1093,Runner,0.147,0.154,2.26
1094,Pursuer,0.151,0.134,0.00
1095,Pursuer,0.141,0.133,0.00
1096,Runner,0.166,0.150,0.00
1097,Runner,0.140,0.138,6.64
1098,Pursuer,0.155,0.180,0.00
1099,Pursuer,0.144,0.160,0.00
1100,Runner,0.140,0.153,2.68
1101,Runner,0.146,0.167,0.00
1102,Runner,0.170,0.125,0.00
1103,Runner,0.148,0.135,3.78
1104,Pursuer,0.172,0.162,0.00
1105,Pursuer,0.132,0.147,0.00
1106,Pursuer,0.124,0.162,0.00
1107,Runner,0.121,0.131,3.50
1108,Runner,0.149,0.144,8.32
1109,Runner,0.156,0.156,2.40
1110,Pursuer,0.146,0.152,0.00
1111,Pursuer,0.155,0.154,0.00
1112,Runner,0.000,0.000,0.00
1113,Pursuer,0.144,0.121,0.00
1114,Draw,0.148,0.149,12.38
1115,Pursuer,0.143,0.124,0.00
1116,Draw,0.139,0.146,17.98
1117,Draw,0.143,0.148,5.24
1118,Runner,0.148,0.151,2.76
1119,Runner,0.148,0.148,0.00
1120,Draw,0.154,0.159,10.54
1121,Runner,0.157,0.146,10.84
1122,Runner,0.148,0.141,0.00
1123,Draw,0.146,0.152,0.00
1124,Pursuer,0.144,0.144,0.00
1125,Runner,0.149,0.143,10.88
1126,Runner,0.137,0.165,0.00
1127,Pursuer,0.144,0.155,0.00
1128,Pursuer,0.143,0.155,0.00
1129,Pursuer,0.146,0.187,0.00
1130,Runner,0.116,0.167,0.00
1131,Pursuer,0.149,0.146,0.00
1132,Pursuer,0.174,0.161,0.00
1133,Pursuer,0.159,0.121,0.00
1134,Runner,0.160,0.148,0.62
1135,Pursuer,0.152,0.147,0.00
1136,Runner,0.132,0.177,0.00
1137,Runner,0.126,0.128,0.00
1138,Runner,0.143,0.151,3.38
1139,Pursuer,0.166,0.167,0.00
1140,Runner,0.152,0.159,7.64
1141,Runner,0.158,0.141,5.52
1142,Runner,0.160,0.152,0.00
1143,Runner,0.144,0.143,5.20
1144,Runner,0.144,0.146,2.58
1145,Draw,0.141,0.146,7.88
1146,Pursuer,0.000,0.000,0.00
1147,Runner,0.000,0.000,0.00
1148,Draw,0.153,0.150,17.22
1149,Runner,0.179,0.144,0.00
1150,Draw,0.150,0.151,5.82
1151,Pursuer,0.146,0.146,0.00
1152,Runner,0.160,0.146,0.00
1153,Pursuer,0.164,0.139,0.00
1154,Pursuer,0.141,0.143,0.00
1155,Runner,0.145,0.147,5.36
1156,Pursuer,0.139,0.124,0.00
1157,Runner,0.137,0.151,0.00
1158,Draw,0.140,0.144,0.00
1159,Pursuer,0.145,0.152,0.00
1160,Pursuer,0.164,0.153,0.00
1161,Runner,0.159,0.163,6.28
1162,Pursuer,0.128,0.128,0.00
1163,Runner,0.160,0.160,0.00
1164,Runner,0.108,0.086,0.00
1165,Pursuer,0.167,0.157,0.00
1166,Pursuer,0.151,0.221,0.00
1167,Runner,0.141,0.157,0.00
1168,Pursuer,0.167,0.142,0.00
1169,Pursuer,0.127,0.151,0.00
1170,Draw,0.154,0.150,0.00
1171,Runner,0.150,0.155,11.62
1172,Runner,0.156,0.147,5.76
1173,Runner,0.152,0.163,0.02
1174,Runner,0.161,0.151,3.24
1175,Runner,0.139,0.142,0.00
1176,Pursuer,0.150,0.144,0.00
1177,Runner,0.000,0.000,0.00
1178,Pursuer,0.132,0.144,0.00
1179,Pursuer,0.190,0.126,0.00
1180,Runner,0.159,0.142,0.00
1181,Pursuer,0.187,0.102,0.00
1182,Pursuer,0.162,0.146,0.00
1183,Runner,0.123,0.124,1.10
1184,Pursuer,0.081,0.136,0.00
1185,Runner,0.151,0.151,5.00
1186,Draw,0.152,0.144,6.52
1187,Draw,0.151,0.146,15.66
1188,Pursuer,0.135,0.136,0.00
1189,Runner,0.124,0.137,2.64
1190,Pursuer,0.149,0.169,0.00
1191,Runner,0.145,0.145,7.12
1192,Pursuer,0.138,0.127,0.00
1193,Runner,0.172,0.134,0.00
1194,Runner,0.141,0.157,0.00
1195,Runner,0.136,0.147,1.42
1196,Draw,0.145,0.146,0.00
1197,Runner,0.146,0.143,0.90
1198,Pursuer,0.000,0.000,0.00
1199,Pursuer,0.139,0.145,0.00
1200,Pursuer,0.144,0.153,0.00
1201,Pursuer,0.130,0.168,0.00
1202,Runner,0.150,0.162,0.00
1203,Runner,0.155,0.158,5.10
1204,Pursuer,0.137,0.133,0.00
1205,Runner,0.142,0.163,10.90
1206,Runner,0.136,0.337,0.00
1207,Runner,0.138,0.136,2.16
1208,Draw,0.141,0.157,19.76
1209,Pursuer,0.164,0.135,0.00
1210,Draw,0.145,0.148,0.00
1211,Draw,0.148,0.149,0.00
1212,Pursuer,0.155,0.135,0.00
1213,Draw,0.143,0.156,9.92
1214,Runner,0.147,0.174,1.30
1215,Runner,0.143,0.136,0.00
1216,Draw,0.155,0.145,12.04
1217,Pursuer,0.150,0.135,0.00
1218,Pursuer,0.153,0.147,0.00
1219,Runner,0.140,0.143,0.02
1220,Pursuer,0.151,0.142,0.00
1221,Draw,0.149,0.153,15.86
1222,Pursuer,0.140,0.146,0.00
1223,Draw,0.155,0.146,8.56
1224,Runner,0.130,0.141,3.36
1225,Pursuer,0.156,0.150,0.00
1226,Pursuer,0.158,0.153,0.00
1227,Pursuer,0.158,0.170,0.00
1228,Runner,0.152,0.150,0.16
1229,Runner,0.154,0.158,0.00
1230,Pursuer,0.134,0.144,0.00
1231,Runner,0.497,0.754,0.00
1232,Pursuer,0.149,0.146,0.00
1233,Pursuer,0.155,0.128,0.00
1234,Pursuer,0.144,0.144,0.00
1235,Pursuer,0.143,0.160,0.00
1236,Pursuer,0.151,0.146,0.00
1237,Draw,0.140,0.159,18.78
1238,Pursuer,0.151,0.146,0.00
1239,Runner,0.160,0.156,0.96
1240,Pursuer,0.156,0.133,0.00
1241,Pursuer,0.134,0.153,0.00
1242,Pursuer,0.141,0.161,0.00
1243,Runner,0.154,0.129,0.22
1244,Runner,0.128,0.138,1.26
1245,Pursuer,0.149,0.137,0.00
1246,Pursuer,0.151,0.148,0.00
1247,Runner,0.139,0.151,0.00
1248,Draw,0.156,0.151,0.00
1249,Pursuer,0.137,0.154,0.00
1250,Runner,0.170,0.160,0.00
1251,Draw,0.142,0.155,6.62
1252,Draw,0.140,0.145,11.92
1253,Pursuer,0.146,0.147,0.00
1254,Runner,0.157,0.139,1.94
1255,Pursuer,0.143,0.174,0.00
1256,Runner,0.145,0.148,4.72
1257,Pursuer,0.136,0.123,0.00
1258,Runner,0.158,0.154,0.12
1259,Pursuer,0.138,0.137,0.00
1260,Runner,0.158,0.185,0.00
1261,Runner,0.142,0.145,0.00
1262,Runner,0.143,0.148,8.56
1263,Pursuer,0.000,0.000,0.00
1264,Runner,0.141,0.143,0.00
1265,Runner,0.144,0.146,0.00
1266,Draw,0.156,0.149,2.40
1267,Runner,0.130,0.130,0.26
1268,Pursuer,0.139,0.143,0.00
1269,Draw,0.147,0.146,11.20
1270,Pursuer,0.140,0.129,0.00
1271,Draw,0.149,0.157,12.96
1272,Pursuer,0.144,0.146,0.00
1273,Runner,0.151,0.152,0.00
1274,Draw,0.144,0.152,11.46
1275,Runner,0.154,0.151,0.00
1276,Draw,0.153,0.161,16.30
1277,Draw,0.147,0.150,0.00
1278,Pursuer,0.121,0.129,0.00
1279,Pursuer,0.154,0.166,0.00
1280,Pursuer,0.167,0.164,0.00
1281,Runner,0.138,0.165,0.00
1282,Pursuer,0.163,0.160,0.00
1283,Draw,0.157,0.150,19.96
1284,Pursuer,0.193,0.151,0.00
1285,Runner,0.134,0.166,0.00
1286,Pursuer,0.165,0.147,0.00
1287,Pursuer,0.151,0.131,0.00
1288,Runner,0.000,0.000,0.02
1289,Runner,0.130,0.137,2.28
1290,Draw,0.148,0.158,9.68
1291,Runner,0.163,0.163,6.16
1292,Pursuer,0.140,0.141,0.00
1293,Draw,0.144,0.153,3.80
1294,Draw,0.156,0.150,6.14
1295,Runner,0.128,0.154,5.18
1296,Runner,0.154,0.152,0.00
1297,Runner,0.166,0.158,10.04
1298,Runner,0.081,0.134,0.10
1299,Runner,0.126,0.167,3.36
1300,Pursuer,0.138,0.087,0.00
1301,Draw,0.139,0.151,17.96
1302,Draw,0.156,0.145,5.04
1303,Pursuer,0.143,0.154,0.00
1304,Runner,0.146,0.154,11.60
1305,Pursuer,0.157,0.149,0.00
1306,Pursuer,0.143,0.139,0.00
1307,Pursuer,0.176,0.128,0.00
1308,Runner,0.160,0.145,0.00
1309,Pursuer,0.161,0.132,0.00
1310,Runner,0.145,0.144,10.98
1311,Draw,0.150,0.161,12.50
1312,Pursuer,0.155,0.188,0.00
1313,Pursuer,0.132,0.138,0.00
1314,Runner,0.136,0.163,0.00
1315,Pursuer,0.136,0.127,0.00
1316,Pursuer,0.143,0.162,0.00
1317,Draw,0.152,0.137,7.54
1318,Pursuer,0.000,0.000,0.00
1319,Runner,0.146,0.122,3.38
1320,Pursuer,0.141,0.153,0.00
1321,Pursuer,0.145,0.140,0.00
1322,Draw,0.151,0.166,8.14
1323,Draw,0.133,0.157,0.00
1324,Pursuer,0.154,0.151,0.00
1325,Pursuer,0.153,0.146,0.00
1326,Pursuer,0.129,0.170,0.00
1327,Pursuer,0.135,0.130,0.00
1328,Draw,0.145,0.138,0.00
1329,Runner,0.145,0.142,0.00
1330,Draw,0.145,0.155,18.26
1331,Runner,0.148,0.158,3.02
1332,Draw,0.153,0.154,13.02
1333,Pursuer,0.149,0.149,0.00
1334,Pursuer,0.173,0.134,0.00
1335,Draw,0.153,0.157,15.10
1336,Pursuer,0.143,0.154,0.00
1337,Pursuer,0.126,0.131,0.00
1338,Runner,0.141,0.155,0.00
1339,Draw,0.159,0.142,11.96
1340,Runner,0.148,0.149,10.42
1341,Pursuer,0.140,0.150,0.00
1342,Pursuer,0.153,0.140,0.00
1343,Pursuer,0.151,0.135,0.00
1344,Pursuer,0.126,0.133,0.00
1345,Draw,0.156,0.159,0.00
1346,Runner,0.159,0.157,0.00
1347,Pursuer,0.148,0.161,0.00
1348,Pursuer,0.154,0.147,0.00
1349,Pursuer,0.057,0.177,0.00
1350,Draw,0.150,0.156,19.38
1351,Runner,0.172,0.135,0.00
1352,Runner,0.161,0.140,4.52
1353,Pursuer,0.140,0.158,0.00
1354,Draw,0.129,0.159,17.98
1355,Runner,0.131,0.166,1.46
1356,Pursuer,0.127,0.154,0.00
1357,Pursuer,0.147,0.145,0.00
1358,Pursuer,0.156,0.129,0.00
1359,Pursuer,0.170,0.147,0.00
1360,Runner,0.147,0.140,4.00
1361,Pursuer,0.122,0.148,0.00
1362,Runner,0.135,0.135,4.00
1363,Runner,0.116,0.150,0.00
1364,Runner,0.154,0.157,1.26
1365,Draw,0.147,0.148,0.00
1366,Draw,0.147,0.150,0.86
1367,Runner,0.144,0.134,0.00
1368,Runner,0.150,0.160,0.00
1369,Runner,0.158,0.148,0.00
1370,Pursuer,0.149,0.128,0.00
1371,Pursuer,0.055,0.161,0.00
1372,Runner,0.149,0.164,2.92
1373,Runner,0.134,0.154,2.98
1374,Runner,0.093,0.164,0.00
1375,Runner,0.142,0.144,0.00
1376,Runner,0.175,0.164,0.00
1377,Runner,0.162,0.150,0.00
1378,Pursuer,0.149,0.167,0.00
1379,Runner,0.143,0.136,0.00
1380,Runner,0.137,0.154,0.00
1381,Runner,0.160,0.164,1.14
1382,Pursuer,0.166,0.151,0.00
1383,Draw,0.141,0.157,19.16
1384,Runner,0.152,0.162,0.00
1385,Runner,0.148,0.150,0.36
1386,Runner,0.165,0.118,0.00
1387,Pursuer,0.130,0.131,0.00
1388,Pursuer,0.138,0.157,0.00
1389,Pursuer,0.152,0.155,0.00
1390,Runner,0.144,0.187,0.00
1391,Pursuer,0.143,0.144,0.00
1392,Draw,0.155,0.152,0.00
1393,Runner,0.141,0.163,0.00
1394,Pursuer,0.136,0.139,0.00
1395,Pursuer,0.147,0.148,0.00
1396,Runner,0.157,0.156,1.92
1397,Draw,0.141,0.151,5.94
1398,Draw,0.145,0.147,15.86
1399,Pursuer,0.158,0.162,0.00
1400,Runner,0.145,0.151,0.00
1401,Runner,0.155,0.157,4.96
1402,Pursuer,0.163,0.144,0.00
1403,Draw,0.158,0.151,5.48
1404,Pursuer,0.154,0.153,0.00
1405,Pursuer,0.148,0.133,0.00
1406,Runner,0.140,0.152,0.00
1407,Runner,0.144,0.148,0.00
1408,Pursuer,0.151,0.144,0.00
1409,Pursuer,0.154,0.141,0.00
1410,Pursuer,0.144,0.162,0.00
1411,Pursuer,0.181,0.196,0.00
1412,Pursuer,0.171,0.157,0.00
1413,Pursuer,0.150,0.162,0.00
1414,Pursuer,0.080,0.048,0.00
1415,Runner,0.145,0.142,5.54
1416,Pursuer,0.145,0.164,0.00
1417,Runner,0.165,0.163,3.32
1418,Pursuer,0.146,0.152,0.00
1419,Pursuer,0.148,0.123,0.00
1420,Runner,0.155,0.183,0.00
1421,Pursuer,0.152,0.146,0.00
1422,Runner,0.160,0.166,4.00
1423,Pursuer,0.133,0.126,0.00
1424,Runner,0.138,0.142,5.52
1425,Pursuer,0.137,0.159,0.00
1426,Runner,0.164,0.177,0.00
1427,Runner,0.141,0.146,0.00
1428,Draw,0.145,0.152,15.64
1429,Pursuer,0.172,0.133,0.00
1430,Runner,0.133,0.119,0.00
1431,Runner,0.162,0.170,8.32
1432,Pursuer,0.131,0.120,0.00
1433,Pursuer,0.159,0.131,0.00
1434,Pursuer,0.148,0.138,0.00
1435,Draw,0.148,0.149,0.00
1436,Runner,0.000,0.000,0.00
1437,Draw,0.152,0.143,16.78
1438,Pursuer,0.152,0.147,0.00
1439,Pursuer,0.156,0.166,0.00
1440,Runner,0.143,0.157,1.00
1441,Runner,0.138,0.142,4.90
1442,Runner,0.139,0.143,0.00
1443,Pursuer,0.151,0.145,0.00
1444,Pursuer,0.157,0.156,0.00
1445,Pursuer,0.082,0.102,0.00
1446,Pursuer,0.144,0.140,0.00
1447,Pursuer,0.151,0.145,0.00
1448,Runner,0.153,0.152,0.00
1449,Pursuer,0.147,0.133,0.00
1450,Runner,0.158,0.137,0.00
1451,Pursuer,0.122,0.175,0.00
1452,Pursuer,0.171,0.154,0.00
1453,Pursuer,0.163,0.120,0.00
1454,Runner,0.179,0.163,0.00
1455,Pursuer,0.150,0.141,0.00
1456,Runner,0.154,0.144,5.12
