Episode,Winner,RunnerJitter,PursuerJitter,NearMissTime
749,Runner,0.140,0.139,1.96
750,Pursuer,0.125,0.077,0.00
751,Draw,0.151,0.155,0.00
752,Runner,0.139,0.154,0.00
753,Runner,0.142,0.156,5.76
754,Runner,0.146,0.140,4.70
755,Pursuer,0.166,0.144,0.00
756,Runner,0.133,0.156,0.00
757,Pursuer,0.150,0.149,0.00
758,Runner,0.146,0.133,0.00
759,Pursuer,0.144,0.179,0.00
760,Runner,0.156,0.149,0.00
761,Pursuer,0.194,0.108,0.00
762,Pursuer,0.142,0.148,0.00
763,Runner,0.147,0.157,0.08
764,Runner,0.144,0.146,0.00
765,Pursuer,0.159,0.165,0.00
766,Runner,0.156,0.159,0.00
767,Runner,0.150,0.149,0.00
768,Pursuer,0.148,0.149,0.00
769,Runner,0.135,0.150,0.00
770,Pursuer,0.118,0.148,0.00
771,Runner,0.161,0.159,0.00
772,Runner,0.153,0.158,0.00
773,Runner,0.145,0.148,0.00
774,Pursuer,0.000,0.000,0.00
775,Pursuer,0.128,0.155,0.00
776,Draw,0.150,0.154,13.12
777,Runner,0.138,0.154,0.00
778,Pursuer,0.138,0.160,0.00
779,Runner,0.129,0.158,0.00
780,Pursuer,0.069,0.266,0.00
781,Runner,0.029,0.172,0.10
782,Pursuer,0.167,0.142,0.00
783,Runner,0.142,0.158,0.00
784,Runner,0.146,0.158,0.00
785,Runner,0.145,0.145,7.60
786,Pursuer,0.145,0.135,0.00
787,Runner,0.156,0.139,0.00
788,Pursuer,0.140,0.148,0.00
789,Runner,0.140,0.133,0.00
790,Runner,0.164,0.130,1.92
791,Runner,0.144,0.153,2.26
792,Pursuer,0.158,0.153,0.00
793,Pursuer,0.148,0.156,0.00
794,Runner,0.157,0.150,7.06
795,Runner,0.151,0.150,0.00
796,Runner,0.150,0.123,0.74
797,Draw,0.143,0.140,0.00
798,Runner,0.142,0.155,0.00
799,Draw,0.150,0.156,0.18
800,Runner,0.153,0.160,0.00
801,Draw,0.153,0.149,5.00
802,Pursuer,0.015,0.099,0.00
803,Runner,0.152,0.153,1.08
804,Runner,0.105,0.148,0.00
805,Pursuer,0.141,0.151,0.00
806,Runner,0.163,0.136,2.22
807,Runner,0.147,0.152,0.00
808,Draw,0.145,0.151,12.44
809,Pursuer,0.000,0.000,0.00
810,Runner,0.152,0.145,5.26
811,Pursuer,0.121,0.165,0.00
812,Runner,0.138,0.148,0.00
813,Runner,0.141,0.140,3.98
814,Runner,0.140,0.159,2.42
815,Runner,0.154,0.151,8.46
816,Draw,0.147,0.151,17.28
