Episode,Winner,RunnerJitter,PursuerJitter,NearMissTime
1470,Draw,0.153,0.146,4.86
1471,Runner,0.145,0.150,0.00
1472,Runner,0.147,0.160,2.50
1473,Runner,0.153,0.149,0.00
1474,Runner,0.140,0.136,0.00
1475,Runner,0.144,0.151,3.84
1476,Runner,0.180,0.167,3.54
1477,Pursuer,0.000,0.000,0.00
1478,Runner,0.150,0.142,5.60
1479,Runner,0.148,0.144,3.24
1480,Pursuer,0.134,0.149,0.00
1481,Draw,0.144,0.149,12.18
1482,Pursuer,0.164,0.142,0.00
1483,Runner,0.162,0.133,0.00
1484,Runner,0.157,0.158,4.94
1485,Pursuer,0.140,0.171,0.00
1486,Pursuer,0.138,0.157,0.00
1487,Pursuer,0.144,0.161,0.00
1488,Runner,0.147,0.149,0.00
1489,Pursuer,0.147,0.152,0.00
1490,Draw,0.148,0.150,16.88
1491,Runner,0.141,0.152,0.00
1492,Runner,0.145,0.142,0.00
1493,Pursuer,0.154,0.112,0.00
1494,Pursuer,0.136,0.141,0.00
1495,Pursuer,0.140,0.144,0.00
1496,Runner,0.136,0.145,0.00
1497,Runner,0.126,0.141,0.00
1498,Pursuer,0.157,0.140,0.00
1499,Pursuer,0.136,0.131,0.00
1500,Runner,0.144,0.142,0.00
1501,Draw,0.145,0.152,0.00
1502,Runner,0.167,0.150,0.00
1503,Runner,0.145,0.147,2.36
1504,Runner,0.163,0.128,3.02
1505,Pursuer,0.136,0.143,0.00
1506,Runner,0.149,0.126,1.38
1507,Pursuer,0.132,0.134,0.00
1508,Runner,0.129,0.136,2.30
1509,Pursuer,0.138,0.143,0.00
1510,Runner,0.000,0.000,0.00
1511,Runner,0.156,0.166,0.00
1512,Pursuer,0.152,0.161,0.00
1513,Runner,0.131,0.146,0.92
1514,Pursuer,0.152,0.138,0.00
1515,Runner,0.152,0.129,5.08
1516,Runner,0.132,0.140,2.64
1517,Pursuer,0.156,0.118,0.00
1518,Runner,0.150,0.147,4.84
1519,Pursuer,0.136,0.137,0.00
1520,Runner,0.148,0.146,1.50
1521,Draw,0.150,0.145,0.00
1522,Runner,0.148,0.141,0.00
1523,Runner,0.125,0.146,4.64
1524,Runner,0.146,0.139,5.28
1525,Runner,0.132,0.144,0.00
1526,Pursuer,0.000,0.000,0.00
1527,Runner,0.159,0.142,0.00
1528,Runner,0.182,0.130,0.00
1529,Runner,0.152,0.141,0.00
1530,Runner,0.150,0.186,0.98
1531,Runner,0.141,0.152,0.00
1532,Runner,0.148,0.139,0.00
1533,Pursuer,0.140,0.165,0.00
1534,Runner,0.149,0.119,0.32
1535,Runner,0.040,0.192,0.00
1536,Runner,0.154,0.152,0.00
1537,Runner,0.146,0.144,0.00
1538,Draw,0.148,0.151,6.80
1539,Runner,0.132,0.156,0.00
1540,Pursuer,0.147,0.148,0.00
1541,Runner,0.132,0.148,0.00
1542,Pursuer,0.150,0.148,0.00
1543,Pursuer,0.137,0.178,0.00
1544,Runner,0.149,0.159,3.66
1545,Runner,0.140,0.152,0.00
1546,Runner,0.143,0.135,0.00
1547,Runner,0.152,0.137,0.00
1548,Runner,0.200,0.126,0.00
1549,Runner,0.150,0.132,6.12
1550,Pursuer,0.130,0.145,0.00
1551,Runner,0.133,0.149,1.48
1552,Runner,0.145,0.150,0.00
1553,Runner,0.147,0.146,9.30
1554,Draw,0.144,0.158,7.86
1555,Pursuer,0.000,0.000,0.00
1556,Runner,0.168,0.160,0.00
1557,Runner,0.139,0.140,0.10
1558,Runner,0.156,0.143,1.12
1559,Runner,0.158,0.145,10.82
1560,Pursuer,0.000,0.000,0.00
1561,Runner,0.126,0.176,0.00
1562,Draw,0.146,0.143,5.68
1563,Pursuer,0.140,0.175,0.00
1564,Runner,0.158,0.147,3.52
1565,Runner,0.154,0.157,0.00
1566,Runner,0.161,0.120,0.00
1567,Runner,0.133,0.198,0.00
1568,Runner,0.130,0.163,0.00
1569,Pursuer,0.139,0.145,0.00
1570,Pursuer,0.133,0.161,0.00
1571,Runner,0.127,0.081,0.36
1572,Pursuer,0.158,0.132,0.00
1573,Runner,0.173,0.158,0.00
1574,Runner,0.136,0.147,2.08
1575,Runner,0.160,0.164,2.60
1576,Draw,0.145,0.150,7.58
1577,Pursuer,0.156,0.142,0.00
1578,Runner,0.159,0.161,0.12
1579,Draw,0.148,0.152,0.00
1580,Pursuer,0.121,0.135,0.00
1581,Pursuer,0.107,0.008,0.00
1582,Runner,0.153,0.164,0.00
1583,Runner,0.124,0.160,3.92
1584,Runner,0.149,0.145,3.52
1585,Runner,0.134,0.164,1.00
1586,Pursuer,0.189,0.129,0.00
1587,Runner,0.174,0.134,0.00
1588,Runner,0.144,0.162,5.38
1589,Pursuer,0.147,0.152,0.00
1590,Draw,0.146,0.150,13.48
1591,Runner,0.122,0.183,0.00
1592,Runner,0.137,0.149,0.00
1593,Pursuer,0.148,0.142,0.00
1594,Pursuer,0.171,0.118,0.00
1595,Pursuer,0.107,0.136,0.00
1596,Pursuer,0.157,0.145,0.00
1597,Runner,0.146,0.156,3.98
1598,Pursuer,0.148,0.169,0.00
1599,Draw,0.145,0.144,16.76
1600,Runner,0.160,0.142,0.00
1601,Runner,0.146,0.157,3.34
1602,Runner,0.153,0.156,4.70
1603,Runner,0.151,0.140,2.44
1604,Draw,0.147,0.146,8.52
1605,Pursuer,0.122,0.100,0.00
1606,Draw,0.148,0.151,6.30
1607,Runner,0.152,0.126,2.44
1608,Runner,0.158,0.153,0.00
1609,Runner,0.139,0.148,3.56
1610,Pursuer,0.144,0.141,0.00
1611,Pursuer,0.128,0.168,0.00
1612,Runner,0.121,0.122,0.04
1613,Runner,0.077,0.062,0.50
1614,Runner,0.159,0.135,0.00
1615,Pursuer,0.128,0.156,0.00
1616,Runner,0.191,0.129,0.00
1617,Runner,0.132,0.129,1.70
1618,Draw,0.141,0.139,8.22
1619,Runner,0.141,0.164,3.66
1620,Draw,0.157,0.145,12.18
1621,Runner,0.146,0.140,0.00
1622,Runner,0.134,0.162,0.00
1623,Runner,0.176,0.142,0.00
1624,Pursuer,0.000,0.000,0.00
1625,Draw,0.144,0.153,8.94
1626,Pursuer,0.047,0.059,0.00
1627,Pursuer,0.154,0.160,0.00
1628,Runner,0.143,0.141,6.28
1629,Runner,0.147,0.134,3.76
1630,Runner,0.148,0.144,0.00
1631,Runner,0.233,0.146,0.00
1632,Runner,0.138,0.125,0.00
1633,Runner,0.152,0.151,4.92
1634,Runner,0.149,0.142,1.92
1635,Runner,0.141,0.151,0.00
1636,Runner,0.153,0.185,0.00
1637,Pursuer,0.159,0.142,0.00
1638,Pursuer,0.131,0.146,0.00
1639,Draw,0.151,0.148,6.82
1640,Runner,0.156,0.172,0.00
1641,Runner,0.152,0.145,2.90
1642,Pursuer,0.148,0.166,0.00
1643,Runner,0.130,0.152,0.22
1644,Pursuer,0.165,0.139,0.00
1645,Draw,0.147,0.149,0.00
1646,Runner,0.146,0.149,8.36
1647,Runner,0.148,0.171,2.64
1648,Runner,0.152,0.159,0.00
1649,Runner,0.149,0.136,0.00
1650,Pursuer,0.141,0.146,0.00
1651,Pursuer,0.073,0.093,0.00
1652,Runner,0.158,0.136,0.00
1653,Runner,0.134,0.135,4.46
1654,Draw,0.154,0.150,7.40
1655,Runner,0.151,0.143,1.78
1656,Pursuer,0.185,0.177,0.00
1657,Runner,0.127,0.150,1.04
1658,Pursuer,0.386,0.570,0.00
1659,Pursuer,0.146,0.141,0.00
1660,Runner,0.175,0.135,0.00
1661,Runner,0.165,0.129,2.18
1662,Pursuer,0.056,0.073,0.00
1663,Runner,0.135,0.165,4.50
1664,Draw,0.145,0.154,14.06
1665,Draw,0.145,0.145,4.56
1666,Runner,0.115,0.133,0.00
1667,Runner,0.135,0.142,2.64
1668,Runner,0.155,0.155,2.30
1669,Pursuer,0.150,0.144,0.00
1670,Runner,0.165,0.150,5.16
1671,Runner,0.137,0.149,3.84
1672,Runner,0.127,0.130,0.00
1673,Pursuer,0.154,0.147,0.00
1674,Runner,0.000,0.000,0.00
1675,Runner,0.135,0.149,0.00
1676,Runner,0.154,0.152,3.14
1677,Pursuer,0.458,0.577,0.00
1678,Pursuer,0.150,0.172,0.00
1679,Runner,0.110,0.163,0.00
1680,Draw,0.145,0.140,0.00
1681,Pursuer,0.140,0.153,0.00
1682,Pursuer,0.105,0.115,0.00
1683,Runner,0.150,0.127,1.80
1684,Runner,0.154,0.143,0.00
1685,Runner,0.149,0.161,3.78
1686,Runner,0.146,0.152,5.02
1687,Runner,0.146,0.134,0.00
1688,Runner,0.137,0.135,2.34
1689,Runner,0.145,0.153,0.00
1690,Runner,0.163,0.132,0.00
1691,Pursuer,0.147,0.146,0.00
1692,Runner,0.147,0.143,0.00
1693,Pursuer,0.185,0.132,0.00
1694,Runner,0.097,0.096,0.00
1695,Runner,0.134,0.154,0.00
1696,Runner,0.158,0.149,5.84
1697,Runner,0.146,0.147,0.00
1698,Runner,0.147,0.141,0.00
1699,Pursuer,0.149,0.152,0.00
1700,Runner,0.134,0.152,6.56
1701,Draw,0.140,0.151,4.64
1702,Pursuer,0.139,0.153,0.00
1703,Runner,0.140,0.162,1.54
1704,Draw,0.146,0.156,10.02
1705,Draw,0.136,0.141,0.00
1706,Draw,0.144,0.140,17.36
1707,Runner,0.132,0.145,0.00
1708,Pursuer,0.155,0.141,0.00
1709,Draw,0.152,0.156,0.00
1710,Draw,0.143,0.156,4.58
1711,Runner,0.164,0.150,4.04
1712,Pursuer,0.156,0.139,0.00
1713,Pursuer,0.147,0.134,0.00
1714,Runner,0.154,0.124,1.62
1715,Runner,0.138,0.154,0.00
1716,Runner,0.135,0.136,1.96
1717,Pursuer,0.149,0.149,0.00
1718,Runner,0.138,0.152,0.00
1719,Runner,0.174,0.157,0.00
1720,Pursuer,0.122,0.141,0.00
1721,Pursuer,0.131,0.148,0.00
1722,Runner,0.166,0.147,0.00
1723,Runner,0.135,0.166,1.22
1724,Pursuer,0.000,0.000,0.00
1725,Draw,0.151,0.160,0.00
1726,Pursuer,0.000,0.000,0.00
1727,Pursuer,0.109,0.100,0.00
1728,Pursuer,0.149,0.152,0.00
1729,Draw,0.142,0.150,17.40
1730,Runner,0.140,0.148,3.56
1731,Runner,0.146,0.149,0.00
1732,Pursuer,0.145,0.149,0.00
1733,Pursuer,0.179,0.107,0.00
1734,Runner,0.138,0.149,0.00
1735,Runner,0.143,0.137,7.24
1736,Pursuer,0.135,0.165,0.00
1737,Pursuer,0.147,0.150,0.00
1738,Pursuer,0.161,0.140,0.00
1739,Runner,0.149,0.145,0.00
1740,Runner,0.157,0.130,0.00
1741,Draw,0.145,0.148,0.00
1742,Draw,0.146,0.156,0.00
1743,Runner,0.145,0.143,0.00
1744,Draw,0.152,0.164,0.00
1745,Runner,0.139,0.160,0.00
1746,Runner,0.147,0.167,11.34
1747,Pursuer,0.000,0.000,0.00
1748,Draw,0.142,0.142,3.82
1749,Runner,0.141,0.140,1.38
1750,Runner,0.119,0.141,4.20
1751,Runner,0.133,0.143,0.74
1752,Runner,0.131,0.154,0.00
1753,Runner,0.163,0.170,0.00
1754,Pursuer,0.146,0.154,0.00
1755,Runner,0.135,0.152,0.00
1756,Draw,0.141,0.145,5.10
1757,Draw,0.146,0.146,14.54
1758,Pursuer,0.176,0.156,0.00
1759,Runner,0.000,0.000,0.00
1760,Pursuer,0.137,0.133,0.00
1761,Pursuer,0.065,0.145,0.00
1762,Pursuer,0.154,0.143,0.00
1763,Pursuer,0.142,0.142,0.00
1764,Runner,0.141,0.154,0.00
1765,Pursuer,0.153,0.132,0.00
1766,Runner,0.143,0.146,4.70
1767,Pursuer,0.113,0.110,0.00
1768,Pursuer,0.139,0.122,0.00
1769,Runner,0.132,0.139,4.64
1770,Runner,0.141,0.161,7.64
1771,Runner,0.152,0.151,0.26
1772,Runner,0.142,0.155,2.98
1773,Pursuer,0.146,0.154,0.00
1774,Runner,0.146,0.138,0.00
1775,Runner,0.136,0.109,0.00
1776,Pursuer,0.000,0.000,0.00
1777,Pursuer,0.169,0.136,0.00
1778,Runner,0.156,0.137,0.02
1779,Runner,0.160,0.133,0.00
1780,Runner,0.131,0.149,0.00
1781,Draw,0.153,0.148,0.00
1782,Runner,0.137,0.175,0.00
1783,Runner,0.159,0.183,1.60
1784,Runner,0.156,0.145,0.72
1785,Runner,0.146,0.149,0.00
1786,Pursuer,0.136,0.147,0.00
1787,Runner,0.097,0.139,0.00
1788,Pursuer,0.145,0.165,0.00
1789,Runner,0.155,0.129,0.00
1790,Pursuer,0.156,0.157,0.00
1791,Runner,0.156,0.142,0.00
1792,Runner,0.140,0.150,1.44
1793,Draw,0.146,0.154,6.06
1794,Pursuer,0.125,0.133,0.00
1795,Runner,0.144,0.135,0.00
1796,Pursuer,0.154,0.139,0.00
1797,Pursuer,0.133,0.098,0.00
1798,Runner,0.143,0.130,0.00
1799,Runner,0.151,0.148,0.00
1800,Pursuer,0.000,0.000,0.00
1801,Pursuer,0.151,0.167,0.00
1802,Draw,0.134,0.146,0.00
1803,Pursuer,0.151,0.143,0.00
1804,Pursuer,0.141,0.159,0.00
1805,Runner,0.135,0.151,3.48
1806,Runner,0.170,0.113,0.00
1807,Runner,0.145,0.150,3.88
1808,Runner,0.153,0.145,0.00
1809,Draw,0.147,0.143,0.00
1810,Draw,0.161,0.142,8.32
1811,Pursuer,0.158,0.137,0.00
1812,Runner,0.149,0.139,0.12
1813,Runner,0.129,0.167,0.00
1814,Pursuer,0.152,0.145,0.00
1815,Pursuer,0.396,0.126,0.00
1816,Pursuer,0.136,0.128,0.00
1817,Pursuer,0.113,0.084,0.00
1818,Draw,0.142,0.140,13.06
1819,Draw,0.142,0.147,0.00
1820,Runner,0.156,0.133,1.32
1821,Runner,0.144,0.138,0.00
1822,Pursuer,0.177,0.122,0.00
1823,Runner,0.145,0.143,1.74
1824,Runner,0.156,0.140,1.82
1825,Runner,0.149,0.154,0.00
1826,Pursuer,0.149,0.150,0.00
1827,Pursuer,0.170,0.173,0.00
1828,Runner,0.156,0.156,6.64
1829,Draw,0.147,0.141,0.00
1830,Draw,0.144,0.142,10.50
1831,Pursuer,0.179,0.173,0.00
1832,Runner,0.144,0.147,0.00
1833,Pursuer,0.137,0.173,0.00
1834,Pursuer,0.160,0.155,0.00
1835,Runner,0.155,0.153,3.40
1836,Runner,0.158,0.152,0.00
1837,Pursuer,0.147,0.149,0.00
1838,Runner,0.145,0.147,0.00
1839,Runner,0.150,0.143,0.64
1840,Runner,0.153,0.128,0.00
1841,Runner,0.142,0.147,2.16
1842,Pursuer,0.158,0.123,0.00
1843,Runner,0.139,0.153,0.00
1844,Pursuer,0.000,0.000,0.00
1845,Runner,0.153,0.145,0.64
1846,Runner,0.140,0.165,0.36
1847,Runner,0.139,0.173,3.06
1848,Draw,0.147,0.155,0.00
1849,Draw,0.157,0.152,8.92
1850,Runner,0.000,0.000,0.00
1851,Runner,0.140,0.173,1.22
1852,Runner,0.140,0.134,4.96
1853,Draw,0.147,0.139,0.00
1854,Runner,0.163,0.160,0.00
1855,Runner,0.164,0.134,0.00
1856,Pursuer,0.157,0.148,0.00
1857,Runner,0.201,0.366,0.00
1858,Pursuer,0.144,0.149,0.00
1859,Pursuer,0.139,0.188,0.00
1860,Runner,0.172,0.154,0.00
1861,Pursuer,0.125,0.157,0.00
1862,Runner,0.171,0.163,1.02
1863,Runner,0.142,0.157,0.00
1864,Draw,0.139,0.149,16.16
1865,Runner,0.143,0.133,0.54
1866,Pursuer,0.172,0.124,0.00
1867,Runner,0.158,0.135,0.00
1868,Runner,0.156,0.155,0.00
1869,Pursuer,0.149,0.142,0.00
1870,Runner,0.154,0.142,0.00
1871,Runner,0.151,0.143,0.00
1872,Runner,0.150,0.153,3.78
1873,Runner,0.137,0.165,2.34
1874,Runner,0.124,0.135,0.00
1875,Draw,0.153,0.147,8.28
1876,Pursuer,0.162,0.138,0.00
1877,Runner,0.150,0.132,0.00
1878,Runner,0.135,0.130,3.12
1879,Draw,0.157,0.144,0.00
1880,Draw,0.144,0.149,0.00
1881,Pursuer,0.122,0.155,0.00
1882,Runner,0.147,0.160,2.80
1883,Pursuer,0.000,0.000,0.00
1884,Runner,0.155,0.148,2.44
1885,Runner,0.133,0.141,0.00
1886,Runner,0.137,0.143,4.36
1887,Pursuer,0.000,0.000,0.00
1888,Runner,0.137,0.132,0.70
1889,Pursuer,0.147,0.134,0.00
1890,Runner,0.147,0.171,3.70
1891,Runner,0.139,0.165,1.30
1892,Runner,0.129,0.142,0.00
1893,Runner,0.142,0.170,2.82
1894,Pursuer,0.146,0.140,0.00
1895,Runner,0.147,0.145,0.00
1896,Draw,0.135,0.151,14.88
1897,Runner,0.167,0.153,0.00
1898,Runner,0.132,0.108,0.00
1899,Pursuer,0.116,0.145,0.00
1900,Draw,0.153,0.148,0.00
1901,Pursuer,0.145,0.140,0.00
1902,Runner,0.150,0.128,0.00
1903,Runner,0.151,0.154,0.00
1904,Runner,0.151,0.149,0.00
1905,Runner,0.096,0.131,0.00
1906,Runner,0.131,0.162,0.00
1907,Runner,0.146,0.151,0.00
1908,Pursuer,0.128,0.148,0.00
1909,Runner,0.141,0.133,3.52
1910,Runner,0.145,0.147,4.12
1911,Draw,0.151,0.148,8.84
1912,Pursuer,0.136,0.164,0.00
1913,Pursuer,0.165,0.133,0.00
1914,Runner,0.135,0.137,0.00
1915,Runner,0.076,0.047,0.00
1916,Runner,0.144,0.140,0.00
1917,Pursuer,0.000,0.000,0.00
1918,Runner,0.141,0.131,0.00
1919,Runner,0.116,0.167,1.08
1920,Runner,0.162,0.134,0.00
1921,Pursuer,0.131,0.146,0.00
1922,Runner,0.137,0.144,0.00
1923,Pursuer,0.150,0.115,0.00
1924,Runner,0.148,0.147,3.74
1925,Pursuer,0.143,0.137,0.00
1926,Runner,0.118,0.148,0.00
1927,Runner,0.160,0.153,0.00
1928,Runner,0.138,0.129,2.44
1929,Pursuer,0.148,0.147,0.00
1930,Runner,0.151,0.162,2.18
1931,Runner,0.136,0.170,0.00
1932,Runner,0.123,0.110,0.00
1933,Runner,0.121,0.139,1.04
1934,Runner,0.161,0.151,5.06
1935,Runner,0.133,0.136,0.00
1936,Pursuer,0.163,0.152,0.00
1937,Runner,0.136,0.141,3.64
1938,Runner,0.143,0.145,0.00
1939,Draw,0.139,0.153,11.86
1940,Pursuer,0.139,0.157,0.00
1941,Runner,0.137,0.152,4.06
1942,Pursuer,0.129,0.143,0.00
1943,Runner,0.139,0.130,5.00
1944,Runner,0.139,0.141,0.00
1945,Pursuer,0.140,0.111,0.00
1946,Draw,0.138,0.150,16.70
1947,Draw,0.132,0.143,4.18
1948,Pursuer,0.154,0.133,0.00
1949,Runner,0.145,0.147,0.00
1950,Runner,0.150,0.148,3.88
1951,Runner,0.153,0.151,0.00
1952,Pursuer,0.171,0.132,0.00
1953,Pursuer,0.139,0.136,0.00
1954,Draw,0.145,0.132,0.14
1955,Runner,0.156,0.148,2.26
1956,Runner,0.149,0.184,0.54
1957,Pursuer,0.145,0.112,0.00
1958,Runner,0.143,0.150,1.64
1959,Pursuer,0.053,0.050,0.00
1960,Runner,0.150,0.161,0.00
1961,Runner,0.134,0.148,0.00
1962,Pursuer,0.000,0.000,0.00
1963,Pursuer,0.154,0.142,0.00
1964,Runner,0.140,0.148,0.00
1965,Runner,0.145,0.147,8.28
1966,Runner,0.154,0.159,0.00
1967,Runner,0.160,0.144,0.00
1968,Runner,0.151,0.112,0.00
1969,Pursuer,0.131,0.136,0.00
1970,Pursuer,0.156,0.152,0.00
1971,Runner,0.128,0.144,1.50
1972,Runner,0.138,0.140,1.32
1973,Draw,0.147,0.144,0.00
1974,Pursuer,0.142,0.138,0.00
1975,Pursuer,0.102,0.169,0.00
1976,Pursuer,0.110,0.104,0.00
1977,Pursuer,0.096,0.173,0.00
1978,Pursuer,0.166,0.113,0.00
1979,Draw,0.146,0.145,5.70
1980,Runner,0.165,0.126,0.00
1981,Pursuer,0.000,0.000,0.00
1982,Runner,0.159,0.152,0.00
1983,Runner,0.157,0.152,2.10
1984,Runner,0.144,0.128,0.00
1985,Runner,0.152,0.160,0.00
1986,Runner,0.137,0.150,0.06
1987,Pursuer,0.149,0.064,0.00
1988,Runner,0.487,0.456,0.00
1989,Runner,0.142,0.162,0.00
1990,Draw,0.157,0.147,0.00
1991,Pursuer,0.152,0.143,0.00
1992,Runner,0.135,0.145,0.00
1993,Pursuer,0.166,0.148,0.00
1994,Pursuer,0.145,0.154,0.00
1995,Runner,0.137,0.147,1.96
1996,Runner,0.199,0.189,1.54
1997,Pursuer,0.141,0.172,0.00
1998,Pursuer,0.131,0.145,0.00
1999,Runner,0.135,0.146,1.22
2000,Pursuer,0.107,0.185,0.00
2001,Draw,0.138,0.152,5.92
2002,Runner,0.115,0.161,0.00
2003,Runner,0.140,0.147,0.02
2004,Draw,0.147,0.145,10.50
2005,Runner,0.169,0.128,0.00
2006,Pursuer,0.000,0.000,0.00
2007,Runner,0.146,0.149,8.42
2008,Runner,0.144,0.134,0.00
2009,Runner,0.144,0.130,0.00
2010,Runner,0.131,0.119,1.72
2011,Runner,0.132,0.145,5.74
2012,Runner,0.147,0.145,0.00
2013,Runner,0.137,0.144,0.00
2014,Runner,0.165,0.168,1.28
2015,Pursuer,0.133,0.150,0.00
2016,Draw,0.146,0.152,10.16
2017,Runner,0.118,0.114,0.00
2018,Runner,0.145,0.144,0.38
2019,Draw,0.156,0.156,6.56
2020,Runner,0.139,0.131,0.00
2021,Pursuer,0.167,0.149,0.00
2022,Runner,0.158,0.155,0.00
2023,Runner,0.139,0.156,0.00
2024,Runner,0.133,0.170,1.18
2025,Runner,0.145,0.147,4.16
2026,Runner,0.156,0.128,0.00
2027,Runner,0.131,0.181,0.00
2028,Runner,0.153,0.120,0.00
2029,Draw,0.148,0.136,13.24
2030,Draw,0.144,0.135,4.40
2031,Runner,0.165,0.158,1.38
2032,Pursuer,0.146,0.118,0.00
2033,Runner,0.133,0.147,0.48
2034,Pursuer,0.171,0.131,0.00
2035,Runner,0.132,0.170,0.00
2036,Pursuer,0.163,0.134,0.00
2037,Pursuer,0.172,0.138,0.00
2038,Runner,0.145,0.132,2.22
2039,Draw,0.142,0.144,3.88
2040,Draw,0.146,0.156,3.30
2041,Runner,0.149,0.155,0.00
2042,Runner,0.128,0.146,1.18
2043,Runner,0.139,0.148,0.00
2044,Draw,0.149,0.158,8.76
2045,Runner,0.145,0.140,0.00
2046,Draw,0.137,0.134,7.54
2047,Draw,0.143,0.144,4.98
2048,Pursuer,0.140,0.152,0.00
2049,Runner,0.156,0.139,0.82
2050,Pursuer,0.252,0.669,0.00
2051,Runner,0.135,0.142,5.44
2052,Draw,0.150,0.133,0.00
2053,Pursuer,0.143,0.121,0.00
2054,Runner,0.147,0.137,0.00
2055,Runner,0.136,0.165,0.00
2056,Runner,0.146,0.152,11.40
2057,Draw,0.136,0.150,0.00
2058,Runner,0.000,0.000,0.00
2059,Runner,0.138,0.152,0.00
2060,Runner,0.109,0.143,0.00
2061,Draw,0.143,0.144,3.64
2062,Draw,0.146,0.154,9.78
2063,Pursuer,0.176,0.122,0.00
2064,Runner,0.151,0.177,0.66
2065,Pursuer,0.168,0.167,0.00
2066,Pursuer,0.157,0.143,0.00
2067,Runner,0.115,0.142,0.72
2068,Pursuer,0.153,0.149,0.00
2069,Runner,0.170,0.163,0.00
2070,Pursuer,0.153,0.138,0.00
2071,Runner,0.158,0.150,3.50
2072,Runner,0.151,0.139,0.00
2073,Pursuer,0.145,0.123,0.00
2074,Runner,0.150,0.151,0.00
2075,Runner,0.159,0.142,0.00
2076,Pursuer,0.146,0.133,0.00
2077,Pursuer,0.148,0.144,0.00
2078,Runner,0.173,0.138,0.00
2079,Runner,0.130,0.129,0.00
2080,Runner,0.145,0.129,0.26
2081,Pursuer,0.628,0.348,0.00
2082,Runner,0.136,0.144,0.00
2083,Draw,0.158,0.142,1.78
2084,Runner,0.150,0.137,0.00
2085,Pursuer,0.150,0.149,0.00
2086,Runner,0.144,0.152,2.14
2087,Runner,0.125,0.138,0.00
2088,Runner,0.136,0.130,0.00
2089,Runner,0.143,0.165,4.26
2090,Runner,0.147,0.113,0.00
2091,Runner,0.159,0.114,0.00
2092,Pursuer,0.170,0.166,0.00
2093,Runner,0.154,0.122,0.00
2094,Runner,0.135,0.127,0.00
2095,Draw,0.136,0.146,9.90
2096,Pursuer,0.096,0.132,0.00
2097,Pursuer,0.130,0.125,0.00
2098,Pursuer,0.150,0.156,0.00
2099,Runner,0.133,0.151,0.00
2100,Runner,0.138,0.145,3.86
2101,Runner,0.141,0.133,0.00
2102,Runner,0.160,0.146,2.50
2103,Runner,0.132,0.135,0.00
2104,Pursuer,0.000,0.000,0.00
2105,Runner,0.072,0.194,0.00
2106,Pursuer,0.169,0.171,0.00
2107,Pursuer,0.144,0.152,0.00
2108,Runner,0.141,0.137,1.96
2109,Runner,0.153,0.179,0.00
2110,Runner,0.146,0.149,3.18
2111,Runner,0.146,0.159,1.70
2112,Runner,0.152,0.148,1.62
2113,Runner,0.127,0.104,0.20
2114,Pursuer,0.108,0.189,0.00
2115,Draw,0.141,0.151,7.54
2116,Pursuer,0.133,0.131,0.00
2117,Pursuer,0.135,0.125,0.00
2118,Runner,0.140,0.147,4.66
2119,Runner,0.140,0.134,0.00
2120,Runner,0.140,0.162,0.00
2121,Pursuer,0.134,0.128,0.00
2122,Pursuer,0.164,0.144,0.00
2123,Pursuer,0.147,0.151,0.00
2124,Runner,0.136,0.129,2.58
2125,Pursuer,0.045,0.079,0.00
2126,Draw,0.137,0.152,0.14
2127,Runner,0.141,0.141,0.00
2128,Runner,0.136,0.141,0.00
2129,Runner,0.146,0.152,0.00
2130,Runner,0.139,0.150,0.00
2131,Runner,0.248,0.147,0.22
2132,Runner,0.144,0.142,0.00
2133,Draw,0.142,0.147,9.30
2134,Runner,0.142,0.132,0.00
2135,Runner,0.137,0.146,4.06
2136,Runner,0.137,0.134,0.00
2137,Draw,0.149,0.150,4.02
2138,Runner,0.152,0.167,0.00
2139,Pursuer,0.144,0.154,0.00
2140,Runner,0.204,0.143,0.00
2141,Runner,0.140,0.072,0.00
2142,Runner,0.143,0.144,0.00
2143,Runner,0.120,0.072,0.00
2144,Pursuer,0.157,0.180,0.00
2145,Runner,0.153,0.157,6.32
2146,Runner,0.150,0.153,5.32
2147,Pursuer,0.132,0.137,0.00
2148,Pursuer,0.149,0.138,0.00
2149,Pursuer,0.142,0.153,0.00
2150,Runner,0.139,0.180,0.00
2151,Runner,0.112,0.130,0.00
2152,Pursuer,0.143,0.147,0.00
2153,Pursuer,0.127,0.143,0.00
2154,Draw,0.148,0.140,0.00
2155,Pursuer,0.146,0.147,0.00
2156,Runner,0.164,0.160,0.46
2157,Pursuer,0.163,0.143,0.00
2158,Draw,0.135,0.139,12.22
2159,Draw,0.142,0.146,0.00
2160,Pursuer,0.000,0.000,0.00
2161,Runner,0.160,0.138,1.50
2162,Pursuer,0.181,0.134,0.00
2163,Draw,0.150,0.150,5.46
2164,Runner,0.135,0.161,0.00
2165,Runner,0.142,0.157,4.06
2166,Runner,0.156,0.118,0.00
2167,Runner,0.154,0.151,1.60
2168,Draw,0.143,0.153,15.06
2169,Pursuer,0.000,0.000,0.00
2170,Runner,0.171,0.120,2.74
2171,Runner,0.136,0.139,0.00
2172,Pursuer,0.115,0.134,0.00
2173,Runner,0.165,0.164,3.54
2174,Draw,0.139,0.165,0.00
2175,Runner,0.151,0.162,0.00
2176,Runner,0.170,0.133,3.82
2177,Pursuer,0.129,0.088,0.00
2178,Runner,0.164,0.180,0.00
2179,Runner,0.154,0.128,0.00
2180,Runner,0.147,0.157,0.00
2181,Pursuer,0.144,0.150,0.00
