Episode,RunnerAcc,PursuerAcc,DrawsPercentage,RunnerJitter,PursuerJitter,NearMissTime,EpisodeStepsAvg
13900,0.5,0.43,0.07,0.1125834,0.120757,1.800216,205.05
14000,0.44,0.53,0.03,0.1104993,0.1269488,0.9794046,175.49
14100,0.46,0.51,0.03,0.1072194,0.1062279,0.8954071,173.87
14200,0.51,0.47,0.02,0.1180383,0.122108,0.7840025,168.13
14300,0.38,0.54,0.08,0.1158992,0.1218676,1.740017,209.68
14400,0.45,0.51,0.04,0.1113976,0.1127459,0.8194042,178.53
14500,0.39,0.58,0.03,0.1150305,0.1137585,0.8260033,177.47
14600,0.42,0.53,0.05,0.1241478,0.129763,1.130609,187.45
14700,0.47,0.49,0.04,0.1114069,0.1111738,1.087807,170.65
14800,0.44,0.54,0.02,0.1192455,0.1145359,0.5714022,188.43
14900,0.46,0.52,0.02,0.1059036,0.1088763,0.6776026,156.78
15000,0.53,0.46,0.01,0.1071942,0.1061952,0.7206017,149.41
15100,0.46,0.52,0.02,0.1056041,0.104736,0.7882034,165.11
15200,0.44,0.53,0.03,0.1069074,0.1140912,0.7196018,185.28
15300,0.44,0.51,0.05,0.1079332,0.1099463,1.461611,176.97
15400,0.42,0.57,0.01,0.1076654,0.1113974,0.4437998,146.72
15500,0.38,0.61,0.01,0.1076071,0.1075236,0.5884017,173.61
15600,0.5,0.49,0.01,0.1060806,0.1031903,0.9534016,167.69
15700,0.37,0.61,0.02,0.1071469,0.1183804,0.6866044,148.4
15800,0.49,0.48,0.03,0.109602,0.1227015,0.9964046,175.45
15900,0.34,0.62,0.04,0.1166985,0.1191274,0.8716073,185.49
16000,0.45,0.52,0.03,0.1150204,0.1144277,0.6784027,175.42
16100,0.37,0.58,0.05,0.1095884,0.1094381,1.080608,197.05
16200,0.39,0.59,0.02,0.1170775,0.1418248,0.5726013,178.12
16300,0.41,0.56,0.03,0.1135289,0.123926,0.7356036,176.17
16400,0.42,0.56,0.02,0.1048863,0.1025587,0.7002035,167
16500,0.33,0.64,0.03,0.1090131,0.1074469,0.6250054,146.94
16600,0.41,0.55,0.04,0.1044239,0.1026132,1.179205,196.17
16700,0.4,0.54,0.06,0.1023305,0.1104929,1.287809,176.08
16800,0.47,0.5,0.03,0.1096467,0.1116657,0.6616017,151.31
16900,0.46,0.51,0.03,0.1064687,0.1203514,0.880006,167.23
17000,0.49,0.49,0.02,0.1084734,0.1132804,0.4648011,133.64
17100,0.46,0.51,0.03,0.09984483,0.1223596,0.904605,179.07
17200,0.52,0.46,0.02,0.1090398,0.1161063,0.8754036,159.88
17300,0.35,0.6,0.05,0.1114266,0.1167399,0.9860077,197.91
17400,0.51,0.46,0.03,0.107005,0.1218219,0.9328073,155.94
17500,0.45,0.52,0.03,0.1047884,0.1027195,0.8818058,174.43
17600,0.43,0.55,0.02,0.113094,0.1227686,0.7214043,119.03
17700,0.41,0.53,0.06,0.104748,0.1030944,1.23841,208.38
17800,0.54,0.44,0.02,0.1067638,0.1048342,0.6666037,130.65
17900,0.47,0.49,0.04,0.1053852,0.1272652,1.100405,175.15
18000,0.43,0.54,0.03,0.1065776,0.1043435,1.001804,174.31
18100,0.44,0.5,0.06,0.1182522,0.1150147,1.435413,172.79
18200,0.46,0.52,0.02,0.1076092,0.1052538,0.8650029,149.73
18300,0.38,0.56,0.06,0.1057632,0.1115551,1.123808,194.7
18400,0.39,0.57,0.04,0.1014749,0.09893764,1.124009,183
18500,0.36,0.61,0.03,0.1060648,0.1111085,0.889807,155.97
18600,0.42,0.52,0.06,0.1023573,0.103036,1.183609,208.39
18700,0.43,0.51,0.06,0.09690861,0.0982982,1.325411,215.31
18800,0.41,0.53,0.06,0.1085711,0.1021779,1.27741,163.66
18900,0.4,0.56,0.04,0.1068241,0.1035918,0.6436045,174.07
19000,0.43,0.54,0.03,0.1031929,0.1094242,0.5468028,184.15
19100,0.38,0.6,0.02,0.1085013,0.1087824,0.4340021,160.01
19200,0.47,0.51,0.02,0.1063028,0.1019666,0.655203,158.6
19300,0.44,0.53,0.03,0.1000525,0.09701245,0.7352035,171.54
19400,0.45,0.49,0.06,0.1061233,0.1066237,1.363011,202.05
19500,0.5,0.46,0.04,0.1082134,0.1129129,1.015206,183.52
19600,0.52,0.47,0.01,0.1067776,0.1123401,0.4546023,147.66
19700,0.49,0.51,0,0.1017692,0.100694,0.2361998,133.58
19800,0.42,0.56,0.02,0.1038203,0.1010796,0.5558013,152.06
19900,0.47,0.5,0.03,0.108822,0.1090707,0.9210063,164.91
20000,0.46,0.53,0.01,0.1120084,0.1370527,0.2703998,125.13
20100,0.42,0.55,0.03,0.1024126,0.1036928,0.8068057,164.32
20200,0.46,0.5,0.04,0.0976828,0.1022092,0.9962062,177.43
20300,0.35,0.62,0.03,0.1019532,0.09666726,0.655205,175.34
20400,0.42,0.55,0.03,0.1061785,0.1014012,0.6684025,158.69
20500,0.44,0.55,0.01,0.1013835,0.1012445,0.6326023,144.87
20600,0.55,0.44,0.01,0.1007871,0.1057172,0.601202,137.58
20700,0.51,0.47,0.02,0.09550658,0.0989239,0.8376038,151.05
20800,0.32,0.65,0.03,0.09985808,0.1035686,0.8962059,147.98
20900,0.43,0.55,0.02,0.1029376,0.1042322,0.7892027,148.85
21000,0.44,0.5,0.06,0.1050961,0.1015529,1.013809,172.09
21100,0.4,0.53,0.07,0.09876741,0.1128362,0.9132069,202.26
21200,0.55,0.43,0.02,0.09756371,0.0966505,0.627004,141.26
21300,0.4,0.59,0.01,0.1071592,0.1076619,0.4966022,138.74
21400,0.46,0.49,0.05,0.105841,0.10613,1.431013,172.39
21500,0.49,0.46,0.05,0.1006257,0.1010119,1.522211,202.93
21600,0.51,0.46,0.03,0.09886281,0.09676547,0.9390059,177.29
21700,0.43,0.52,0.05,0.1079895,0.102529,1.164008,161.08
21800,0.41,0.55,0.04,0.1072714,0.1122784,1.077808,171.07
21900,0.47,0.47,0.06,0.1104846,0.1175847,1.017007,188.13
22000,0.5,0.49,0.01,0.1043942,0.1109329,0.4026015,135.11
22100,0.5,0.47,0.03,0.1069,0.1052007,0.9472063,162.45
22200,0.46,0.52,0.02,0.1024101,0.1093529,0.6068015,161.82
22300,0.38,0.59,0.03,0.1066261,0.1011627,0.8642076,158.59
22400,0.44,0.51,0.05,0.1105667,0.1264429,1.365209,174.18
22500,0.47,0.46,0.07,0.1076414,0.1157454,1.561015,188.73
22600,0.4,0.57,0.03,0.09430559,0.10668,0.8220067,163.83
22700,0.46,0.5,0.04,0.1000811,0.09397981,0.8326069,183.87
22800,0.47,0.49,0.04,0.09837422,0.102014,0.5882038,150.71
22900,0.42,0.57,0.01,0.09872507,0.1034023,0.6618022,144.93
23000,0.47,0.5,0.03,0.09731857,0.09540538,0.7532036,161.41
23100,0.44,0.47,0.09,0.113621,0.1147328,1.872821,178.77
23200,0.45,0.5,0.05,0.1155123,0.1062273,1.474012,187.34
23300,0.43,0.46,0.11,0.1040143,0.1113739,2.030419,218.76
23400,0.41,0.52,0.07,0.1000681,0.1200283,1.367013,172.96
23500,0.44,0.55,0.01,0.1110889,0.1122985,0.6074018,148.19
23600,0.44,0.52,0.04,0.1020998,0.1017476,0.9428073,159.16
23700,0.46,0.46,0.08,0.09570441,0.1042395,1.792216,196.38
23800,0.46,0.5,0.04,0.0991776,0.09979813,0.8960062,177.97
23900,0.38,0.51,0.11,0.09959257,0.1046768,2.218422,249.31
24000,0.4,0.57,0.03,0.1118947,0.1215929,0.5556043,130.19
24100,0.48,0.48,0.04,0.1059049,0.106254,0.7494047,142.54
24200,0.43,0.54,0.03,0.09923615,0.1064581,1.010406,164.61
24300,0.45,0.51,0.04,0.1065085,0.1041765,0.997608,162.94
24400,0.47,0.44,0.09,0.0969753,0.09328303,1.816816,216.47
24500,0.37,0.6,0.03,0.09653075,0.09959916,0.830207,142.93
24600,0.47,0.53,0,0.09685332,0.1047465,0.3851997,124.49
24700,0.31,0.61,0.08,0.1037609,0.1103892,1.551015,192.42
24800,0.41,0.53,0.06,0.1082583,0.127955,1.171208,198.3
24900,0.42,0.49,0.09,0.1003508,0.09949135,1.920219,211.03
25000,0.42,0.53,0.05,0.1006293,0.09788591,1.309412,169.74
25100,0.37,0.6,0.03,0.1080062,0.1146058,0.8608065,171.75
25200,0.46,0.53,0.01,0.1037071,0.1021104,0.4734004,146.84
25300,0.36,0.61,0.03,0.09061493,0.09660819,0.8564061,174.25
25400,0.44,0.54,0.02,0.1061331,0.1071936,0.5252023,160.13
25500,0.5,0.44,0.06,0.09544128,0.09617753,1.62821,195.59
