Episode,RunnerAcc,PursuerAcc,DrawsPercentage,RunnerJitter,PursuerJitter,NearMissTime,EpisodeStepsAvg
18700,0.5,0.45,0.05,0.1149629,0.1132936,1.301609,187.77
18800,0.57,0.4,0.03,0.1139749,0.1092754,1.113404,167.05
18900,0.61,0.35,0.04,0.1254903,0.1103581,1.255808,167.32
19000,0.52,0.43,0.05,0.1136313,0.1091136,1.403008,173.09
19100,0.48,0.49,0.03,0.1317419,0.1086248,0.8904057,149.33
19200,0.51,0.44,0.05,0.1279972,0.1303242,1.348811,173.94
19300,0.47,0.47,0.06,0.1144989,0.1092407,1.566614,187.93
19400,0.44,0.5,0.06,0.1140313,0.1134244,1.342611,194.95
19500,0.41,0.53,0.06,0.1060437,0.1058326,1.504813,187.02
19600,0.47,0.45,0.08,0.1188325,0.1138388,1.925216,219.35
19700,0.46,0.47,0.07,0.1236914,0.1311148,1.775615,205.37
19800,0.48,0.44,0.08,0.1089431,0.1086473,1.907618,209.5
19900,0.4,0.52,0.08,0.1145729,0.1176987,1.474413,187.35
20000,0.49,0.47,0.04,0.1049626,0.1019728,1.229608,154.56
20100,0.51,0.46,0.03,0.1101149,0.1064006,1.041607,158.79
20200,0.47,0.47,0.06,0.1126795,0.1234665,1.357411,183.26
20300,0.5,0.44,0.06,0.1033279,0.09988693,1.280607,192.93
20400,0.53,0.42,0.05,0.1134849,0.1208986,0.8914068,167.7
20500,0.5,0.45,0.05,0.112241,0.1125086,1.42841,180.81
20600,0.56,0.4,0.04,0.1105151,0.1159661,1.29201,167.71
20700,0.48,0.48,0.04,0.1078804,0.1032372,1.197409,173.04
20800,0.47,0.46,0.07,0.1291488,0.1272202,1.716015,181.92
20900,0.48,0.49,0.03,0.1080023,0.1100309,0.8214037,158.19
21000,0.42,0.55,0.03,0.1100808,0.1003802,0.7042043,156.19
21100,0.39,0.52,0.09,0.1043137,0.1032043,1.576414,212.58
21200,0.39,0.56,0.05,0.1108849,0.1057163,0.995409,178.14
21300,0.35,0.58,0.07,0.1105642,0.1078948,1.04161,204.66
21400,0.41,0.56,0.03,0.1088398,0.1065878,0.5046023,149.28
21500,0.54,0.44,0.02,0.1059792,0.1113773,0.7802037,134.5
21600,0.49,0.48,0.03,0.1098313,0.1075373,0.6722047,138.34
21700,0.46,0.5,0.04,0.1089194,0.1035876,1.410011,183.5
21800,0.43,0.51,0.06,0.1037772,0.1005148,1.241012,195.21
21900,0.32,0.59,0.09,0.1082136,0.1057674,1.664819,212.45
22000,0.46,0.49,0.05,0.1169858,0.1169375,0.7096046,153.09
22100,0.4,0.54,0.06,0.1059238,0.09808128,1.438611,194.5
22200,0.45,0.51,0.04,0.09446424,0.09811555,1.011206,159.92
22300,0.43,0.51,0.06,0.1180594,0.108736,1.169807,194.67
22400,0.47,0.44,0.09,0.09647825,0.1010936,1.639616,206.13
22500,0.42,0.53,0.05,0.1045648,0.1040248,1.149608,169.91
22600,0.44,0.48,0.08,0.1080378,0.102967,1.729816,190.62
22700,0.45,0.53,0.02,0.1030744,0.09912076,0.6240038,126.34
22800,0.44,0.51,0.05,0.1182948,0.1181286,1.119609,186.3
22900,0.46,0.48,0.06,0.1084315,0.1025505,1.24581,168.04
23000,0.53,0.42,0.05,0.1189369,0.11305,1.195809,176.58
23100,0.41,0.52,0.07,0.1025938,0.09650037,1.581414,202.05
23200,0.46,0.5,0.04,0.1031516,0.102964,1.153609,161.78
23300,0.39,0.58,0.03,0.1024555,0.1062503,0.8902065,159.71
23400,0.51,0.41,0.08,0.1045234,0.1056095,1.555014,187.71
23500,0.51,0.41,0.08,0.1068418,0.09835022,1.735015,214
23600,0.43,0.48,0.09,0.1141789,0.1108231,1.721216,222.36
23700,0.44,0.5,0.06,0.1047117,0.1011372,1.453012,201.78
23800,0.36,0.57,0.07,0.1019924,0.09974709,1.393612,185.67
23900,0.46,0.47,0.07,0.1168835,0.1131665,1.256211,191
24000,0.46,0.5,0.04,0.1039509,0.09818742,1.117609,143.74
24100,0.51,0.42,0.07,0.1018242,0.105273,1.659215,175.36
24200,0.43,0.5,0.07,0.1058969,0.1019843,1.446412,181.33
24300,0.5,0.46,0.04,0.09679865,0.09511267,0.8920046,169.74
24400,0.44,0.49,0.07,0.1019242,0.09975307,1.37781,193.33
24500,0.42,0.55,0.03,0.09498885,0.09707536,1.035207,157.82
24600,0.51,0.45,0.04,0.1020114,0.09831973,1.108806,159.66
24700,0.35,0.61,0.04,0.1009029,0.1084229,0.8114045,157.66
24800,0.52,0.45,0.03,0.1077783,0.1044616,0.9026059,154.28
24900,0.44,0.49,0.07,0.09815583,0.1000941,1.582814,195.53
25000,0.38,0.57,0.05,0.1071682,0.1091787,1.03421,155.22
25100,0.51,0.42,0.07,0.1014139,0.1055391,1.273811,184.56
25200,0.46,0.47,0.07,0.1050279,0.1058825,1.772017,181.36
25300,0.49,0.49,0.02,0.1047553,0.09999213,0.6404048,134.35
25400,0.51,0.44,0.05,0.1002014,0.09629063,0.9434062,153.75
