Episode,Winner,RunnerAcc,PursuerAcc,DrawsPercentage,RunnerJitter,PursuerJitter,NearMissTime,EpisodeSteps
402,Pursuer,0.147,0.274,0.580,0.154,0.145,0.00,845.00
403,Pursuer,0.146,0.275,0.578,0.150,0.157,0.00,676.00
404,Draw,0.146,0.275,0.579,0.142,0.147,4.68,999.00
405,Draw,0.146,0.274,0.580,0.145,0.151,3.44,999.00
406,Draw,0.145,0.273,0.581,0.145,0.159,13.74,999.00
407,Runner,0.147,0.273,0.580,0.148,0.158,1.98,797.00
408,Draw,0.147,0.272,0.581,0.137,0.152,8.62,999.00
409,Runner,0.149,0.271,0.579,0.125,0.145,0.00,108.00
410,Pursuer,0.149,0.273,0.578,0.150,0.142,0.00,864.00
411,Pursuer,0.148,0.275,0.577,0.150,0.148,0.00,684.00
412,Draw,0.148,0.274,0.578,0.144,0.149,0.00,999.00
413,Runner,0.150,0.274,0.576,0.000,0.000,0.00,0.00
414,Pursuer,0.150,0.275,0.575,0.143,0.104,0.00,59.00
415,Pursuer,0.149,0.277,0.573,0.126,0.152,0.00,294.00
416,Runner,0.151,0.276,0.572,0.148,0.160,7.94,692.00
417,Pursuer,0.151,0.278,0.571,0.146,0.158,0.00,133.00
418,Pursuer,0.151,0.280,0.569,0.307,0.161,0.00,2.00
419,Runner,0.153,0.279,0.568,0.141,0.136,1.22,644.00
420,Runner,0.155,0.279,0.567,0.147,0.139,0.00,228.00
421,Draw,0.154,0.278,0.568,0.139,0.140,4.88,999.00
422,Draw,0.154,0.277,0.569,0.139,0.150,12.70,999.00
423,Pursuer,0.154,0.279,0.567,0.154,0.143,0.00,619.00
424,Pursuer,0.153,0.281,0.566,0.142,0.149,0.00,733.00
425,Pursuer,0.153,0.282,0.565,0.128,0.152,0.00,575.00
426,Draw,0.153,0.282,0.566,0.153,0.161,0.00,999.00
427,Runner,0.155,0.281,0.564,0.149,0.148,5.54,321.00
428,Pursuer,0.154,0.283,0.563,0.142,0.191,0.00,35.00
429,Runner,0.156,0.282,0.562,0.133,0.154,2.16,352.00
430,Runner,0.158,0.281,0.560,0.141,0.150,0.00,709.00
431,Runner,0.160,0.281,0.559,0.152,0.133,12.56,675.00
432,Runner,0.162,0.280,0.558,0.145,0.148,0.00,222.00
433,Pursuer,0.162,0.282,0.557,0.149,0.155,0.00,923.00
434,Draw,0.161,0.281,0.558,0.134,0.156,4.60,999.00
435,Pursuer,0.161,0.283,0.556,0.140,0.155,0.00,675.00
436,Runner,0.163,0.282,0.555,0.000,0.000,0.00,1.00
437,Runner,0.165,0.281,0.554,0.130,0.129,2.56,128.00
438,Draw,0.164,0.281,0.555,0.145,0.139,7.08,999.00
439,Pursuer,0.164,0.282,0.554,0.149,0.142,0.00,910.00
440,Runner,0.166,0.282,0.552,0.136,0.156,10.38,943.00
441,Draw,0.166,0.281,0.553,0.141,0.159,0.00,999.00
442,Pursuer,0.165,0.283,0.552,0.146,0.146,0.00,763.00
443,Pursuer,0.165,0.284,0.551,0.144,0.139,0.00,795.00
444,Draw,0.164,0.284,0.552,0.153,0.151,10.44,999.00
445,Pursuer,0.164,0.285,0.551,0.131,0.171,0.00,513.00
446,Draw,0.164,0.285,0.552,0.146,0.151,3.28,999.00
447,Pursuer,0.163,0.286,0.550,0.142,0.143,0.00,338.00
448,Runner,0.165,0.286,0.549,0.154,0.154,1.82,474.00
449,Pursuer,0.165,0.287,0.548,0.146,0.126,0.00,233.00
450,Pursuer,0.164,0.289,0.547,0.137,0.145,0.00,877.00
451,Draw,0.164,0.288,0.548,0.146,0.138,1.56,999.00
452,Runner,0.166,0.288,0.546,0.159,0.165,0.00,582.00
453,Pursuer,0.166,0.289,0.545,0.150,0.142,0.00,638.00
454,Draw,0.165,0.289,0.546,0.145,0.157,18.98,999.00
455,Pursuer,0.165,0.290,0.545,0.154,0.139,0.00,725.00
