Episode,Winner,RunnerAcc,PursuerAcc,DrawsPercentage,RunnerJitter,PursuerJitter,NearMissTime,EpisodeSteps
403,Draw,0.144,0.241,0.615,0.133,0.153,0.00,999.00
404,Draw,0.144,0.240,0.616,0.145,0.145,4.30,999.00
405,Draw,0.143,0.240,0.617,0.156,0.149,12.60,999.00
406,Pursuer,0.143,0.241,0.616,0.156,0.159,0.00,160.00
407,Runner,0.145,0.241,0.614,0.158,0.151,0.00,595.00
408,Runner,0.147,0.240,0.613,0.152,0.155,0.00,247.00
409,Draw,0.147,0.240,0.614,0.145,0.142,7.94,999.00
410,Pursuer,0.146,0.241,0.612,0.130,0.149,0.00,371.00
411,Draw,0.146,0.241,0.613,0.154,0.146,8.88,999.00
412,Runner,0.148,0.240,0.612,0.135,0.160,0.00,165.00
413,Runner,0.150,0.240,0.610,0.132,0.153,0.00,73.00
414,Draw,0.150,0.239,0.611,0.144,0.154,3.12,999.00
415,Pursuer,0.149,0.241,0.610,0.169,0.151,0.00,279.00
416,Draw,0.149,0.240,0.611,0.161,0.144,6.24,999.00
417,Pursuer,0.149,0.242,0.609,0.134,0.161,0.00,275.00
418,Pursuer,0.148,0.244,0.608,0.138,0.130,0.00,138.00
419,Pursuer,0.148,0.246,0.606,0.154,0.160,0.00,849.00
420,Pursuer,0.148,0.248,0.605,0.156,0.142,0.00,466.00
421,Runner,0.150,0.247,0.603,0.145,0.152,6.40,981.00
422,Draw,0.149,0.246,0.604,0.137,0.149,9.16,999.00
423,Draw,0.149,0.246,0.605,0.144,0.152,0.00,999.00
424,Draw,0.149,0.245,0.606,0.148,0.151,4.88,999.00
425,Pursuer,0.148,0.247,0.605,0.169,0.160,0.00,635.00
426,Pursuer,0.148,0.249,0.603,0.154,0.142,0.00,599.00
427,Runner,0.150,0.248,0.602,0.155,0.143,8.94,595.00
428,Pursuer,0.150,0.250,0.600,0.140,0.166,0.00,63.00
429,Runner,0.152,0.249,0.599,0.128,0.165,0.00,73.00
430,Pursuer,0.151,0.251,0.598,0.154,0.138,0.00,212.00
431,Runner,0.153,0.251,0.596,0.144,0.152,0.00,687.00
432,Pursuer,0.153,0.252,0.595,0.168,0.144,0.00,169.00
433,Pursuer,0.152,0.254,0.594,0.144,0.193,0.00,197.00
434,Pursuer,0.152,0.256,0.592,0.144,0.171,0.00,500.00
435,Draw,0.152,0.255,0.593,0.152,0.147,0.00,999.00
436,Pursuer,0.151,0.257,0.592,0.167,0.167,0.00,323.00
437,Pursuer,0.151,0.259,0.590,0.145,0.140,0.00,702.00
438,Pursuer,0.151,0.260,0.589,0.153,0.155,0.00,156.00
439,Runner,0.153,0.260,0.588,0.144,0.161,7.74,985.00
440,Runner,0.155,0.259,0.586,0.148,0.134,0.00,135.00
441,Draw,0.154,0.259,0.587,0.140,0.151,4.50,999.00
442,Draw,0.154,0.258,0.588,0.151,0.146,0.00,999.00
443,Draw,0.153,0.257,0.589,0.154,0.151,19.98,999.00
444,Draw,0.153,0.257,0.590,0.163,0.149,0.58,999.00
445,Draw,0.153,0.256,0.591,0.144,0.154,10.54,999.00
446,Pursuer,0.152,0.258,0.590,0.141,0.145,0.00,572.00
447,Pursuer,0.152,0.260,0.588,0.158,0.149,0.00,421.00
448,Pursuer,0.152,0.261,0.587,0.144,0.152,0.00,863.00
449,Draw,0.151,0.261,0.588,0.154,0.142,11.90,999.00
450,Pursuer,0.151,0.262,0.587,0.148,0.124,0.00,108.00
451,Pursuer,0.151,0.264,0.585,0.138,0.146,0.00,105.00
452,Pursuer,0.150,0.265,0.584,0.119,0.189,0.00,25.00
453,Draw,0.150,0.265,0.585,0.136,0.153,1.14,999.00
454,Draw,0.150,0.264,0.586,0.142,0.157,0.00,999.00
455,Pursuer,0.149,0.266,0.585,0.140,0.143,0.00,704.00
456,Pursuer,0.149,0.268,0.583,0.144,0.147,0.00,144.00
457,Draw,0.149,0.267,0.584,0.145,0.155,0.00,999.00
458,Draw,0.148,0.266,0.585,0.138,0.155,0.00,999.00
459,Pursuer,0.148,0.268,0.584,0.000,0.000,0.00,0.00
460,Draw,0.148,0.267,0.585,0.157,0.149,0.00,999.00
461,Runner,0.150,0.267,0.584,0.149,0.186,0.00,11.00
462,Pursuer,0.149,0.268,0.582,0.143,0.169,0.00,160.00
463,Draw,0.149,0.268,0.583,0.157,0.151,0.00,999.00
464,Pursuer,0.149,0.269,0.582,0.153,0.164,0.00,629.00
465,Draw,0.148,0.269,0.583,0.144,0.148,7.84,999.00
466,Draw,0.148,0.268,0.584,0.152,0.152,0.00,999.00
467,Runner,0.150,0.268,0.582,0.155,0.133,12.30,615.00
468,Draw,0.150,0.267,0.583,0.137,0.156,19.96,999.00
469,Runner,0.151,0.267,0.582,0.151,0.147,0.00,652.00
470,Pursuer,0.151,0.268,0.581,0.163,0.147,0.00,707.00
471,Runner,0.153,0.268,0.580,0.000,0.000,0.00,1.00
472,Pursuer,0.153,0.269,0.578,0.132,0.140,0.00,838.00
473,Draw,0.152,0.268,0.579,0.141,0.127,0.00,999.00
474,Pursuer,0.152,0.270,0.578,0.138,0.140,0.00,352.00
475,Runner,0.154,0.269,0.577,0.159,0.161,0.00,454.00
476,Pursuer,0.153,0.271,0.576,0.152,0.160,0.00,216.00
477,Draw,0.153,0.270,0.577,0.154,0.138,13.62,999.00
478,Runner,0.155,0.270,0.575,0.150,0.136,3.98,625.00
479,Draw,0.154,0.269,0.576,0.147,0.135,7.38,999.00
480,Runner,0.156,0.269,0.575,0.141,0.142,1.34,269.00
481,Pursuer,0.156,0.270,0.574,0.000,0.000,0.00,1.00
482,Draw,0.156,0.270,0.575,0.152,0.139,0.00,999.00
483,Draw,0.155,0.269,0.576,0.154,0.161,0.00,999.00
484,Draw,0.155,0.269,0.576,0.134,0.147,0.00,999.00
485,Pursuer,0.155,0.270,0.575,0.140,0.150,0.00,711.00
486,Draw,0.154,0.270,0.576,0.147,0.141,0.00,999.00
487,Runner,0.156,0.269,0.575,0.000,0.000,0.00,0.00
488,Runner,0.158,0.268,0.574,0.140,0.149,0.00,637.00
489,Pursuer,0.157,0.270,0.573,0.150,0.133,0.00,181.00
490,Draw,0.157,0.269,0.573,0.148,0.142,0.00,999.00
491,Pursuer,0.157,0.271,0.572,0.153,0.153,0.00,542.00
492,Draw,0.157,0.270,0.573,0.156,0.154,11.86,999.00
493,Runner,0.158,0.270,0.572,0.155,0.148,1.22,463.00
494,Pursuer,0.158,0.271,0.571,0.142,0.138,0.00,869.00
495,Runner,0.160,0.271,0.570,0.136,0.153,0.00,677.00
496,Runner,0.161,0.270,0.569,0.106,0.141,0.00,65.00
497,Pursuer,0.161,0.272,0.567,0.151,0.151,0.00,519.00
498,Draw,0.161,0.271,0.568,0.156,0.162,0.00,999.00
499,Draw,0.160,0.271,0.569,0.146,0.152,16.38,999.00
500,Pursuer,0.160,0.272,0.568,0.148,0.136,0.00,243.00
501,Pursuer,0.160,0.273,0.567,0.146,0.134,0.00,278.00
502,Pursuer,0.159,0.275,0.566,0.094,0.074,0.00,14.00
503,Draw,0.159,0.274,0.567,0.153,0.148,10.32,999.00
504,Pursuer,0.159,0.276,0.565,0.152,0.133,0.00,123.00
505,Pursuer,0.158,0.277,0.564,0.146,0.145,0.00,601.00
506,Runner,0.160,0.277,0.563,0.177,0.187,0.00,50.00
507,Draw,0.160,0.276,0.564,0.151,0.148,3.04,999.00
508,Runner,0.161,0.276,0.563,0.150,0.153,3.56,676.00
509,Pursuer,0.161,0.277,0.562,0.140,0.142,0.00,275.00
510,Draw,0.161,0.276,0.563,0.155,0.146,0.00,999.00
511,Pursuer,0.160,0.278,0.562,0.148,0.137,0.00,419.00
512,Pursuer,0.160,0.279,0.561,0.115,0.143,0.00,52.00
513,Draw,0.160,0.279,0.561,0.149,0.136,17.24,999.00
514,Pursuer,0.160,0.280,0.560,0.127,0.162,0.00,404.00
515,Runner,0.161,0.280,0.559,0.151,0.127,0.36,639.00
516,Draw,0.161,0.279,0.560,0.144,0.143,0.00,999.00
517,Runner,0.162,0.279,0.559,0.157,0.151,0.06,795.00
518,Draw,0.162,0.278,0.560,0.150,0.157,15.22,999.00
519,Draw,0.162,0.277,0.561,0.145,0.147,11.50,999.00
520,Draw,0.162,0.277,0.562,0.151,0.155,13.56,999.00
521,Draw,0.161,0.276,0.562,0.148,0.134,16.84,999.00
522,Runner,0.163,0.276,0.561,0.125,0.151,0.00,215.00
523,Draw,0.163,0.275,0.562,0.151,0.153,0.00,999.00
524,Pursuer,0.162,0.277,0.561,0.000,0.000,0.00,0.00
525,Runner,0.164,0.276,0.560,0.138,0.153,7.28,365.00
526,Pursuer,0.163,0.278,0.559,0.036,0.175,0.00,5.00
527,Runner,0.165,0.277,0.558,0.310,0.247,0.14,7.00
528,Draw,0.165,0.277,0.559,0.150,0.151,0.00,999.00
529,Draw,0.164,0.276,0.560,0.163,0.157,14.84,999.00
530,Draw,0.164,0.275,0.560,0.140,0.146,2.24,999.00
531,Pursuer,0.164,0.277,0.559,0.139,0.163,0.00,502.00
532,Runner,0.165,0.276,0.558,0.155,0.145,0.00,877.00
533,Pursuer,0.165,0.278,0.557,0.145,0.152,0.00,184.00
534,Pursuer,0.165,0.279,0.556,0.153,0.143,0.00,420.00
535,Runner,0.166,0.279,0.555,0.000,0.000,0.00,1.00
536,Runner,0.168,0.278,0.554,0.142,0.139,0.00,193.00
537,Draw,0.168,0.277,0.555,0.153,0.150,0.00,999.00
538,Pursuer,0.167,0.279,0.554,0.511,0.443,0.00,2.00
539,Runner,0.169,0.278,0.553,0.165,0.151,6.44,440.00
540,Pursuer,0.169,0.280,0.552,0.000,0.000,0.00,1.00
541,Draw,0.168,0.279,0.553,0.152,0.155,0.12,999.00
542,Pursuer,0.168,0.280,0.552,0.177,0.131,0.00,273.00
543,Draw,0.168,0.280,0.552,0.143,0.141,0.00,999.00
544,Pursuer,0.167,0.281,0.551,0.161,0.156,0.00,136.00
545,Runner,0.169,0.281,0.550,0.143,0.140,6.06,628.00
546,Pursuer,0.168,0.282,0.549,0.165,0.143,0.00,470.00
547,Pursuer,0.168,0.283,0.548,0.156,0.138,0.00,551.00
548,Pursuer,0.168,0.285,0.547,0.090,0.172,0.00,2.00
549,Pursuer,0.168,0.286,0.546,0.104,0.229,0.00,12.00
550,Runner,0.169,0.285,0.545,0.155,0.132,1.06,255.00
551,Pursuer,0.169,0.287,0.544,0.121,0.182,0.00,223.00
552,Runner,0.170,0.286,0.543,0.152,0.148,9.38,976.00
553,Runner,0.172,0.286,0.542,0.154,0.145,3.00,163.00
554,Pursuer,0.171,0.287,0.542,0.151,0.146,0.00,386.00
555,Draw,0.171,0.286,0.542,0.145,0.142,11.52,999.00
556,Pursuer,0.171,0.288,0.541,0.135,0.148,0.00,257.00
557,Draw,0.171,0.287,0.542,0.142,0.146,0.38,999.00
558,Pursuer,0.170,0.289,0.541,0.105,0.148,0.00,60.00
559,Draw,0.170,0.288,0.542,0.146,0.150,10.34,999.00
560,Draw,0.170,0.288,0.543,0.157,0.152,14.44,999.00
561,Draw,0.169,0.287,0.544,0.147,0.149,0.68,999.00
562,Pursuer,0.169,0.288,0.543,0.000,0.000,0.00,0.00
563,Runner,0.171,0.288,0.542,0.325,0.178,0.00,3.00
564,Pursuer,0.170,0.289,0.541,0.149,0.154,0.00,762.00
565,Draw,0.170,0.288,0.542,0.137,0.139,0.00,999.00
566,Pursuer,0.170,0.290,0.541,0.058,0.103,0.00,15.00
567,Runner,0.171,0.289,0.540,0.157,0.142,0.16,141.00
568,Runner,0.173,0.289,0.539,0.136,0.163,3.82,508.00
569,Draw,0.172,0.288,0.540,0.159,0.143,19.92,999.00
570,Draw,0.172,0.288,0.540,0.158,0.157,16.70,999.00
571,Draw,0.172,0.287,0.541,0.146,0.151,7.14,999.00
572,Pursuer,0.171,0.288,0.540,0.143,0.157,0.00,357.00
573,Draw,0.171,0.288,0.541,0.155,0.145,5.52,999.00
574,Pursuer,0.171,0.289,0.540,0.145,0.159,0.00,372.00
575,Runner,0.172,0.289,0.539,0.160,0.142,8.50,799.00
576,Pursuer,0.172,0.290,0.538,0.138,0.153,0.00,478.00
577,Pursuer,0.172,0.291,0.537,0.151,0.147,0.00,169.00
578,Pursuer,0.171,0.292,0.536,0.146,0.138,0.00,292.00
579,Pursuer,0.171,0.294,0.535,0.145,0.137,0.00,68.00
580,Runner,0.172,0.293,0.534,0.139,0.123,1.42,183.00
581,Runner,0.174,0.293,0.534,0.161,0.133,3.88,260.00
582,Pursuer,0.174,0.294,0.533,0.144,0.138,0.00,484.00
583,Pursuer,0.173,0.295,0.532,0.160,0.139,0.00,777.00
584,Draw,0.173,0.295,0.533,0.141,0.154,13.12,999.00
585,Draw,0.173,0.294,0.533,0.150,0.146,7.48,999.00
586,Pursuer,0.172,0.295,0.532,0.138,0.156,0.00,81.00
587,Pursuer,0.172,0.296,0.532,0.148,0.126,0.00,161.00
588,Pursuer,0.172,0.298,0.531,0.140,0.159,0.00,239.00
589,Pursuer,0.171,0.299,0.530,0.154,0.156,0.00,786.00
590,Pursuer,0.171,0.300,0.529,0.162,0.151,0.00,71.00
591,Draw,0.171,0.299,0.530,0.147,0.143,7.88,999.00
592,Pursuer,0.171,0.301,0.529,0.144,0.151,0.00,172.00
593,Runner,0.172,0.300,0.528,0.151,0.144,0.00,327.00
594,Runner,0.173,0.300,0.527,0.131,0.152,6.10,305.00
595,Runner,0.175,0.299,0.526,0.127,0.139,4.80,257.00
596,Pursuer,0.174,0.300,0.525,0.162,0.160,0.00,193.00
597,Runner,0.176,0.300,0.524,0.145,0.117,0.00,332.00
598,Pursuer,0.176,0.301,0.523,0.129,0.148,0.00,342.00
599,Runner,0.177,0.301,0.523,0.162,0.146,0.00,83.00
600,Draw,0.177,0.300,0.523,0.147,0.140,18.52,999.00
601,Draw,0.176,0.300,0.524,0.153,0.155,18.80,999.00
602,Draw,0.176,0.299,0.525,0.144,0.136,0.00,999.00
603,Pursuer,0.176,0.300,0.524,0.149,0.142,0.00,944.00
604,Pursuer,0.175,0.301,0.523,0.134,0.138,0.00,261.00
605,Draw,0.175,0.301,0.524,0.157,0.147,9.10,999.00
606,Draw,0.175,0.300,0.525,0.155,0.140,0.00,999.00
607,Draw,0.175,0.300,0.526,0.144,0.159,0.20,999.00
608,Runner,0.176,0.299,0.525,0.000,0.000,0.00,0.00
609,Pursuer,0.176,0.300,0.524,0.151,0.149,0.00,810.00
610,Runner,0.177,0.300,0.523,0.155,0.147,0.00,514.00
611,Pursuer,0.177,0.301,0.522,0.156,0.148,0.00,723.00
612,Pursuer,0.176,0.302,0.521,0.141,0.158,0.00,667.00
613,Runner,0.178,0.302,0.520,0.155,0.158,4.28,947.00
614,Pursuer,0.178,0.303,0.520,0.133,0.147,0.00,81.00
615,Pursuer,0.177,0.304,0.519,0.149,0.159,0.00,784.00
616,Pursuer,0.177,0.305,0.518,0.143,0.132,0.00,859.00
617,Runner,0.178,0.305,0.517,0.819,0.060,0.00,1.00
618,Draw,0.178,0.304,0.518,0.150,0.156,0.00,999.00
619,Pursuer,0.178,0.305,0.517,0.000,0.000,0.00,0.00
620,Draw,0.177,0.305,0.518,0.162,0.157,18.10,999.00
621,Runner,0.179,0.304,0.517,0.176,0.135,11.90,628.00
622,Pursuer,0.178,0.305,0.516,0.157,0.152,0.00,264.00
623,Pursuer,0.178,0.307,0.515,0.118,0.158,0.00,105.00
624,Runner,0.179,0.306,0.514,0.156,0.164,4.50,654.00
625,Runner,0.181,0.306,0.514,0.087,0.142,0.00,67.00
626,Runner,0.182,0.305,0.513,0.162,0.146,12.96,729.00
627,Runner,0.183,0.305,0.512,0.155,0.148,1.64,651.00
628,Pursuer,0.183,0.306,0.511,0.137,0.160,0.00,660.00
629,Draw,0.183,0.305,0.512,0.155,0.142,2.24,999.00
630,Pursuer,0.183,0.306,0.511,0.146,0.145,0.00,427.00
631,Runner,0.184,0.306,0.510,0.144,0.169,3.86,242.00
632,Pursuer,0.184,0.307,0.509,0.038,0.039,0.00,4.00
633,Draw,0.183,0.306,0.510,0.163,0.155,13.02,999.00
634,Runner,0.185,0.306,0.509,0.154,0.152,0.00,829.00
635,Runner,0.186,0.306,0.509,0.150,0.141,0.00,628.00
636,Draw,0.186,0.305,0.509,0.147,0.137,4.10,999.00
637,Runner,0.187,0.305,0.509,0.132,0.160,17.18,976.00
638,Runner,0.188,0.304,0.508,0.140,0.146,1.98,641.00
639,Pursuer,0.188,0.305,0.507,0.157,0.151,0.00,808.00
640,Runner,0.189,0.305,0.506,0.100,0.161,0.00,9.00
641,Runner,0.190,0.304,0.505,0.161,0.152,0.88,303.00
642,Pursuer,0.190,0.305,0.505,0.000,0.000,0.00,1.00
643,Pursuer,0.190,0.306,0.504,0.141,0.145,0.00,352.00
644,Runner,0.191,0.306,0.503,0.165,0.166,0.00,173.00
645,Pursuer,0.191,0.307,0.502,0.064,0.073,0.00,8.00
646,Draw,0.190,0.307,0.503,0.147,0.140,0.00,999.00
647,Runner,0.192,0.306,0.502,0.167,0.156,0.00,174.00
648,Pursuer,0.191,0.307,0.502,0.131,0.159,0.00,481.00
649,Pursuer,0.191,0.308,0.501,0.148,0.151,0.00,656.00
650,Draw,0.191,0.308,0.502,0.144,0.153,0.00,999.00
651,Pursuer,0.190,0.309,0.501,0.140,0.151,0.00,754.00
652,Pursuer,0.190,0.310,0.500,0.126,0.137,0.00,73.00
653,Pursuer,0.190,0.311,0.499,0.205,0.132,0.00,42.00
654,Runner,0.191,0.310,0.498,0.152,0.122,0.00,327.00
655,Pursuer,0.191,0.311,0.498,0.148,0.148,0.00,862.00
656,Draw,0.191,0.311,0.498,0.161,0.147,5.66,999.00
657,Pursuer,0.190,0.312,0.498,0.155,0.149,0.00,971.00
658,Pursuer,0.190,0.313,0.497,0.163,0.164,0.00,322.00
659,Pursuer,0.190,0.314,0.496,0.074,0.051,0.00,14.00
660,Runner,0.191,0.314,0.495,0.157,0.139,0.00,734.00
661,Draw,0.191,0.313,0.496,0.148,0.149,7.52,999.00
662,Pursuer,0.190,0.314,0.495,0.156,0.177,0.00,311.00
663,Pursuer,0.190,0.315,0.495,0.062,0.058,0.00,11.00
664,Pursuer,0.190,0.316,0.494,0.143,0.157,0.00,277.00
665,Draw,0.189,0.316,0.495,0.141,0.155,0.00,999.00
666,Draw,0.189,0.315,0.495,0.162,0.158,0.34,999.00
667,Pursuer,0.189,0.316,0.495,0.146,0.150,0.00,212.00
668,Draw,0.189,0.316,0.496,0.149,0.162,4.78,999.00
669,Runner,0.190,0.315,0.495,0.163,0.165,6.36,369.00
670,Pursuer,0.190,0.316,0.494,0.151,0.146,0.00,769.00
671,Runner,0.191,0.316,0.493,0.152,0.134,4.04,450.00
672,Runner,0.192,0.315,0.493,0.155,0.150,0.00,128.00
673,Runner,0.193,0.315,0.492,0.164,0.156,4.12,591.00
674,Pursuer,0.193,0.316,0.491,0.169,0.195,0.00,56.00
675,Pursuer,0.193,0.317,0.490,0.152,0.165,0.00,295.00
676,Pursuer,0.192,0.318,0.490,0.150,0.146,0.00,270.00
677,Pursuer,0.192,0.319,0.489,0.147,0.134,0.00,633.00
678,Pursuer,0.192,0.320,0.488,0.138,0.133,0.00,169.00
679,Runner,0.193,0.320,0.487,0.149,0.149,0.28,288.00
680,Pursuer,0.193,0.321,0.487,0.133,0.153,0.00,286.00
681,Runner,0.194,0.320,0.486,0.144,0.144,2.72,710.00
682,Draw,0.194,0.320,0.487,0.157,0.146,0.00,999.00
683,Draw,0.193,0.319,0.488,0.139,0.151,12.04,999.00
684,Pursuer,0.193,0.320,0.487,0.139,0.120,0.00,232.00
685,Draw,0.193,0.320,0.488,0.153,0.142,0.00,999.00
686,Pursuer,0.192,0.321,0.487,0.151,0.142,0.00,692.00
687,Pursuer,0.192,0.322,0.486,0.137,0.151,0.00,776.00
688,Draw,0.192,0.321,0.487,0.149,0.149,15.56,999.00
689,Runner,0.193,0.321,0.486,0.140,0.143,0.00,468.00
690,Pursuer,0.193,0.322,0.486,0.143,0.152,0.00,870.00
691,Runner,0.194,0.321,0.485,0.155,0.159,0.98,247.00
692,Pursuer,0.194,0.322,0.484,0.156,0.161,0.00,993.00
693,Pursuer,0.193,0.323,0.483,0.158,0.141,0.00,314.00
694,Pursuer,0.193,0.324,0.483,0.147,0.150,0.00,104.00
695,Runner,0.194,0.324,0.482,0.147,0.145,0.00,653.00
696,Runner,0.195,0.323,0.481,0.149,0.151,9.48,483.00
697,Pursuer,0.195,0.324,0.481,0.000,0.000,0.00,1.00
698,Runner,0.196,0.324,0.480,0.159,0.141,10.56,572.00
699,Pursuer,0.196,0.325,0.479,0.143,0.151,0.00,609.00
700,Pursuer,0.196,0.326,0.479,0.143,0.149,0.00,489.00
701,Runner,0.197,0.325,0.478,0.144,0.146,0.00,392.00
702,Pursuer,0.197,0.326,0.477,0.362,0.318,0.00,1.00
703,Pursuer,0.196,0.327,0.477,0.148,0.163,0.00,492.00
704,Pursuer,0.196,0.328,0.476,0.150,0.161,0.00,416.00
705,Runner,0.197,0.328,0.475,0.148,0.143,3.88,438.00
706,Pursuer,0.197,0.329,0.475,0.170,0.137,0.00,223.00
707,Draw,0.197,0.328,0.475,0.137,0.154,4.54,999.00
708,Runner,0.198,0.328,0.475,0.158,0.138,0.00,505.00
709,Draw,0.197,0.327,0.475,0.154,0.141,0.66,999.00
710,Runner,0.199,0.327,0.475,0.162,0.145,0.00,428.00
711,Draw,0.198,0.326,0.475,0.152,0.148,3.08,999.00
712,Runner,0.199,0.326,0.475,0.161,0.162,0.00,407.00
713,Pursuer,0.199,0.327,0.474,0.158,0.151,0.00,140.00
714,Pursuer,0.199,0.328,0.473,0.144,0.160,0.00,582.00
715,Draw,0.199,0.327,0.474,0.147,0.150,16.18,999.00
716,Draw,0.198,0.327,0.475,0.147,0.143,0.00,999.00
717,Draw,0.198,0.326,0.476,0.161,0.144,0.00,999.00
718,Runner,0.199,0.326,0.475,0.155,0.138,2.94,444.00
719,Pursuer,0.199,0.327,0.474,0.135,0.168,0.00,388.00
720,Draw,0.199,0.326,0.475,0.142,0.145,5.04,999.00
721,Pursuer,0.198,0.327,0.474,0.155,0.115,0.00,89.00
722,Pursuer,0.198,0.328,0.474,0.152,0.158,0.00,521.00
723,Draw,0.198,0.328,0.474,0.144,0.145,0.00,999.00
724,Pursuer,0.198,0.329,0.474,0.137,0.153,0.00,570.00
725,Pursuer,0.197,0.330,0.473,0.149,0.157,0.00,885.00
726,Runner,0.198,0.329,0.472,0.037,0.080,0.00,10.00
727,Pursuer,0.198,0.330,0.472,0.143,0.156,0.00,442.00
728,Draw,0.198,0.330,0.473,0.139,0.139,7.00,999.00
729,Runner,0.199,0.329,0.472,0.151,0.139,0.00,487.00
