Episode,Winner,RunnerAcc,PursuerAcc,DrawsPercentage,RunnerJitter,PursuerJitter,NearMissTime,EpisodeSteps
402,Pursuer,0.137,0.274,0.590,0.160,0.167,0.00,672.00
403,Draw,0.136,0.273,0.591,0.152,0.163,0.00,999.00
404,Runner,0.139,0.272,0.589,0.135,0.151,6.88,344.00
405,Draw,0.138,0.272,0.590,0.148,0.153,12.48,999.00
406,Runner,0.140,0.271,0.589,0.142,0.152,0.24,745.00
407,Pursuer,0.140,0.273,0.587,0.134,0.150,0.00,163.00
408,Draw,0.140,0.272,0.588,0.143,0.157,9.90,999.00
409,Draw,0.139,0.271,0.589,0.149,0.144,5.16,999.00
410,Pursuer,0.139,0.273,0.588,0.131,0.148,0.00,341.00
411,Draw,0.139,0.273,0.589,0.156,0.146,0.26,999.00
412,Pursuer,0.138,0.274,0.587,0.120,0.143,0.00,200.00
413,Runner,0.140,0.274,0.586,0.154,0.136,9.94,748.00
414,Pursuer,0.140,0.275,0.585,0.282,1.133,0.00,1.00
415,Pursuer,0.140,0.277,0.583,0.140,0.107,0.00,25.00
416,Pursuer,0.139,0.279,0.582,0.148,0.155,0.00,296.00
417,Draw,0.139,0.278,0.583,0.159,0.140,0.00,999.00
418,Pursuer,0.139,0.280,0.581,0.139,0.157,0.00,270.00
419,Pursuer,0.138,0.282,0.580,0.158,0.146,0.00,372.00
420,Runner,0.140,0.281,0.579,0.148,0.148,0.30,554.00
421,Pursuer,0.140,0.283,0.577,0.173,0.145,0.00,112.00
422,Runner,0.142,0.282,0.576,0.000,0.000,0.02,1.00
423,Pursuer,0.142,0.284,0.574,0.159,0.151,0.00,435.00
424,Draw,0.142,0.283,0.575,0.145,0.156,6.38,999.00
425,Runner,0.144,0.282,0.574,0.139,0.166,2.64,363.00
426,Runner,0.146,0.282,0.573,0.151,0.142,1.56,473.00
427,Pursuer,0.145,0.283,0.571,0.144,0.145,0.00,280.00
428,Runner,0.147,0.283,0.570,0.144,0.145,1.54,561.00
429,Runner,0.149,0.282,0.569,0.155,0.137,0.00,752.00
430,Draw,0.149,0.281,0.570,0.167,0.153,15.94,999.00
431,Pursuer,0.148,0.283,0.568,0.156,0.149,0.00,173.00
432,Draw,0.148,0.282,0.569,0.144,0.156,3.16,999.00
433,Draw,0.148,0.282,0.570,0.155,0.151,6.90,999.00
434,Runner,0.150,0.281,0.569,0.141,0.132,0.00,681.00
435,Pursuer,0.149,0.283,0.568,0.132,0.152,0.00,130.00
436,Draw,0.149,0.282,0.569,0.144,0.153,19.98,999.00
437,Draw,0.149,0.281,0.570,0.164,0.142,2.86,999.00
438,Runner,0.151,0.281,0.568,0.159,0.151,2.44,502.00
439,Pursuer,0.150,0.282,0.567,0.127,0.127,0.00,76.00
440,Pursuer,0.150,0.284,0.566,0.143,0.142,0.00,369.00
441,Pursuer,0.150,0.286,0.565,0.152,0.137,0.00,24.00
442,Pursuer,0.149,0.287,0.563,0.137,0.153,0.00,527.00
443,Pursuer,0.149,0.289,0.562,0.133,0.161,0.00,225.00
444,Draw,0.149,0.288,0.563,0.149,0.144,18.42,999.00
445,Pursuer,0.148,0.290,0.562,0.127,0.159,0.00,248.00
446,Runner,0.150,0.289,0.561,0.000,0.000,0.00,1.00
447,Pursuer,0.150,0.291,0.559,0.118,0.226,0.00,17.00
448,Draw,0.150,0.290,0.560,0.145,0.132,0.00,999.00
449,Pursuer,0.149,0.292,0.559,0.154,0.145,0.00,831.00
450,Pursuer,0.149,0.293,0.558,0.157,0.145,0.00,830.00
451,Pursuer,0.149,0.295,0.557,0.140,0.147,0.00,405.00
452,Runner,0.150,0.294,0.555,0.142,0.141,1.60,780.00
453,Runner,0.152,0.294,0.554,0.153,0.152,8.08,743.00
454,Draw,0.152,0.293,0.555,0.161,0.150,7.28,999.00
455,Pursuer,0.152,0.295,0.554,0.159,0.133,0.00,126.00
456,Pursuer,0.151,0.296,0.553,0.136,0.144,0.00,728.00
457,Runner,0.153,0.295,0.551,0.000,0.000,0.00,1.00
458,Runner,0.155,0.295,0.550,0.131,0.178,0.00,90.00
459,Pursuer,0.155,0.296,0.549,0.160,0.164,0.00,592.00
460,Runner,0.157,0.296,0.548,0.174,0.115,1.52,76.00
461,Runner,0.158,0.295,0.547,0.164,0.146,4.18,301.00
462,Pursuer,0.158,0.297,0.545,0.145,0.168,0.00,98.00
463,Draw,0.158,0.296,0.546,0.153,0.145,10.10,999.00
464,Pursuer,0.157,0.297,0.545,0.165,0.167,0.00,446.00
465,Runner,0.159,0.297,0.544,0.156,0.171,4.26,818.00
466,Pursuer,0.159,0.298,0.543,0.139,0.153,0.00,155.00
467,Pursuer,0.158,0.300,0.542,0.157,0.147,0.00,395.00
468,Pursuer,0.158,0.301,0.541,0.137,0.151,0.00,637.00
469,Runner,0.160,0.301,0.539,0.154,0.131,0.00,647.00
470,Pursuer,0.160,0.302,0.538,0.147,0.167,0.00,613.00
471,Runner,0.161,0.301,0.537,0.000,0.000,0.00,1.00
472,Draw,0.161,0.301,0.538,0.158,0.142,15.06,999.00
473,Pursuer,0.161,0.302,0.537,0.143,0.142,0.00,826.00
474,Pursuer,0.160,0.304,0.536,0.147,0.163,0.00,892.00
475,Runner,0.162,0.303,0.535,0.156,0.146,4.46,506.00
476,Draw,0.162,0.303,0.536,0.156,0.158,0.00,999.00
477,Pursuer,0.161,0.304,0.535,0.141,0.129,0.00,693.00
478,Pursuer,0.161,0.305,0.533,0.156,0.159,0.00,529.00
479,Runner,0.163,0.305,0.532,0.143,0.156,4.44,853.00
480,Draw,0.163,0.304,0.533,0.146,0.148,19.98,999.00
481,Draw,0.162,0.304,0.534,0.153,0.150,2.52,999.00
482,Draw,0.162,0.303,0.535,0.142,0.147,8.08,999.00
483,Pursuer,0.161,0.304,0.534,0.149,0.175,0.00,416.00
484,Pursuer,0.161,0.306,0.533,0.132,0.152,0.00,123.00
485,Runner,0.163,0.305,0.532,0.149,0.171,1.34,455.00
486,Pursuer,0.163,0.307,0.531,0.122,0.126,0.00,72.00
487,Runner,0.164,0.306,0.530,0.141,0.134,0.00,477.00
488,Pursuer,0.164,0.307,0.529,0.000,0.000,0.00,1.00
489,Pursuer,0.164,0.309,0.528,0.241,0.087,0.00,7.00
490,Draw,0.163,0.308,0.529,0.150,0.150,0.00,999.00
491,Pursuer,0.163,0.310,0.527,0.000,0.000,0.00,0.00
492,Pursuer,0.163,0.311,0.526,0.152,0.176,0.00,716.00
493,Runner,0.164,0.310,0.525,0.162,0.143,8.42,677.00
494,Draw,0.164,0.310,0.526,0.147,0.158,12.94,999.00
495,Draw,0.164,0.309,0.527,0.145,0.158,13.94,999.00
496,Pursuer,0.163,0.310,0.526,0.155,0.154,0.00,982.00
497,Draw,0.163,0.310,0.527,0.149,0.140,12.64,999.00
498,Pursuer,0.163,0.311,0.526,0.138,0.153,0.00,299.00
499,Pursuer,0.162,0.313,0.525,0.143,0.145,0.00,554.00
500,Draw,0.162,0.312,0.526,0.150,0.147,7.18,999.00
501,Draw,0.162,0.311,0.527,0.144,0.154,0.00,999.00
502,Pursuer,0.161,0.313,0.526,0.129,0.163,0.00,212.00
503,Pursuer,0.161,0.314,0.525,0.160,0.163,0.00,565.00
504,Draw,0.161,0.313,0.526,0.148,0.137,0.00,999.00
505,Draw,0.160,0.313,0.527,0.152,0.144,12.60,999.00
506,Pursuer,0.160,0.314,0.526,0.146,0.143,0.00,319.00
507,Runner,0.162,0.314,0.525,0.156,0.138,0.00,580.00
508,Pursuer,0.161,0.315,0.524,0.147,0.144,0.00,348.00
509,Pursuer,0.161,0.316,0.523,0.171,0.158,0.00,379.00
510,Pursuer,0.161,0.318,0.522,0.169,0.170,0.00,129.00
511,Runner,0.162,0.317,0.521,0.000,0.000,0.02,1.00
512,Runner,0.164,0.316,0.520,0.153,0.147,6.44,361.00
513,Pursuer,0.164,0.318,0.519,0.145,0.151,0.00,721.00
514,Runner,0.165,0.317,0.518,0.154,0.152,0.00,758.00
515,Runner,0.167,0.317,0.517,0.146,0.156,7.40,718.00
516,Pursuer,0.167,0.318,0.516,0.180,0.121,0.00,67.00
517,Pursuer,0.166,0.319,0.515,0.137,0.156,0.00,868.00
518,Draw,0.166,0.319,0.515,0.141,0.146,0.00,999.00
519,Pursuer,0.166,0.320,0.514,0.144,0.140,0.00,192.00
520,Runner,0.167,0.319,0.513,0.140,0.124,0.00,286.00
521,Pursuer,0.167,0.321,0.512,0.152,0.138,0.00,137.00
522,Draw,0.167,0.320,0.513,0.159,0.134,13.30,999.00
523,Runner,0.168,0.319,0.512,0.136,0.156,0.00,254.00
524,Draw,0.168,0.319,0.513,0.154,0.149,16.72,999.00
525,Pursuer,0.168,0.320,0.512,0.136,0.141,0.00,137.00
526,Runner,0.169,0.319,0.511,0.135,0.178,0.00,82.00
527,Pursuer,0.169,0.321,0.510,0.147,0.140,0.00,743.00
528,Pursuer,0.169,0.322,0.509,0.141,0.154,0.00,388.00
529,Runner,0.170,0.321,0.509,0.149,0.147,4.16,678.00
530,Draw,0.170,0.321,0.509,0.151,0.137,15.76,999.00
531,Pursuer,0.169,0.322,0.508,0.131,0.109,0.00,89.00
532,Runner,0.171,0.321,0.508,0.153,0.145,2.84,152.00
533,Draw,0.171,0.321,0.508,0.143,0.156,7.94,999.00
534,Pursuer,0.170,0.322,0.507,0.148,0.161,0.00,197.00
535,Runner,0.172,0.321,0.507,0.132,0.162,0.00,229.00
536,Pursuer,0.172,0.323,0.506,0.164,0.156,0.00,182.00
537,Runner,0.173,0.322,0.505,0.148,0.148,0.00,400.00
538,Pursuer,0.173,0.323,0.504,0.642,0.439,0.00,1.00
539,Runner,0.174,0.323,0.503,0.147,0.144,9.40,829.00
540,Draw,0.174,0.322,0.504,0.146,0.148,8.48,999.00
541,Runner,0.176,0.322,0.503,0.138,0.182,0.04,11.00
542,Pursuer,0.175,0.323,0.502,0.150,0.150,0.00,693.00
543,Pursuer,0.175,0.324,0.501,0.127,0.125,0.00,104.00
544,Runner,0.176,0.324,0.500,0.148,0.125,0.00,49.00
545,Runner,0.178,0.323,0.499,0.146,0.176,0.00,113.00
546,Draw,0.178,0.322,0.500,0.144,0.141,0.00,999.00
547,Draw,0.177,0.322,0.501,0.162,0.155,19.98,999.00
548,Pursuer,0.177,0.323,0.500,0.144,0.125,0.00,107.00
549,Draw,0.177,0.322,0.501,0.153,0.147,7.24,999.00
550,Pursuer,0.176,0.324,0.500,0.141,0.154,0.00,198.00
551,Draw,0.176,0.323,0.501,0.154,0.154,0.00,999.00
552,Pursuer,0.176,0.324,0.500,0.121,0.127,0.00,244.00
553,Pursuer,0.175,0.325,0.499,0.148,0.142,0.00,394.00
554,Pursuer,0.175,0.327,0.498,0.166,0.152,0.00,536.00
555,Runner,0.177,0.326,0.497,0.151,0.149,5.18,941.00
556,Pursuer,0.176,0.327,0.496,0.000,0.000,0.00,1.00
557,Pursuer,0.176,0.329,0.496,0.166,0.152,0.00,128.00
558,Runner,0.177,0.328,0.495,0.151,0.142,1.86,376.00
559,Pursuer,0.177,0.329,0.494,0.156,0.138,0.00,888.00
560,Pursuer,0.177,0.330,0.493,0.151,0.146,0.00,614.00
561,Draw,0.176,0.330,0.494,0.148,0.148,4.74,999.00
562,Pursuer,0.176,0.331,0.493,0.151,0.175,0.00,196.00
563,Pursuer,0.176,0.332,0.492,0.160,0.147,0.00,136.00
564,Runner,0.177,0.332,0.491,0.145,0.147,3.76,595.00
565,Pursuer,0.177,0.333,0.490,0.142,0.149,0.00,397.00
566,Draw,0.177,0.332,0.491,0.141,0.140,8.16,999.00
567,Pursuer,0.176,0.333,0.490,0.146,0.133,0.00,193.00
568,Runner,0.178,0.333,0.489,0.155,0.144,0.54,640.00
569,Draw,0.178,0.332,0.490,0.145,0.141,13.38,999.00
570,Draw,0.177,0.332,0.491,0.148,0.147,13.48,999.00
571,Pursuer,0.177,0.333,0.490,0.145,0.157,0.00,580.00
572,Runner,0.178,0.332,0.490,0.146,0.153,4.98,341.00
573,Pursuer,0.178,0.333,0.489,0.158,0.150,0.00,987.00
574,Runner,0.179,0.333,0.488,0.145,0.144,7.84,598.00
575,Pursuer,0.179,0.334,0.487,0.146,0.150,0.00,176.00
576,Pursuer,0.179,0.335,0.486,0.131,0.135,0.00,392.00
577,Pursuer,0.179,0.336,0.485,0.166,0.147,0.00,503.00
578,Draw,0.178,0.336,0.486,0.151,0.148,9.66,999.00
579,Pursuer,0.178,0.337,0.485,0.151,0.140,0.00,646.00
580,Pursuer,0.178,0.338,0.484,0.146,0.142,0.00,489.00
581,Runner,0.179,0.337,0.484,0.154,0.143,5.70,478.00
582,Pursuer,0.179,0.338,0.483,0.129,0.153,0.00,319.00
583,Pursuer,0.178,0.340,0.482,0.159,0.158,0.00,445.00
584,Draw,0.178,0.339,0.483,0.159,0.146,5.32,999.00
585,Runner,0.179,0.338,0.482,0.135,0.152,5.00,250.00
586,Runner,0.181,0.338,0.481,0.138,0.147,0.38,162.00
587,Runner,0.182,0.337,0.480,0.138,0.160,0.00,554.00
588,Pursuer,0.182,0.338,0.480,0.123,0.154,0.00,332.00
589,Runner,0.183,0.338,0.479,0.146,0.142,5.10,557.00
590,Runner,0.185,0.337,0.478,0.127,0.168,0.00,143.00
591,Runner,0.186,0.337,0.477,0.141,0.158,1.36,441.00
592,Draw,0.186,0.336,0.478,0.157,0.151,7.36,999.00
593,Runner,0.187,0.336,0.477,0.143,0.163,6.02,301.00
594,Runner,0.189,0.335,0.476,0.158,0.144,2.22,472.00
595,Pursuer,0.188,0.336,0.476,0.141,0.167,0.00,665.00
596,Draw,0.188,0.336,0.477,0.154,0.152,0.00,999.00
597,Pursuer,0.188,0.337,0.476,0.000,0.000,0.00,0.00
598,Pursuer,0.187,0.338,0.475,0.137,0.142,0.00,488.00
599,Draw,0.187,0.337,0.476,0.149,0.151,0.00,999.00
600,Draw,0.187,0.337,0.477,0.145,0.135,1.88,999.00
601,Draw,0.186,0.336,0.478,0.146,0.150,3.62,999.00
602,Pursuer,0.186,0.337,0.477,0.147,0.148,0.00,494.00
603,Pursuer,0.186,0.338,0.476,0.148,0.141,0.00,879.00
604,Draw,0.185,0.338,0.477,0.156,0.165,2.94,999.00
605,Pursuer,0.185,0.339,0.476,0.166,0.144,0.00,797.00
606,Pursuer,0.185,0.340,0.475,0.152,0.149,0.00,272.00
607,Draw,0.185,0.339,0.476,0.151,0.143,10.26,999.00
608,Runner,0.186,0.339,0.475,0.133,0.177,0.00,134.00
609,Pursuer,0.186,0.340,0.475,0.150,0.151,0.00,890.00
610,Pursuer,0.185,0.341,0.474,0.141,0.174,0.00,80.00
611,Pursuer,0.185,0.342,0.473,0.193,0.143,0.00,200.00
612,Draw,0.185,0.342,0.474,0.155,0.137,0.00,999.00
613,Pursuer,0.184,0.343,0.473,0.151,0.145,0.00,222.00
614,Draw,0.184,0.342,0.474,0.145,0.149,13.04,999.00
615,Pursuer,0.184,0.343,0.473,0.163,0.144,0.00,286.00
616,Runner,0.185,0.343,0.472,0.150,0.154,6.68,977.00
617,Pursuer,0.185,0.344,0.472,0.154,0.145,0.00,871.00
618,Draw,0.184,0.343,0.472,0.146,0.139,0.04,999.00
619,Draw,0.184,0.342,0.473,0.152,0.140,5.50,999.00
620,Pursuer,0.184,0.344,0.473,0.149,0.141,0.00,937.00
621,Runner,0.185,0.343,0.472,0.166,0.166,1.14,201.00
622,Pursuer,0.185,0.344,0.471,0.000,0.000,0.00,1.00
623,Draw,0.185,0.343,0.472,0.150,0.156,0.00,999.00
624,Pursuer,0.184,0.345,0.471,0.145,0.154,0.00,607.00
625,Runner,0.186,0.344,0.470,0.141,0.143,2.26,234.00
626,Draw,0.185,0.343,0.471,0.156,0.150,6.00,999.00
627,Runner,0.187,0.343,0.470,0.146,0.119,0.70,159.00
628,Draw,0.186,0.342,0.471,0.152,0.138,0.00,999.00
629,Pursuer,0.186,0.343,0.471,0.157,0.148,0.00,211.00
630,Pursuer,0.186,0.344,0.470,0.151,0.168,0.00,376.00
631,Runner,0.187,0.344,0.469,0.148,0.149,0.00,497.00
632,Pursuer,0.187,0.345,0.468,0.136,0.130,0.00,114.00
633,Pursuer,0.186,0.346,0.468,0.134,0.135,0.00,95.00
634,Draw,0.186,0.345,0.468,0.145,0.145,12.30,999.00
635,Draw,0.186,0.345,0.469,0.156,0.155,14.46,999.00
636,Draw,0.186,0.344,0.470,0.139,0.138,4.66,999.00
637,Pursuer,0.185,0.345,0.469,0.157,0.155,0.00,695.00
638,Pursuer,0.185,0.346,0.469,0.154,0.155,0.00,319.00
639,Pursuer,0.185,0.347,0.468,0.149,0.143,0.00,742.00
640,Draw,0.184,0.347,0.469,0.146,0.159,19.98,999.00
641,Runner,0.186,0.346,0.468,0.146,0.138,1.96,324.00
642,Pursuer,0.185,0.347,0.467,0.103,0.132,0.00,61.00
643,Pursuer,0.185,0.348,0.467,0.144,0.133,0.00,286.00
644,Pursuer,0.185,0.349,0.466,0.161,0.154,0.00,318.00
645,Runner,0.186,0.349,0.465,0.147,0.156,9.24,730.00
646,Runner,0.187,0.348,0.464,0.148,0.140,8.00,728.00
647,Pursuer,0.187,0.349,0.464,0.172,0.149,0.00,277.00
648,Runner,0.188,0.349,0.463,0.136,0.172,6.64,332.00
649,Runner,0.190,0.348,0.462,0.141,0.151,7.96,568.00
650,Pursuer,0.189,0.349,0.462,0.172,0.165,0.00,283.00
651,Pursuer,0.189,0.350,0.461,0.114,0.102,0.00,4.00
652,Pursuer,0.189,0.351,0.460,0.156,0.154,0.00,473.00
653,Pursuer,0.188,0.352,0.459,0.146,0.149,0.00,891.00
654,Pursuer,0.188,0.353,0.459,0.153,0.161,0.00,911.00
655,Pursuer,0.188,0.354,0.458,0.122,0.129,0.00,8.00
656,Pursuer,0.188,0.355,0.457,0.144,0.143,0.00,173.00
657,Pursuer,0.187,0.356,0.457,0.171,0.142,0.00,306.00
658,Pursuer,0.187,0.357,0.456,0.162,0.157,0.00,292.00
659,Draw,0.187,0.357,0.457,0.154,0.143,0.88,999.00
660,Runner,0.188,0.356,0.456,0.175,0.135,0.00,405.00
661,Runner,0.189,0.356,0.455,0.160,0.157,2.80,456.00
662,Pursuer,0.189,0.356,0.455,0.000,0.000,0.00,1.00
663,Runner,0.190,0.356,0.454,0.154,0.153,10.84,870.00
664,Pursuer,0.190,0.357,0.453,0.136,0.143,0.00,140.00
665,Runner,0.191,0.356,0.453,0.156,0.142,2.54,790.00
666,Runner,0.192,0.356,0.452,0.158,0.148,0.72,782.00
667,Pursuer,0.192,0.357,0.451,0.106,0.136,0.00,63.00
668,Runner,0.193,0.356,0.451,0.153,0.156,0.00,529.00
669,Runner,0.194,0.356,0.450,0.135,0.144,12.16,611.00
670,Runner,0.196,0.355,0.449,0.159,0.164,0.52,631.00
671,Draw,0.195,0.355,0.450,0.153,0.144,12.04,999.00
672,Draw,0.195,0.354,0.451,0.143,0.153,14.94,999.00
673,Runner,0.196,0.354,0.450,0.154,0.144,0.00,238.00
674,Draw,0.196,0.353,0.451,0.160,0.153,0.00,999.00
675,Pursuer,0.196,0.354,0.450,0.123,0.122,0.00,47.00
676,Draw,0.195,0.354,0.451,0.147,0.152,8.08,999.00
677,Draw,0.195,0.353,0.452,0.143,0.153,7.88,999.00
678,Pursuer,0.195,0.354,0.451,0.145,0.135,0.00,306.00
679,Pursuer,0.194,0.355,0.451,0.127,0.141,0.00,205.00
680,Pursuer,0.194,0.356,0.450,0.142,0.147,0.00,489.00
681,Runner,0.195,0.355,0.449,0.146,0.155,7.90,690.00
682,Pursuer,0.195,0.356,0.449,0.162,0.140,0.00,181.00
683,Pursuer,0.195,0.357,0.448,0.155,0.161,0.00,368.00
684,Runner,0.196,0.357,0.447,0.000,0.000,0.02,1.00
685,Draw,0.196,0.356,0.448,0.141,0.153,0.00,999.00
686,Draw,0.195,0.356,0.449,0.165,0.161,0.00,999.00
687,Pursuer,0.195,0.357,0.448,0.150,0.133,0.00,561.00
688,Draw,0.195,0.356,0.449,0.149,0.154,10.72,999.00
689,Draw,0.194,0.356,0.450,0.148,0.144,0.00,999.00
690,Pursuer,0.194,0.357,0.449,0.135,0.154,0.00,297.00
691,Pursuer,0.194,0.357,0.449,0.132,0.149,0.00,616.00
692,Pursuer,0.194,0.358,0.448,0.139,0.144,0.00,445.00
693,Pursuer,0.193,0.359,0.447,0.154,0.147,0.00,171.00
694,Runner,0.195,0.359,0.447,0.133,0.153,0.00,93.00
695,Pursuer,0.194,0.360,0.446,0.132,0.154,0.00,496.00
696,Draw,0.194,0.359,0.447,0.145,0.140,8.18,999.00
697,Runner,0.195,0.359,0.446,0.178,0.118,0.00,65.00
698,Draw,0.195,0.358,0.447,0.150,0.151,18.14,999.00
699,Pursuer,0.195,0.359,0.446,0.151,0.173,0.00,94.00
700,Runner,0.196,0.359,0.446,0.154,0.150,0.48,366.00
701,Runner,0.197,0.358,0.445,0.142,0.148,0.00,346.00
702,Pursuer,0.197,0.359,0.444,0.139,0.152,0.00,597.00
703,Runner,0.198,0.358,0.444,0.145,0.166,0.00,930.00
704,Pursuer,0.197,0.359,0.443,0.118,0.145,0.00,144.00
705,Runner,0.199,0.359,0.443,0.135,0.129,0.00,177.00
706,Pursuer,0.198,0.360,0.442,0.149,0.137,0.00,491.00
707,Runner,0.199,0.359,0.441,0.195,0.122,0.20,35.00
708,Runner,0.201,0.359,0.441,0.073,0.179,0.00,5.00
709,Runner,0.202,0.358,0.440,0.168,0.204,1.24,62.00
710,Runner,0.203,0.358,0.439,0.135,0.158,10.80,616.00
711,Draw,0.203,0.357,0.440,0.146,0.147,2.84,999.00
712,Draw,0.202,0.357,0.441,0.148,0.153,17.54,999.00
713,Pursuer,0.202,0.358,0.440,0.152,0.147,0.00,602.00
714,Pursuer,0.202,0.359,0.440,0.155,0.152,0.00,913.00
715,Pursuer,0.201,0.359,0.439,0.173,0.157,0.00,91.00
716,Pursuer,0.201,0.360,0.439,0.145,0.144,0.00,509.00
717,Runner,0.202,0.360,0.438,0.138,0.129,3.76,195.00
718,Pursuer,0.202,0.361,0.437,0.134,0.148,0.00,547.00
719,Pursuer,0.202,0.362,0.437,0.139,0.147,0.00,937.00
720,Pursuer,0.201,0.363,0.436,0.155,0.153,0.00,202.00
721,Pursuer,0.201,0.363,0.436,0.154,0.143,0.00,538.00
722,Draw,0.201,0.363,0.436,0.137,0.148,3.66,999.00
723,Draw,0.201,0.362,0.437,0.140,0.145,11.90,999.00
724,Runner,0.202,0.362,0.436,0.145,0.156,3.06,535.00
725,Pursuer,0.201,0.363,0.436,0.145,0.165,0.00,756.00
726,Draw,0.201,0.362,0.437,0.148,0.158,0.00,999.00
727,Pursuer,0.201,0.363,0.436,0.155,0.149,0.00,867.00
728,Runner,0.202,0.363,0.435,0.134,0.131,0.00,88.00
729,Pursuer,0.202,0.364,0.435,0.157,0.125,0.00,71.00
730,Runner,0.203,0.363,0.434,0.143,0.141,3.28,537.00
731,Runner,0.204,0.363,0.434,0.147,0.128,0.00,184.00
732,Runner,0.205,0.362,0.433,0.134,0.158,0.00,243.00
733,Pursuer,0.205,0.363,0.432,0.000,0.000,0.00,1.00
734,Pursuer,0.204,0.364,0.432,0.160,0.150,0.00,150.00
735,Runner,0.205,0.363,0.431,0.147,0.142,0.00,511.00
736,Runner,0.207,0.363,0.431,0.168,0.140,0.00,373.00
737,Pursuer,0.206,0.364,0.430,0.000,0.000,0.00,1.00
738,Pursuer,0.206,0.364,0.430,0.162,0.140,0.00,597.00
739,Pursuer,0.206,0.365,0.429,0.141,0.154,0.00,373.00
740,Pursuer,0.205,0.366,0.428,0.167,0.155,0.00,156.00
741,Pursuer,0.205,0.367,0.428,0.173,0.148,0.00,97.00
742,Pursuer,0.205,0.368,0.427,0.142,0.149,0.00,365.00
743,Pursuer,0.205,0.369,0.427,0.155,0.146,0.00,680.00
744,Runner,0.206,0.368,0.426,0.142,0.151,0.00,231.00
745,Pursuer,0.205,0.369,0.426,0.127,0.147,0.00,173.00
746,Pursuer,0.205,0.370,0.425,0.084,0.093,0.00,6.00
747,Runner,0.206,0.369,0.424,0.192,0.183,0.00,39.00
748,Runner,0.207,0.369,0.424,0.145,0.153,3.58,190.00
749,Pursuer,0.207,0.370,0.423,0.155,0.144,0.00,760.00
750,Draw,0.207,0.369,0.424,0.152,0.155,18.06,999.00
751,Pursuer,0.206,0.370,0.423,0.141,0.156,0.00,402.00
752,Runner,0.207,0.370,0.423,0.163,0.157,1.88,192.00
753,Runner,0.208,0.369,0.422,0.145,0.148,0.00,459.00
754,Pursuer,0.208,0.370,0.422,0.145,0.153,0.00,599.00
755,Runner,0.209,0.370,0.421,0.151,0.155,0.00,754.00
756,Draw,0.209,0.369,0.422,0.146,0.156,9.44,999.00
757,Pursuer,0.209,0.370,0.421,0.140,0.165,0.00,597.00
758,Runner,0.210,0.369,0.421,0.164,0.126,0.00,178.00
759,Runner,0.211,0.369,0.420,0.171,0.140,0.04,416.00
760,Pursuer,0.211,0.370,0.420,0.132,0.131,0.00,351.00
761,Runner,0.212,0.369,0.419,0.158,0.140,6.20,715.00
762,Runner,0.213,0.369,0.419,0.148,0.153,0.00,724.00
763,Pursuer,0.212,0.370,0.418,0.163,0.140,0.00,120.00
764,Pursuer,0.212,0.370,0.418,0.151,0.147,0.00,194.00
765,Pursuer,0.212,0.371,0.417,0.152,0.174,0.00,232.00
766,Pursuer,0.211,0.372,0.416,0.156,0.170,0.00,115.00
767,Pursuer,0.211,0.373,0.416,0.153,0.103,0.00,6.00
768,Runner,0.212,0.372,0.415,0.131,0.140,0.00,139.00
769,Runner,0.213,0.372,0.415,0.136,0.153,0.00,162.00
770,Pursuer,0.213,0.373,0.414,0.150,0.152,0.00,931.00
