Episode,RunnerAcc,PursuerAcc,DrawsPercentage,RunnerJitter,PursuerJitter,NearMissTime,EpisodeStepsAvg
21300,0.42,0.52,0.06,0.1024135,0.09844936,1.352812,204.58
21400,0.45,0.55,0,0.1072283,0.09860527,0.4063997,153.94
21500,0.5,0.47,0.03,0.115631,0.1046465,0.6860039,146.68
21600,0.49,0.46,0.05,0.1188037,0.1108052,1.054608,166.74
21700,0.5,0.49,0.01,0.1005396,0.09662157,0.6024018,139.9
21800,0.48,0.51,0.01,0.1043876,0.1051575,0.5332018,135.65
21900,0.44,0.5,0.06,0.1060225,0.096468,1.346812,178.39
22000,0.4,0.57,0.03,0.1067916,0.106609,0.9498041,173.79
22100,0.42,0.56,0.02,0.1131564,0.1209537,0.674203,147.44
22200,0.44,0.51,0.05,0.1092776,0.1048233,1.252611,177.79
22300,0.38,0.6,0.02,0.110405,0.1133357,0.4932017,167.78
22400,0.47,0.52,0.01,0.09989858,0.09562442,0.5168023,143.65
22500,0.46,0.53,0.01,0.1052426,0.1034858,0.4552016,143.31
22600,0.43,0.52,0.05,0.1072229,0.1047812,1.36241,198.66
22700,0.4,0.58,0.02,0.1089535,0.1106156,0.7406042,165.73
22800,0.45,0.51,0.04,0.113576,0.1248845,1.034407,176.59
22900,0.39,0.59,0.02,0.1098161,0.1138936,0.6114028,155.66
23000,0.48,0.46,0.06,0.1008338,0.09924969,1.333614,179.11
23100,0.41,0.59,0,0.1158016,0.1112083,0.4393996,128.1
23200,0.51,0.45,0.04,0.1058973,0.108766,1.161805,198.94
23300,0.44,0.52,0.04,0.1011786,0.1004862,0.8874056,152.2
23400,0.46,0.52,0.02,0.1076518,0.1014496,0.5498015,159.97
23500,0.45,0.5,0.05,0.1017994,0.1183382,1.298611,216.81
23600,0.44,0.54,0.02,0.1057998,0.09701079,0.2371998,153.65
23700,0.46,0.54,0,0.1102311,0.1073155,0.3657996,130.29
23800,0.51,0.43,0.06,0.1026041,0.1043412,1.24521,179.82
23900,0.49,0.49,0.02,0.1029953,0.1000214,0.6806043,162.4
24000,0.43,0.57,0,0.1043807,0.09888016,0.4641996,138.55
24100,0.41,0.57,0.02,0.1085259,0.1038651,0.6406034,145.33
24200,0.46,0.53,0.01,0.1095034,0.1105288,0.631402,150.95
24300,0.35,0.64,0.01,0.1028767,0.1000287,0.3956018,134.12
24400,0.47,0.47,0.06,0.1039475,0.09845679,1.235009,205.26
24500,0.48,0.5,0.02,0.1121246,0.107994,0.8418033,144.99
