Episode,RunnerAcc,PursuerAcc,DrawsPercentage,RunnerJitter,PursuerJitter,NearMissTime,EpisodeStepsAvg
14500,0.49,0.46,0.05,0.1152917,0.1162886,1.235008,183.3
14600,0.42,0.52,0.06,0.1196002,0.1267419,1.089209,193.09
14700,0.52,0.45,0.03,0.1146982,0.1165102,0.999205,177.95
14800,0.4,0.58,0.02,0.1222871,0.1324293,0.3631999,131.91
14900,0.5,0.48,0.02,0.1109328,0.1225531,0.8808043,164.02
15000,0.47,0.49,0.04,0.1144104,0.1150378,1.031008,162.86
15100,0.45,0.51,0.04,0.1165094,0.1179358,0.7530062,209.29
15200,0.57,0.42,0.01,0.1083294,0.1093692,0.6422017,167.2
15300,0.5,0.48,0.02,0.1110987,0.1158623,1.028005,162.42
15400,0.42,0.54,0.04,0.1141884,0.1106614,1.198408,189.97
15500,0.52,0.47,0.01,0.1266457,0.1166362,0.5670022,142.54
15600,0.4,0.57,0.03,0.1106968,0.1102067,0.9476057,170.36
15700,0.4,0.56,0.04,0.1172751,0.1087516,0.6734044,144.76
15800,0.47,0.5,0.03,0.1193391,0.1180689,0.6884027,162.55
15900,0.45,0.52,0.03,0.1154422,0.1065433,0.9294055,154.22
16000,0.35,0.6,0.05,0.1104725,0.1080229,1.151408,207.42
16100,0.47,0.51,0.02,0.1124996,0.1119171,0.5962026,166.91
16200,0.48,0.49,0.03,0.1037695,0.1025017,0.997405,165.97
16300,0.52,0.47,0.01,0.1188449,0.1090449,0.6380023,149.27
16400,0.36,0.62,0.02,0.1207202,0.1253668,0.714604,141.01
16500,0.41,0.56,0.03,0.1183503,0.1107265,0.4285996,156.04
16600,0.47,0.52,0.01,0.1138012,0.1147147,0.5832024,147.34
16700,0.52,0.46,0.02,0.1061481,0.1071833,0.3539997,169.55
16800,0.52,0.44,0.04,0.1153213,0.1209803,0.8132041,184.36
16900,0.41,0.57,0.02,0.1144924,0.1154329,0.8348036,158.67
17000,0.42,0.55,0.03,0.1111133,0.1131641,0.7982041,147.19
17100,0.37,0.59,0.04,0.1131045,0.1075967,0.6002047,177.4
17200,0.52,0.45,0.03,0.1131149,0.1130956,0.7876022,155.42
17300,0.4,0.56,0.04,0.118914,0.1115067,1.048406,175.16
17400,0.39,0.6,0.01,0.1153298,0.1227995,0.7470022,145.41
17500,0.53,0.42,0.05,0.1095801,0.1052164,1.240209,194.83
17600,0.44,0.51,0.05,0.1158451,0.1144174,0.9134054,180.89
17700,0.42,0.55,0.03,0.1257743,0.1052295,0.7278042,175.08
17800,0.49,0.45,0.06,0.1090479,0.1094966,1.565013,181.57
17900,0.49,0.48,0.03,0.1203906,0.1204646,0.777804,153.88
18000,0.46,0.5,0.04,0.1066224,0.1015555,0.9430057,176.49
18100,0.43,0.51,0.06,0.1116228,0.1070842,1.123008,194.72
18200,0.48,0.51,0.01,0.1240967,0.1299976,0.6066013,139.3
18300,0.42,0.57,0.01,0.1115011,0.1071367,0.4934021,133.32
18400,0.43,0.54,0.03,0.1116465,0.1092427,0.8836058,164.83
18500,0.48,0.48,0.04,0.111741,0.1128371,1.094607,174.32
18600,0.45,0.49,0.06,0.1102683,0.1074613,1.518212,179.3
18700,0.53,0.44,0.03,0.1105053,0.1086846,1.034604,167.34
18800,0.49,0.46,0.05,0.1094802,0.1109676,1.39341,165.85
18900,0.4,0.58,0.02,0.1160554,0.1098138,0.7062039,143.21
19000,0.52,0.47,0.01,0.1090776,0.1059776,0.4647996,168.08
19100,0.42,0.55,0.03,0.1107579,0.1091113,1.052405,167.04
19200,0.44,0.55,0.01,0.1113903,0.1019848,0.6434022,160.75
19300,0.41,0.56,0.03,0.1122632,0.1135202,0.934006,165.86
19400,0.49,0.5,0.01,0.1118619,0.1231268,0.642801,171.1
19500,0.42,0.53,0.05,0.1133274,0.1145678,1.004006,178.06
19600,0.46,0.51,0.03,0.1217444,0.1307019,1.074606,157.35
19700,0.46,0.52,0.02,0.1167453,0.1092392,0.8356034,143.21
19800,0.48,0.47,0.05,0.1134085,0.1154701,1.197208,188.69
19900,0.5,0.48,0.02,0.1116285,0.105708,0.6006017,153.72
20000,0.47,0.48,0.05,0.1080064,0.1078483,1.363811,162.15
20100,0.45,0.53,0.02,0.1033331,0.100539,0.7814034,162.26
20200,0.44,0.56,0,0.1208492,0.1270889,0.4217997,131.85
20300,0.46,0.5,0.04,0.1133406,0.09834607,1.079807,169.55
20400,0.48,0.5,0.02,0.1065091,0.107832,0.7110013,167.92
20500,0.51,0.45,0.04,0.1120139,0.1076864,1.229609,171.32
20600,0.42,0.51,0.07,0.1109849,0.1096844,1.331012,201.43
20700,0.43,0.54,0.03,0.1110091,0.1095967,0.9438067,182.13
20800,0.49,0.49,0.02,0.1040811,0.1047711,0.5326003,161.5
20900,0.42,0.52,0.06,0.1088633,0.1051108,1.477412,175.65
21000,0.38,0.6,0.02,0.1139892,0.1083397,0.3476012,152.77
21100,0.43,0.54,0.03,0.1036818,0.1021005,0.8378047,158.74
21200,0.49,0.46,0.05,0.1090785,0.1052049,0.7952038,189.93
21300,0.42,0.56,0.02,0.1088954,0.1064918,0.5744048,159.7
21400,0.51,0.46,0.03,0.1109392,0.1088665,0.8870038,159.52
21500,0.52,0.46,0.02,0.1103955,0.1067522,0.8866045,131.44
21600,0.52,0.46,0.02,0.1040959,0.1016619,0.688002,142.42
21700,0.5,0.47,0.03,0.1051382,0.1136428,0.8724059,149.74
21800,0.41,0.56,0.03,0.1077857,0.0991455,0.7278045,166.73
21900,0.54,0.44,0.02,0.1106201,0.1245926,0.4595997,154.96
22000,0.54,0.42,0.04,0.1084955,0.1031983,0.8980057,158.33
22100,0.47,0.51,0.02,0.1082242,0.1043628,0.5744016,164.59
22200,0.42,0.54,0.04,0.1066456,0.1152086,0.9246046,165.12
22300,0.5,0.48,0.02,0.1082861,0.1092088,0.6646037,154.7
22400,0.51,0.49,0,0.1167467,0.119571,0.2589998,113.61
22500,0.44,0.53,0.03,0.1076676,0.1232682,0.7268045,174.18
22600,0.37,0.62,0.01,0.1127061,0.1131323,0.4058014,134.57
22700,0.51,0.49,0,0.1113259,0.1083721,0.3931997,131.09
22800,0.48,0.5,0.02,0.09985033,0.09862521,0.6542037,137.7
22900,0.46,0.53,0.01,0.108148,0.09938271,0.3269998,134.58
23000,0.45,0.52,0.03,0.105226,0.1008295,0.9972049,178.71
23100,0.56,0.42,0.02,0.105371,0.1054255,0.7558014,143.78
23200,0.56,0.43,0.01,0.1279616,0.1074519,0.6532022,114.8
23300,0.45,0.53,0.02,0.1054834,0.1032727,0.6890021,146.37
23400,0.47,0.49,0.04,0.1218912,0.1127723,0.6316032,164.99
23500,0.47,0.48,0.05,0.1137363,0.1107591,1.160608,172.11
23600,0.46,0.51,0.03,0.1041998,0.1058717,0.9004062,186.74
23700,0.41,0.55,0.04,0.1105898,0.1091622,0.8486056,163.69
23800,0.45,0.49,0.06,0.1043781,0.09663592,0.9918074,186.59
23900,0.47,0.51,0.02,0.1024963,0.1003258,0.5574021,140.17
24000,0.34,0.59,0.07,0.1103533,0.1108521,1.533813,203.33
24100,0.4,0.59,0.01,0.1040588,0.1046685,0.6918019,127.5
24200,0.4,0.55,0.05,0.1292201,0.1162045,1.028807,161.32
24300,0.51,0.45,0.04,0.1046551,0.1217103,1.103608,172.4
24400,0.45,0.52,0.03,0.1054683,0.1027836,0.8356051,151.6
24500,0.4,0.57,0.03,0.108519,0.1119572,0.8306068,167.25
24600,0.47,0.49,0.04,0.1050478,0.115322,1.018808,152.58
24700,0.47,0.51,0.02,0.0967193,0.1086058,0.8010037,168.61
24800,0.48,0.51,0.01,0.1070044,0.1095294,0.5788017,132.79
24900,0.42,0.54,0.04,0.1027972,0.09574259,0.7228056,174.87
25000,0.48,0.5,0.02,0.1029272,0.09883133,0.5558025,133.86
25100,0.44,0.53,0.03,0.1055443,0.09950027,0.6564034,150.51
25200,0.47,0.51,0.02,0.1037221,0.09443893,0.7094042,139.05
25300,0.46,0.51,0.03,0.1055126,0.1089406,1.040806,154.95
25400,0.48,0.49,0.03,0.1025457,0.1014103,0.9542062,156.22
25500,0.41,0.55,0.04,0.1050973,0.1008894,0.9090061,168.29
25600,0.39,0.59,0.02,0.1002413,0.1041724,0.6610031,161.72
25700,0.47,0.48,0.05,0.1034761,0.1024464,0.9758064,188.14
