Episode,RunnerAcc,PursuerAcc,DrawsPercentage,RunnerJitter,PursuerJitter,NearMissTime,EpisodeStepsAvg
14200,0.37,0.6,0.03,0.1261787,0.1212052,0.533604,188.25
14300,0.46,0.47,0.07,0.1212076,0.1418685,1.301811,212.32
14400,0.43,0.51,0.06,0.1194426,0.1157195,1.24561,207.72
14500,0.46,0.5,0.04,0.1166769,0.1223213,0.6750046,176.33
14600,0.45,0.46,0.09,0.1232327,0.124847,1.991819,226.8
14700,0.45,0.52,0.03,0.1268981,0.132876,0.8492064,181.27
14800,0.47,0.49,0.04,0.1209846,0.1230921,0.6650017,196.39
14900,0.36,0.59,0.05,0.119437,0.1212005,1.099206,205.4
15000,0.52,0.44,0.04,0.1212146,0.1208491,1.041406,209.23
15100,0.43,0.56,0.01,0.1151875,0.113166,0.3808017,127.07
15200,0.49,0.48,0.03,0.1304222,0.1368144,0.880204,178.7
15300,0.47,0.51,0.02,0.1255745,0.141595,0.8136027,153.85
15400,0.44,0.51,0.05,0.1216967,0.1324215,1.003809,187.85
15500,0.51,0.43,0.06,0.1181153,0.1212563,1.254211,199.86
15600,0.41,0.56,0.03,0.1125097,0.1167929,0.8862059,172.51
15700,0.39,0.59,0.02,0.1201637,0.1287952,0.5800031,152.57
15800,0.45,0.49,0.06,0.1092546,0.1329606,1.475013,194.8
15900,0.44,0.54,0.02,0.1188237,0.125234,0.7782037,161.28
16000,0.43,0.55,0.02,0.118602,0.1212455,0.3423997,173.35
16100,0.47,0.5,0.03,0.1130136,0.114397,0.7852066,172.19
16200,0.5,0.49,0.01,0.1173471,0.1181511,0.4837996,168.4
16300,0.44,0.53,0.03,0.1331428,0.1431433,0.7806061,179.15
16400,0.53,0.43,0.04,0.1138949,0.1328026,1.219008,174.71
16500,0.43,0.56,0.01,0.1070006,0.1126099,0.5948021,147.37
16600,0.44,0.52,0.04,0.1171064,0.1201928,1.032009,212.09
16700,0.35,0.6,0.05,0.1191147,0.1214679,0.8656074,181.49
16800,0.38,0.62,0,0.1194523,0.1159361,0.08919993,149.44
16900,0.49,0.47,0.04,0.1193249,0.1318339,1.138009,165.96
17000,0.47,0.52,0.01,0.1103808,0.1168414,0.5410021,140.8
17100,0.38,0.58,0.04,0.1145528,0.1375787,0.6578048,173.65
17200,0.43,0.55,0.02,0.1257112,0.1337354,0.709404,178.19
17300,0.42,0.49,0.09,0.1269044,0.1226911,1.704616,214.35
17400,0.42,0.54,0.04,0.1130689,0.1211128,0.9880083,166.18
17500,0.41,0.58,0.01,0.1165067,0.111678,0.6254019,184.64
17600,0.45,0.53,0.02,0.112734,0.1167478,0.8726041,177.16
17700,0.41,0.57,0.02,0.1259106,0.1463407,0.6392041,158.88
17800,0.41,0.59,0,0.1122003,0.1172212,0.3499997,160.48
17900,0.44,0.52,0.04,0.1064736,0.1258597,1.084608,167.76
18000,0.49,0.48,0.03,0.1073351,0.1114704,0.9682052,176.51
18100,0.36,0.56,0.08,0.1158269,0.1178103,1.717416,205.3
18200,0.48,0.51,0.01,0.1103242,0.1141307,0.661002,145.11
18300,0.34,0.65,0.01,0.1117265,0.1252544,0.3344022,142.92
18400,0.45,0.55,0,0.1105589,0.1159528,0.4635996,145.25
18500,0.4,0.57,0.03,0.1080902,0.1134926,0.9698049,184.76
18600,0.51,0.46,0.03,0.1117555,0.1187952,0.9346063,199.86
18700,0.38,0.56,0.06,0.1207253,0.1214933,1.123812,190.69
18800,0.42,0.55,0.03,0.1140422,0.1204229,0.7238066,147.31
18900,0.42,0.54,0.04,0.1127204,0.1138027,0.9784081,211.29
19000,0.4,0.56,0.04,0.1335218,0.1260675,1.003807,190.16
19100,0.46,0.52,0.02,0.1193547,0.1162373,0.7208045,151.54
19200,0.37,0.59,0.04,0.1124218,0.1126995,0.8984067,151.58
19300,0.47,0.48,0.05,0.1081912,0.108802,1.123608,189.29
19400,0.53,0.44,0.03,0.108984,0.1162752,0.7688041,150.58
19500,0.51,0.44,0.05,0.1099839,0.1177095,0.9974081,177.61
19600,0.45,0.53,0.02,0.1064799,0.1103698,0.7726042,156.22
19700,0.41,0.55,0.04,0.1071276,0.1135535,0.9458079,205.88
19800,0.41,0.53,0.06,0.113504,0.1189129,1.470013,204.92
19900,0.41,0.57,0.02,0.1102878,0.1252352,0.7232039,161.51
20000,0.39,0.56,0.05,0.10553,0.1161903,1.038609,201.96
20100,0.46,0.52,0.02,0.1080165,0.1114009,0.6582021,154.57
20200,0.52,0.41,0.07,0.112063,0.1224557,1.779215,202.62
20300,0.31,0.63,0.06,0.11983,0.1132919,1.289611,172.68
20400,0.45,0.51,0.04,0.1116707,0.1189764,1.24021,166.48
20500,0.48,0.49,0.03,0.109536,0.1068342,0.8416065,184.39
20600,0.37,0.61,0.02,0.108901,0.1132199,0.6462043,156.93
20700,0.44,0.53,0.03,0.1137288,0.1271961,0.8338062,159.83
20800,0.48,0.5,0.02,0.09919366,0.1052973,0.7192039,157.02
20900,0.36,0.59,0.05,0.1199981,0.1200641,0.8766078,171.84
21000,0.51,0.47,0.02,0.1128612,0.1120178,0.8752019,147.5
21100,0.5,0.49,0.01,0.1322627,0.1197747,0.4110011,134.02
21200,0.39,0.56,0.05,0.1039867,0.1068506,1.275212,170.93
21300,0.43,0.53,0.04,0.1158743,0.1164428,0.9428082,170.92
21400,0.46,0.53,0.01,0.124521,0.1386474,0.5011998,140.7
21500,0.37,0.63,0,0.1013398,0.1047929,0.3227997,150.37
21600,0.36,0.63,0.01,0.1029781,0.1208709,0.4848017,139.82
21700,0.4,0.57,0.03,0.112841,0.1137376,0.9758069,176.57
21800,0.41,0.57,0.02,0.1230223,0.1324028,0.7122043,147.9
21900,0.42,0.57,0.01,0.1171506,0.121058,0.5316022,150.14
22000,0.46,0.51,0.03,0.1187381,0.1352351,0.8664065,162.41
22100,0.51,0.48,0.01,0.1109205,0.1232036,0.6406015,143.32
22200,0.49,0.51,0,0.1110427,0.1072078,0.3475997,127.74
22300,0.35,0.62,0.03,0.1118077,0.1321715,0.8346075,148.1
22400,0.36,0.6,0.04,0.1052711,0.1080616,1.080609,186.87
22500,0.45,0.53,0.02,0.1068821,0.1172621,0.624604,134.91
22600,0.42,0.57,0.01,0.1041932,0.1103751,0.467002,162.71
22700,0.42,0.56,0.02,0.09877903,0.1011291,0.6584039,142.96
22800,0.41,0.56,0.03,0.1081794,0.1037369,0.9246057,160.41
22900,0.36,0.62,0.02,0.1087869,0.1383061,0.540602,141.94
23000,0.5,0.47,0.03,0.1232877,0.1315627,0.7848049,147.94
23100,0.4,0.57,0.03,0.1081808,0.1067664,0.4918022,168.84
23200,0.31,0.66,0.03,0.1019536,0.100942,0.7154037,161.46
