Episode,Winner,RunnerAcc,PursuerAcc,DrawsPercentage,RunnerJitter,PursuerJitter,NearMissTime,EpisodeSteps
3143,Runner,0.293,0.494,0.213,0.039,0.320,0.00,6.00
3144,Runner,0.293,0.494,0.213,0.104,0.137,0.44,53.00
3145,Runner,0.293,0.493,0.213,0.148,0.118,0.00,154.00
3146,Runner,0.293,0.493,0.213,0.184,0.100,0.00,67.00
3147,Pursuer,0.293,0.493,0.213,0.558,1.800,0.00,1.00
3148,Runner,0.294,0.493,0.213,0.135,0.128,0.00,405.00
3149,Runner,0.294,0.493,0.213,0.163,0.164,4.66,233.00
3150,Runner,0.294,0.493,0.213,0.154,0.142,0.00,217.00
3151,Pursuer,0.294,0.493,0.213,0.130,0.146,0.00,443.00
3152,Runner,0.294,0.493,0.213,0.172,0.124,2.02,251.00
3153,Pursuer,0.294,0.493,0.213,0.126,0.157,0.00,185.00
3154,Draw,0.294,0.493,0.213,0.138,0.148,15.66,999.00
3155,Runner,0.294,0.493,0.213,0.155,0.168,2.12,326.00
3156,Runner,0.294,0.493,0.213,0.180,0.132,0.16,191.00
3157,Pursuer,0.294,0.493,0.213,0.149,0.135,0.00,603.00
3158,Pursuer,0.294,0.493,0.213,0.134,0.136,0.00,517.00
3159,Draw,0.294,0.493,0.213,0.146,0.151,19.98,999.00
3160,Pursuer,0.294,0.493,0.213,0.000,0.000,0.00,0.00
3161,Pursuer,0.294,0.493,0.213,0.098,0.072,0.00,13.00
3162,Pursuer,0.294,0.493,0.213,0.134,0.185,0.00,35.00
3163,Runner,0.294,0.493,0.213,0.142,0.126,0.00,230.00
3164,Pursuer,0.294,0.493,0.213,0.207,0.089,0.00,83.00
3165,Pursuer,0.294,0.494,0.213,0.148,0.116,0.00,207.00
3166,Pursuer,0.294,0.494,0.213,0.174,0.128,0.00,266.00
3167,Runner,0.294,0.494,0.213,0.140,0.150,2.86,178.00
3168,Runner,0.294,0.493,0.212,0.170,0.150,0.00,96.00
3169,Pursuer,0.294,0.494,0.212,0.139,0.160,0.00,353.00
3170,Draw,0.294,0.493,0.213,0.149,0.143,19.98,999.00
3171,Pursuer,0.294,0.494,0.213,0.131,0.156,0.00,402.00
3172,Pursuer,0.294,0.494,0.212,0.173,0.139,0.00,328.00
3173,Pursuer,0.294,0.494,0.212,0.199,0.167,0.00,43.00
3174,Pursuer,0.294,0.494,0.212,0.168,0.184,0.00,185.00
3175,Runner,0.294,0.494,0.212,0.138,0.148,0.10,273.00
3176,Pursuer,0.294,0.494,0.212,0.847,0.399,0.00,1.00
3177,Pursuer,0.294,0.494,0.212,0.166,0.189,0.00,16.00
3178,Runner,0.294,0.494,0.212,0.138,0.152,1.48,773.00
3179,Pursuer,0.294,0.494,0.212,0.159,0.135,0.00,312.00
3180,Pursuer,0.294,0.494,0.212,0.141,0.158,0.00,288.00
3181,Runner,0.294,0.494,0.212,0.129,0.153,0.88,180.00
3182,Draw,0.294,0.494,0.212,0.150,0.137,19.90,999.00
3183,Pursuer,0.294,0.494,0.212,0.140,0.128,0.00,245.00
3184,Runner,0.294,0.494,0.212,0.118,0.119,2.20,110.00
3185,Pursuer,0.294,0.494,0.212,0.135,0.161,0.00,181.00
3186,Runner,0.294,0.494,0.212,0.146,0.159,0.00,71.00
3187,Pursuer,0.294,0.494,0.212,0.158,0.143,0.00,404.00
3188,Pursuer,0.294,0.494,0.212,0.154,0.135,0.00,329.00
3189,Runner,0.294,0.494,0.212,0.139,0.126,0.00,167.00
3190,Runner,0.294,0.494,0.212,0.144,0.144,0.30,250.00
3191,Runner,0.295,0.494,0.212,0.137,0.144,3.68,241.00
3192,Runner,0.295,0.494,0.211,0.149,0.153,0.32,479.00
3193,Pursuer,0.295,0.494,0.211,0.179,0.167,0.00,316.00
3194,Draw,0.295,0.494,0.212,0.144,0.148,17.92,999.00
3195,Runner,0.295,0.494,0.212,0.158,0.149,4.38,389.00
3196,Pursuer,0.295,0.494,0.212,0.151,0.101,0.00,118.00
3197,Runner,0.295,0.494,0.211,0.170,0.112,0.00,48.00
3198,Pursuer,0.295,0.494,0.211,0.158,0.138,0.00,164.00
3199,Runner,0.295,0.494,0.211,0.174,0.136,0.04,310.00
3200,Pursuer,0.295,0.494,0.211,0.147,0.091,0.00,23.00
3201,Runner,0.295,0.494,0.211,0.157,0.132,2.10,310.00
3202,Pursuer,0.295,0.494,0.211,0.139,0.130,0.00,54.00
3203,Runner,0.295,0.494,0.211,0.150,0.121,0.00,101.00
3204,Pursuer,0.295,0.494,0.211,0.145,0.161,0.00,151.00
3205,Pursuer,0.295,0.494,0.211,0.144,0.149,0.00,773.00
3206,Pursuer,0.295,0.494,0.211,0.126,0.122,0.00,405.00
3207,Runner,0.295,0.494,0.211,0.117,0.142,0.00,245.00
3208,Runner,0.296,0.494,0.211,0.139,0.137,0.88,340.00
3209,Pursuer,0.295,0.494,0.211,0.145,0.152,0.00,374.00
3210,Pursuer,0.295,0.494,0.211,0.000,0.000,0.00,1.00
3211,Runner,0.296,0.494,0.211,0.165,0.144,0.00,112.00
3212,Pursuer,0.295,0.494,0.210,0.132,0.122,0.00,344.00
3213,Runner,0.296,0.494,0.210,0.138,0.128,0.48,326.00
3214,Pursuer,0.296,0.494,0.210,0.147,0.137,0.00,290.00
3215,Pursuer,0.295,0.494,0.210,0.165,0.182,0.00,79.00
3216,Runner,0.296,0.494,0.210,0.129,0.143,4.66,611.00
3217,Pursuer,0.296,0.494,0.210,0.167,0.173,0.00,166.00
3218,Pursuer,0.296,0.494,0.210,0.142,0.150,0.00,166.00
3219,Pursuer,0.295,0.495,0.210,0.139,0.151,0.00,319.00
3220,Pursuer,0.295,0.495,0.210,0.143,0.151,0.00,85.00
3221,Runner,0.296,0.495,0.210,0.000,0.000,0.00,1.00
3222,Runner,0.296,0.494,0.210,0.177,0.138,0.00,61.00
3223,Runner,0.296,0.494,0.210,0.142,0.133,4.60,532.00
3224,Pursuer,0.296,0.494,0.210,0.146,0.139,0.00,732.00
3225,Pursuer,0.296,0.495,0.210,0.128,0.122,0.00,77.00
3226,Runner,0.296,0.494,0.210,0.128,1.122,0.00,1.00
3227,Runner,0.296,0.494,0.209,0.104,0.115,0.00,70.00
3228,Pursuer,0.296,0.494,0.209,0.154,0.153,0.00,100.00
3229,Pursuer,0.296,0.495,0.209,0.140,0.149,0.00,441.00
3230,Pursuer,0.296,0.495,0.209,0.132,0.142,0.00,253.00
3231,Runner,0.296,0.495,0.209,0.138,0.150,7.12,543.00
3232,Runner,0.296,0.494,0.209,0.151,0.168,0.00,273.00
3233,Runner,0.297,0.494,0.209,0.135,0.143,8.58,518.00
3234,Runner,0.297,0.494,0.209,0.142,0.150,1.04,391.00
3235,Runner,0.297,0.494,0.209,0.153,0.154,0.00,180.00
3236,Pursuer,0.297,0.494,0.209,0.153,0.143,0.00,526.00
3237,Pursuer,0.297,0.494,0.209,0.124,0.096,0.00,65.00
3238,Pursuer,0.297,0.494,0.209,0.159,0.139,0.00,418.00
3239,Runner,0.297,0.494,0.209,0.117,0.134,0.00,72.00
3240,Runner,0.297,0.494,0.209,0.137,0.127,0.00,481.00
3241,Pursuer,0.297,0.494,0.209,0.090,0.282,0.00,3.00
3242,Runner,0.297,0.494,0.209,0.000,0.000,0.02,1.00
3243,Pursuer,0.297,0.494,0.208,0.126,0.150,0.00,90.00
3244,Draw,0.297,0.494,0.209,0.152,0.149,14.94,999.00
3245,Runner,0.297,0.494,0.209,0.177,0.160,0.66,89.00
3246,Runner,0.298,0.494,0.209,0.133,0.148,0.08,299.00
3247,Runner,0.298,0.494,0.209,0.164,0.153,2.08,104.00
3248,Runner,0.298,0.494,0.208,0.129,0.152,7.90,511.00
3249,Pursuer,0.298,0.494,0.208,0.144,0.124,0.00,171.00
3250,Runner,0.298,0.494,0.208,0.140,0.148,2.66,199.00
3251,Runner,0.298,0.493,0.208,0.136,0.157,2.06,309.00
3252,Runner,0.299,0.493,0.208,0.139,0.157,9.18,550.00
3253,Pursuer,0.298,0.493,0.208,0.133,0.123,0.00,153.00
3254,Pursuer,0.298,0.494,0.208,0.000,0.000,0.00,3.00
3255,Runner,0.299,0.493,0.208,0.136,0.155,5.82,523.00
3256,Pursuer,0.299,0.494,0.208,0.000,0.000,0.00,1.00
3257,Pursuer,0.298,0.494,0.208,0.172,0.167,0.00,210.00
3258,Runner,0.299,0.494,0.208,0.161,0.142,1.76,190.00
3259,Pursuer,0.299,0.494,0.208,0.151,0.157,0.00,337.00
3260,Pursuer,0.298,0.494,0.208,0.156,0.157,0.00,317.00
3261,Pursuer,0.298,0.494,0.208,0.138,0.142,0.00,268.00
3262,Pursuer,0.298,0.494,0.208,0.137,0.120,0.00,63.00
3263,Runner,0.298,0.494,0.207,0.189,0.153,0.00,164.00
3264,Runner,0.299,0.494,0.207,0.134,0.150,2.70,257.00
3265,Runner,0.299,0.494,0.207,0.171,0.138,0.00,38.00
3266,Pursuer,0.299,0.494,0.207,0.147,0.127,0.00,152.00
3267,Pursuer,0.299,0.494,0.207,0.097,0.246,0.00,17.00
3268,Pursuer,0.299,0.494,0.207,0.117,0.130,0.00,117.00
3269,Runner,0.299,0.494,0.207,0.153,0.101,1.76,88.00
3270,Pursuer,0.299,0.494,0.207,0.156,0.135,0.00,393.00
3271,Draw,0.299,0.494,0.207,0.136,0.153,19.98,999.00
3272,Runner,0.299,0.494,0.207,0.135,0.146,4.76,358.00
3273,Pursuer,0.299,0.494,0.207,0.164,0.157,0.00,307.00
3274,Runner,0.299,0.494,0.207,0.224,0.143,0.00,13.00
3275,Runner,0.299,0.494,0.207,0.159,0.133,2.14,225.00
3276,Pursuer,0.299,0.494,0.207,0.144,0.119,0.00,160.00
3277,Runner,0.299,0.494,0.207,0.169,0.149,0.00,70.00
3278,Pursuer,0.299,0.494,0.207,0.152,0.141,0.00,289.00
3279,Runner,0.299,0.494,0.207,0.160,0.156,2.02,187.00
3280,Pursuer,0.299,0.494,0.207,0.130,0.157,0.00,102.00
3281,Runner,0.300,0.494,0.207,0.131,0.153,8.50,454.00
3282,Pursuer,0.300,0.494,0.207,0.149,0.140,0.00,565.00
3283,Pursuer,0.299,0.494,0.207,0.136,0.126,0.00,234.00
3284,Pursuer,0.299,0.494,0.206,0.131,0.151,0.00,261.00
3285,Runner,0.300,0.494,0.206,0.125,0.164,4.76,238.00
3286,Pursuer,0.299,0.494,0.206,0.155,0.136,0.00,376.00
3287,Pursuer,0.299,0.494,0.206,0.134,0.153,0.00,281.00
3288,Runner,0.300,0.494,0.206,0.157,0.149,4.58,300.00
3289,Runner,0.300,0.494,0.206,0.145,0.132,0.00,409.00
3290,Pursuer,0.300,0.494,0.206,0.157,0.144,0.00,529.00
3291,Runner,0.300,0.494,0.206,0.137,0.129,0.00,150.00
3292,Pursuer,0.300,0.494,0.206,0.156,0.134,0.00,706.00
3293,Pursuer,0.300,0.494,0.206,0.192,0.147,0.00,5.00
3294,Runner,0.300,0.494,0.206,0.138,0.170,2.40,268.00
3295,Pursuer,0.300,0.494,0.206,0.147,0.139,0.00,50.00
3296,Pursuer,0.300,0.495,0.206,0.155,0.149,0.00,224.00
3297,Pursuer,0.300,0.495,0.206,0.148,0.127,0.00,225.00
3298,Pursuer,0.300,0.495,0.206,0.141,0.158,0.00,163.00
3299,Runner,0.300,0.495,0.206,0.147,0.139,6.04,392.00
3300,Draw,0.300,0.495,0.206,0.144,0.152,16.92,999.00
3301,Runner,0.300,0.494,0.206,0.152,0.141,1.94,376.00
3302,Pursuer,0.300,0.495,0.206,0.144,0.162,0.00,328.00
3303,Pursuer,0.300,0.495,0.206,0.161,0.147,0.00,175.00
3304,Runner,0.300,0.495,0.206,0.141,0.122,0.00,303.00
3305,Pursuer,0.300,0.495,0.205,0.101,0.213,0.00,12.00
3306,Pursuer,0.300,0.495,0.205,0.143,0.130,0.00,88.00
3307,Pursuer,0.300,0.495,0.205,0.140,0.124,0.00,244.00
3308,Runner,0.300,0.495,0.205,0.172,0.124,0.00,155.00
3309,Pursuer,0.300,0.495,0.205,0.141,0.171,0.00,264.00
3310,Pursuer,0.300,0.495,0.205,0.157,0.139,0.00,643.00
3311,Pursuer,0.300,0.495,0.205,0.130,0.147,0.00,333.00
3312,Draw,0.300,0.495,0.205,0.142,0.160,19.98,999.00
3313,Pursuer,0.299,0.495,0.205,0.205,0.185,0.00,10.00
3314,Runner,0.300,0.495,0.205,0.134,0.170,0.00,146.00
3315,Pursuer,0.300,0.495,0.205,0.135,0.155,0.00,169.00
3316,Runner,0.300,0.495,0.205,0.162,0.167,3.80,291.00
3317,Draw,0.300,0.495,0.205,0.138,0.148,17.90,999.00
3318,Pursuer,0.300,0.495,0.205,0.147,0.158,0.00,402.00
3319,Pursuer,0.299,0.495,0.205,0.177,0.149,0.00,42.00
3320,Pursuer,0.299,0.495,0.205,0.208,0.175,0.00,7.00
3321,Runner,0.300,0.495,0.205,0.154,0.112,0.00,359.00
3322,Runner,0.300,0.495,0.205,0.147,0.138,0.00,268.00
3323,Pursuer,0.300,0.495,0.205,0.141,0.149,0.00,380.00
3324,Pursuer,0.300,0.495,0.205,0.130,0.143,0.00,295.00
3325,Runner,0.300,0.495,0.205,0.156,0.134,4.94,286.00
3326,Pursuer,0.300,0.495,0.205,0.148,0.141,0.00,923.00
3327,Runner,0.300,0.495,0.205,0.144,0.133,2.62,396.00
3328,Pursuer,0.300,0.495,0.205,0.155,0.163,0.00,96.00
3329,Pursuer,0.300,0.496,0.205,0.135,0.146,0.00,493.00
3330,Pursuer,0.300,0.496,0.205,0.153,0.150,0.00,346.00
3331,Runner,0.300,0.496,0.204,0.143,0.137,0.00,695.00
3332,Runner,0.300,0.495,0.204,0.126,0.138,5.54,281.00
3333,Pursuer,0.300,0.496,0.204,0.099,0.175,0.00,10.00
3334,Pursuer,0.300,0.496,0.204,0.146,0.134,0.00,678.00
3335,Pursuer,0.300,0.496,0.204,0.145,0.149,0.00,294.00
3336,Pursuer,0.300,0.496,0.204,0.142,0.151,0.00,175.00
3337,Pursuer,0.300,0.496,0.204,0.150,0.131,0.00,398.00
3338,Pursuer,0.300,0.496,0.204,0.137,0.132,0.00,237.00
3339,Runner,0.300,0.496,0.204,0.138,0.137,4.38,373.00
3340,Runner,0.300,0.496,0.204,0.146,0.151,3.74,255.00
3341,Pursuer,0.300,0.496,0.204,0.148,0.168,0.00,147.00
3342,Pursuer,0.300,0.496,0.204,0.134,0.136,0.00,392.00
3343,Pursuer,0.300,0.497,0.204,0.171,0.148,0.00,227.00
3344,Draw,0.300,0.496,0.204,0.133,0.142,14.48,999.00
3345,Draw,0.300,0.496,0.204,0.134,0.133,19.06,999.00
3346,Pursuer,0.299,0.496,0.204,0.182,0.158,0.00,50.00
3347,Draw,0.299,0.496,0.204,0.143,0.154,19.98,999.00
3348,Runner,0.300,0.496,0.204,0.148,0.132,0.00,130.00
3349,Pursuer,0.299,0.496,0.204,0.170,0.148,0.00,405.00
3350,Pursuer,0.299,0.496,0.204,0.135,0.168,0.00,117.00
3351,Pursuer,0.299,0.497,0.204,0.138,0.159,0.00,454.00
3352,Pursuer,0.299,0.497,0.204,0.149,0.164,0.00,138.00
3353,Pursuer,0.299,0.497,0.204,0.139,0.164,0.00,121.00
3354,Pursuer,0.299,0.497,0.204,0.133,0.150,0.00,354.00
3355,Runner,0.299,0.497,0.204,0.126,0.152,1.12,198.00
3356,Pursuer,0.299,0.497,0.204,0.144,0.140,0.00,325.00
3357,Runner,0.299,0.497,0.204,0.139,0.148,3.58,596.00
3358,Pursuer,0.299,0.497,0.204,0.166,0.160,0.00,169.00
3359,Draw,0.299,0.497,0.204,0.147,0.156,11.14,999.00
3360,Runner,0.299,0.497,0.204,0.152,0.139,0.00,232.00
3361,Pursuer,0.299,0.497,0.204,0.152,0.167,0.00,349.00
3362,Runner,0.300,0.497,0.204,0.149,0.140,0.14,343.00
3363,Runner,0.300,0.497,0.204,0.185,0.130,0.00,274.00
3364,Draw,0.300,0.496,0.204,0.111,0.131,0.00,999.00
3365,Runner,0.300,0.496,0.204,0.134,0.140,9.62,482.00
3366,Pursuer,0.300,0.496,0.204,0.160,0.159,0.00,190.00
3367,Pursuer,0.300,0.497,0.204,0.168,0.239,0.00,9.00
3368,Runner,0.300,0.496,0.204,0.146,0.158,4.10,331.00
3369,Pursuer,0.300,0.497,0.204,0.156,0.138,0.00,138.00
3370,Runner,0.300,0.496,0.204,0.160,0.144,10.08,521.00
3371,Pursuer,0.300,0.497,0.204,0.148,0.127,0.00,319.00
3372,Pursuer,0.300,0.497,0.203,0.165,0.122,0.00,158.00
3373,Draw,0.300,0.497,0.204,0.145,0.112,0.00,999.00
3374,Runner,0.300,0.496,0.204,0.147,0.129,0.00,665.00
3375,Runner,0.300,0.496,0.204,0.156,0.161,2.44,132.00
3376,Draw,0.300,0.496,0.204,0.144,0.148,18.80,999.00
3377,Runner,0.300,0.496,0.204,0.149,0.142,0.00,797.00
3378,Draw,0.300,0.496,0.204,0.145,0.142,12.66,999.00
3379,Pursuer,0.300,0.496,0.204,0.000,0.000,0.00,0.00
3380,Runner,0.300,0.496,0.204,0.143,0.146,0.00,237.00
3381,Runner,0.301,0.496,0.204,0.144,0.152,0.00,161.00
3382,Pursuer,0.300,0.496,0.204,0.166,0.160,0.00,108.00
3383,Runner,0.301,0.496,0.204,0.062,0.218,0.06,3.00
3384,Runner,0.301,0.496,0.204,0.164,0.154,1.40,226.00
3385,Pursuer,0.301,0.496,0.204,0.160,0.124,0.00,182.00
3386,Pursuer,0.301,0.496,0.203,0.129,0.144,0.00,549.00
3387,Pursuer,0.301,0.496,0.203,0.179,0.147,0.00,268.00
3388,Runner,0.301,0.496,0.203,0.153,0.154,0.00,186.00
3389,Pursuer,0.301,0.496,0.203,0.148,0.138,0.00,194.00
3390,Pursuer,0.301,0.496,0.203,0.142,0.157,0.00,267.00
3391,Pursuer,0.301,0.496,0.203,0.149,0.169,0.00,259.00
3392,Runner,0.301,0.496,0.203,0.117,0.160,5.68,293.00
3393,Runner,0.301,0.496,0.203,0.137,0.153,7.26,545.00
3394,Pursuer,0.301,0.496,0.203,0.152,0.153,0.00,263.00
3395,Runner,0.301,0.496,0.203,0.136,0.141,1.90,399.00
3396,Runner,0.301,0.496,0.203,0.148,0.142,4.52,431.00
3397,Pursuer,0.301,0.496,0.203,0.188,0.124,0.00,169.00
3398,Pursuer,0.301,0.496,0.203,0.170,0.146,0.00,147.00
3399,Runner,0.301,0.496,0.203,0.138,0.147,0.00,383.00
3400,Runner,0.301,0.496,0.203,0.142,0.120,0.00,338.00
3401,Pursuer,0.301,0.496,0.203,0.159,0.145,0.00,128.00
3402,Pursuer,0.301,0.496,0.203,0.135,0.158,0.00,310.00
3403,Runner,0.301,0.496,0.202,0.142,0.156,0.00,313.00
3404,Pursuer,0.301,0.496,0.202,0.160,0.148,0.00,134.00
3405,Draw,0.301,0.496,0.203,0.147,0.147,9.80,999.00
3406,Runner,0.302,0.496,0.203,0.138,0.151,3.62,181.00
3407,Pursuer,0.301,0.496,0.203,0.154,0.142,0.00,207.00
3408,Pursuer,0.301,0.496,0.202,0.088,0.185,0.00,10.00
3409,Runner,0.302,0.496,0.202,0.141,0.135,0.00,186.00
3410,Pursuer,0.301,0.496,0.202,0.142,0.177,0.00,150.00
3411,Pursuer,0.301,0.496,0.202,0.170,0.160,0.00,175.00
3412,Pursuer,0.301,0.496,0.202,0.134,0.142,0.00,388.00
3413,Runner,0.301,0.496,0.202,0.153,0.138,0.00,288.00
3414,Runner,0.302,0.496,0.202,0.158,0.175,0.28,101.00
3415,Runner,0.302,0.496,0.202,0.141,0.153,2.04,318.00
3416,Pursuer,0.302,0.496,0.202,0.153,0.145,0.00,241.00
3417,Pursuer,0.302,0.496,0.202,0.140,0.145,0.00,432.00
3418,Pursuer,0.302,0.496,0.202,0.180,0.074,0.00,5.00
3419,Pursuer,0.302,0.497,0.202,0.149,0.142,0.00,536.00
3420,Pursuer,0.301,0.497,0.202,0.173,0.129,0.00,72.00
3421,Runner,0.302,0.497,0.202,0.127,0.126,0.14,160.00
3422,Pursuer,0.302,0.497,0.202,0.171,0.327,0.00,6.00
3423,Draw,0.301,0.497,0.202,0.152,0.146,17.48,999.00
3424,Pursuer,0.301,0.497,0.202,0.127,0.156,0.00,234.00
3425,Pursuer,0.301,0.497,0.202,0.142,0.137,0.00,661.00
3426,Runner,0.302,0.497,0.202,0.151,0.144,9.44,526.00
3427,Runner,0.302,0.497,0.202,0.159,0.140,1.00,211.00
3428,Pursuer,0.302,0.497,0.202,0.166,0.155,0.00,110.00
3429,Pursuer,0.302,0.497,0.202,0.147,0.154,0.00,280.00
3430,Pursuer,0.301,0.497,0.201,0.103,0.131,0.00,471.00
3431,Runner,0.302,0.497,0.201,0.154,0.125,4.16,460.00
3432,Runner,0.302,0.497,0.201,0.131,0.146,0.88,149.00
3433,Runner,0.302,0.497,0.201,0.147,0.160,2.28,186.00
3434,Pursuer,0.302,0.497,0.201,0.135,0.156,0.00,275.00
3435,Pursuer,0.302,0.497,0.201,0.109,0.113,0.00,76.00
3436,Runner,0.302,0.497,0.201,0.146,0.142,0.32,263.00
3437,Runner,0.302,0.497,0.201,0.133,0.140,0.00,309.00
3438,Runner,0.303,0.497,0.201,0.163,0.120,0.00,90.00
3439,Pursuer,0.302,0.497,0.201,0.211,0.119,0.00,3.00
3440,Pursuer,0.302,0.497,0.201,0.145,0.131,0.00,140.00
3441,Pursuer,0.302,0.497,0.201,0.140,0.165,0.00,215.00
3442,Pursuer,0.302,0.497,0.201,0.394,0.222,0.00,5.00
3443,Runner,0.302,0.497,0.201,0.129,0.119,0.28,546.00
3444,Runner,0.303,0.497,0.201,0.120,0.124,1.64,175.00
3445,Pursuer,0.302,0.497,0.201,0.139,0.136,0.00,375.00
3446,Runner,0.303,0.497,0.201,0.073,0.094,0.00,25.00
3447,Runner,0.303,0.497,0.200,0.124,0.141,2.88,644.00
3448,Runner,0.303,0.497,0.200,0.161,0.138,3.78,234.00
3449,Runner,0.303,0.496,0.200,0.148,0.133,0.70,289.00
3450,Pursuer,0.303,0.497,0.200,0.147,0.139,0.00,723.00
3451,Runner,0.303,0.496,0.200,0.117,0.132,0.00,97.00
3452,Runner,0.304,0.496,0.200,0.167,0.097,0.00,7.00
3453,Runner,0.304,0.496,0.200,0.171,0.150,0.00,210.00
3454,Pursuer,0.304,0.496,0.200,0.158,0.133,0.00,238.00
3455,Pursuer,0.304,0.496,0.200,0.127,0.151,0.00,499.00
3456,Pursuer,0.304,0.497,0.200,0.147,0.128,0.00,287.00
3457,Runner,0.304,0.496,0.200,0.137,0.145,6.66,435.00
3458,Pursuer,0.304,0.497,0.200,0.138,0.144,0.00,127.00
3459,Runner,0.304,0.496,0.200,0.143,0.146,0.00,362.00
3460,Pursuer,0.304,0.497,0.200,0.072,0.192,0.00,2.00
3461,Pursuer,0.304,0.497,0.200,0.124,0.141,0.00,345.00
3462,Pursuer,0.304,0.497,0.200,0.172,0.157,0.00,79.00
3463,Draw,0.303,0.497,0.200,0.149,0.142,0.00,999.00
3464,Runner,0.304,0.497,0.200,0.157,0.175,4.22,307.00
3465,Pursuer,0.304,0.497,0.200,0.161,0.139,0.00,291.00
3466,Runner,0.304,0.497,0.200,0.133,0.135,1.38,242.00
3467,Pursuer,0.304,0.497,0.200,0.157,0.151,0.00,438.00
3468,Pursuer,0.304,0.497,0.200,0.179,0.118,0.00,95.00
3469,Runner,0.304,0.497,0.199,0.179,0.245,0.00,18.00
3470,Runner,0.304,0.497,0.199,0.092,0.250,0.00,8.00
3471,Runner,0.304,0.496,0.199,0.135,0.141,0.00,62.00
3472,Pursuer,0.304,0.497,0.199,0.157,0.152,0.00,172.00
3473,Pursuer,0.304,0.497,0.199,0.170,0.125,0.00,238.00
3474,Pursuer,0.304,0.497,0.199,0.144,0.170,0.00,58.00
3475,Runner,0.304,0.497,0.199,0.168,0.156,0.34,108.00
3476,Runner,0.304,0.497,0.199,0.155,0.097,0.08,80.00
3477,Runner,0.305,0.496,0.199,0.145,0.120,0.00,161.00
3478,Pursuer,0.304,0.497,0.199,0.119,0.132,0.00,398.00
3479,Runner,0.305,0.496,0.199,0.163,0.155,0.00,210.00
3480,Runner,0.305,0.496,0.199,0.131,0.126,0.00,160.00
3481,Pursuer,0.305,0.496,0.199,0.148,0.135,0.00,329.00
3482,Pursuer,0.305,0.497,0.199,0.158,0.119,0.00,156.00
3483,Pursuer,0.305,0.497,0.199,0.138,0.124,0.00,356.00
3484,Pursuer,0.305,0.497,0.199,0.154,0.152,0.00,552.00
3485,Runner,0.305,0.497,0.199,0.158,0.181,1.84,146.00
3486,Runner,0.305,0.497,0.199,0.134,0.142,5.14,257.00
3487,Pursuer,0.305,0.497,0.198,0.186,0.132,0.00,248.00
3488,Pursuer,0.305,0.497,0.198,0.143,0.146,0.00,313.00
3489,Pursuer,0.305,0.497,0.198,0.146,0.137,0.00,248.00
3490,Runner,0.305,0.497,0.198,0.161,0.144,4.26,213.00
3491,Runner,0.305,0.497,0.198,0.144,0.143,3.12,570.00
3492,Pursuer,0.305,0.497,0.198,0.140,0.144,0.00,779.00
3493,Draw,0.305,0.497,0.198,0.148,0.147,0.00,999.00
3494,Runner,0.305,0.497,0.198,0.000,0.000,0.00,0.00
3495,Pursuer,0.305,0.497,0.198,0.000,0.000,0.00,0.00
3496,Pursuer,0.305,0.497,0.198,0.122,0.196,0.00,25.00
3497,Runner,0.305,0.497,0.198,0.133,0.143,6.58,477.00
3498,Pursuer,0.305,0.497,0.198,0.181,0.143,0.00,262.00
3499,Runner,0.305,0.497,0.198,0.148,0.145,4.60,282.00
3500,Pursuer,0.305,0.497,0.198,0.000,0.000,0.00,1.00
3501,Runner,0.305,0.497,0.198,0.150,0.141,5.96,389.00
3502,Runner,0.306,0.497,0.198,0.143,0.269,0.00,4.00
3503,Pursuer,0.305,0.497,0.198,0.054,0.094,0.00,9.00
3504,Runner,0.306,0.497,0.198,0.145,0.160,2.68,299.00
3505,Runner,0.306,0.496,0.198,0.149,0.135,5.18,319.00
3506,Runner,0.306,0.496,0.198,0.149,0.148,7.60,410.00
3507,Pursuer,0.306,0.496,0.198,0.130,0.149,0.00,210.00
3508,Runner,0.306,0.496,0.198,0.150,0.178,1.76,214.00
3509,Runner,0.306,0.496,0.197,0.140,0.129,0.22,78.00
3510,Pursuer,0.306,0.496,0.197,0.152,0.169,0.00,272.00
3511,Runner,0.306,0.496,0.197,0.158,0.126,4.08,350.00
3512,Draw,0.306,0.496,0.198,0.156,0.132,9.18,999.00
3513,Pursuer,0.306,0.496,0.198,0.000,0.000,0.00,0.00
3514,Pursuer,0.306,0.496,0.197,0.090,0.188,0.00,15.00
3515,Draw,0.306,0.496,0.198,0.145,0.140,15.92,999.00
3516,Draw,0.306,0.496,0.198,0.136,0.135,17.18,999.00
3517,Pursuer,0.306,0.496,0.198,0.169,0.111,0.00,104.00
3518,Runner,0.306,0.496,0.198,0.151,0.136,4.06,322.00
3519,Runner,0.306,0.496,0.198,0.144,0.143,1.06,53.00
3520,Pursuer,0.306,0.496,0.198,0.000,0.000,0.00,1.00
3521,Pursuer,0.306,0.496,0.198,0.135,0.123,0.00,643.00
3522,Pursuer,0.306,0.496,0.198,0.161,0.137,0.00,130.00
3523,Pursuer,0.306,0.496,0.198,0.158,0.144,0.00,227.00
3524,Pursuer,0.306,0.497,0.198,0.133,0.102,0.00,168.00
3525,Runner,0.306,0.496,0.197,0.068,0.145,0.00,26.00
3526,Runner,0.306,0.496,0.197,0.138,0.136,0.00,534.00
3527,Runner,0.306,0.496,0.197,0.162,0.149,2.32,502.00
3528,Pursuer,0.306,0.496,0.197,0.153,0.153,0.00,241.00
